COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
,,,,,,,,,,,,
42182 , Road safety analysis and modelling,English , 5 ECTS , 2016/2017 ,E1A (Mon 8-12),MSc,DTU Management Engineering,"
The course provides insights into the theoretical and practical
approaches to modelling road safety from both a behavioural and a
modelling perspective. As current research shows that the two
aspects are intertwined, the course covers the importance of
learning the foundations of road safety research while focusing on
data management and collection, method development and application,
as well as policy implication. The course aims at providing
students with advanced knowledge in road safety, but also hands-on
opportunity with a pilot project on a topic of their choice. 
","Describe approaches to road safety analysis from the
behavioural perspective Describe approaches to road safety analysis from the modelling
perspective Explain and argument pros and cons of aggregate safety
models Estimate disaggregate models of accident frequency and
severity Identify and apply relevant literature Plan, design and execute a pilot research study in the area of
road safety Collect and manage data for road safety analysis Analyse qualitative and quantitative data for road safety
analysis Write a technical report about road safety analysis Present conclusions and possible policy implications from road
safety analysis","
Behavioural research in road safety, from the data collection via
survey to the data analysis via qualitative and quantitative
methods. Modelling research in road safety, from the aggregate
approaches to the disaggregate takes on frequency and severity. A
pilot project from existing and collected data about a road safety
topic chosen by the students under the supervision of the course
responsible. 
",None,"
Mette Møller,
Kira Hyldekær Janstrup"
,,,,,,,,,,,,
42183 , Innovation Projects for Mobility in the Smart City,English , 5 ECTS , 2016/2017 ,June,MSc,DTU Management Engineering,"
The course introduces modern transportation technologies for
monitoring, controlling and planning, as well as traveler side
tools, such as advanced traveler information systems, crowdsourced
apps and the internet, in the context of the “Smart City” vision.
Having these in mind, student groups will design projects that
contribute to the grand challenges of our cities today, in terms of
mobility, and its interactions with the environment, economy and
society. 
","Discuss how transportation systems may be enhanced by modern
communication/​vehicle/​computer/​sensor technologies Explain to decision makers how Intelligent Transport Systems
(ITS) technologies improve transportation performance Assess technical material pertaining to modern transportation
systems Investigate conventional systems and improve their functioning
through ITS and other new technologies Conduct research and design alternative solutions to important
problems within mobility Describe and use the technological and methodological tools for
prediction in transport systems Describe and use the technological and methodological tools for
optimisation of transport systems Present ITS research and/or development – both orally and in
writing","
Introduction to systems approach, where the inputs, outputs and the
”boundaries” of a system are clearly delineated, with specific
focus on decision variables (that effect the system) and system
evaluation. Enhancement of transportation through new technologies
including ITS, data sciences tools, autonomous vehicles, V2V
communication, smartphone apps, Mobility as a Service (MaaS), and
new sensors. The role of new and mature tools (e.g. from IBM, PTV
and Google) in the future of mobility. The concept of the “Smart
City” and the interactions between transport and other systems
(e.g. energy, environment) through new technologies. Current grand
challenges for mobility in our cities, how to approach them, assess
the potentials of solutions and design their implementation. 
","02403,02402,02102,02101,13544,13410,42101","
Francisco Camara Pereira"
,,,,,,,,,,,,
42195 , Transport economics,English , 5 ECTS , 2016/2017 ,F1A (Mon 8-12),MSc,DTU Management Engineering,"
The course is intended as an overview of transport economics. A
solid introduction to basic micro economic theory will be provided
as well. The course covers contemporary transportation issues such
as transport demand analysis, firm production and costs in
transportation, market behaviour, social costs, and impact and
welfare analysis. The course does not focus on a specific
transportation mode but uses the various modes to apply the
theoretical and analytical concepts presented in the lectures and
readings. We concentrate on both basic material and theory models
and on selected topics dealing with contemporary issues of
transportation policy such as pricing and regulation. Finally the
course provides an understanding of the economist's approach to
evaluating transport investments or transport programs, i.e. the
cost-benefit analysis (CBA). 
","Explain the fundamental principles behind the transport
economics Analyse transport demand Analyse transport costs structures Analyse transport policy reforms Analyse market power and efficiency in transportation Evaluate the effects on welfare of transport pricing Use models to welfare-analysis and cost-benefit analysis Argue concerning the usefulness of a specific model for a
specific problem Discuss a paper applying transport economics","
The course will include elements of micro economics and statistics.
The course introduces the microeconomic concepts central to
transportation systems. Topics covered include economic theory of
the firm, consumer choice behavior, cost models and production
function, market power in transportation, efficiency in
transportation, and cost-benefit analysis (CBA). 
",02402,"
Ismir Mulalic"
,,,,,,,,,,,,
42259 , Facilities Management,English , 5 ECTS , 2016/2017 ,E2B (Thurs 8-12),MSc,DTU Management Engineering,"
To enable the participants to include Facilities Management (FM) in
the design, production and management of building projects and in
property administration, by introducing a basic understanding of FM
themes and tools and give the opportunity to gain a deeper
knowledge about a particular aspect. 
","Explain FM as a management discipline with the responsibility
to take care over de physical surroundings of an organisation so
that they support the core activities in an optimal way Identify the most important themes and tools for FM and the
building process, including real estate strategies, briefing, user
involving, life cycle costing, learning and intelligent buildings,
sustainable and operational friendly buildings Identify the most important themes and tools within FM,
including organisation, service management, outsourcing, service
quality, cost management, benchmarking, building condition
evaluation, maintenance, space management and Computer Aided
FM Use knowledge from FM with particular focus on implementing
consideration for usage, operation and maintenance in the design,
construction and management of building projects and in property
administration Plan and carry out a company visit with interviews together
with other students Together with other students identify how a specific company
work with FM Organise and contribute actively to the work in a group with
other students Formulate a problem statement for an individual assignment
within FM Analyse a problem by introducing theoretical and empirical
knowledge and concluding the analyses from a FM perspective Produce a group report with individual assignments and present
analyses and conclusions in a clear and logical structure and
layout","
General introduction to Facilities Management teory and practice,
including usability of buildings during the whole life cycle,
integration of operational aspects in the planning of new buildings
as well as tasks and tools for management of a FM-organisation. 
",,"
Per Anker Jensen"
,,,,,,,,,,,,
42262 ," Climate Models, Observations of the Past and the Present, and Climate Change Projections including Sea Level Rise",English , 10 ECTS , 2016/2017 ,Outside schedule structure,MSc,DTU Management Engineering,"
The aim of this course is to enable students to use climate
projections from global and regional climate models in impact
analyses, while realizing the models' strengths and
limitations. Additionally, the course aims to to provide an
overview of observations of past and recent instrumental climate
variations and to give an overview of future climate changes as
projected with state-of-the-art climate models. 
","Understand the general structure, functionality and the
fundamental mathematical, physical, chemical and biological
components in a climate model Describe the observed changes in the climate in the past and at
present, and be able to attribute these variations to different
drivers and mechanisms in the climate system Know how ocean and ocean heat content and sea level have risen
over the recent past and what methods have been applied to obtain
these measures Analyze and discuss results and data from state-of-the-art
global and regional climate models and be able to use these in
analyses using e.g. detailed hydrological, ecological or
socio-economic models Evaluate and estimate the quantitative uncertainties on climate
model projections and to identify the limitations of climate
models Describe the general future climate changes (including sea
level rise) as simulated with state- of-the-art climate models Describe the differences between different downscaling
techniques: dynamical downscaling (regional climate models) and
empirical-statistical downscaling. Know how to downscale results
from global and regional climate models Extract and process climate model data from international
database, e.g. ENSEMBLES, CORDEX, CMIP3 and CMIP5, etc. Extract and process reanalysis data from e.g. ECMWF (e.g.
ERA-Interim) Use dedicated software to process and analyze climate model
data Use select statistical ensemble techniques","
Complex numerical experiments using coupled atmosphere-ocean global
circulation models (AOGCM), Earth System Models and regional
climate models (RCM) are important tools for understanding the
climate system. Climate models are also essential for evaluating
the impacts of climate change to human and natural systems and
often constitute the initial link in a detailed modeling chain,
involving physical, ecological or socio-economic models.

The course provides a comprehensive introduction to climate
modeling and climate model analysis, including their general
structure and functionality and the use of multi-model ensembles.
The course also provides an overview of observations of past
(proxy) as well as recent and present day instrumental climate
variations based on remote sensing techniques, ground observations,
etc. It is discussed how these variations may be attributed to
different climate drivers using, e.g. 20th century
""hindcasts"", and how future climate conditions are
simulated by state-of-the-art climate models. Lastly, the course
provides an extensive introduction and hands-on experience in using
climate model data for different kinds of analyses. 
","12205,30140,30750,02633","
Martin Drews,Jens Hesselbjerg Christensen"
,,,,,,,,,,,,
42270 , Basic Course in Urban Planning,Danish , 5 ECTS , 2016/2017 ,June,"BSc,,MSc",DTU Management Engineering,"
To give the students a basic knowledge of the planning methods that
are relevant for the planning of cities, settlements and
infrastructure. A decisive element is the site-analysis. The
students are experted to assess the problems and find the
appropriate technical solutions in relation to a specific
neighbourhood. 
","describe urban planning current and historical development and
its driving forces define the principle of ""station close"" calculate plot ration and building density describe the danish planning system analyse any location in regard of physical condition,
population, activities and functions make compact city strategies based on concideration of
compactness and urban quality include decision-makers as well as stakeholders and citizens in
the decision process write a report with logical structure and correct
references recognised buildings from different time periods and their
caracteristica in regard of density, recreational area, orientation
and building material Work with and explain urban challenges both in terms of the
urban development and the landscape sketch and idea development","
The theme is the interaction between city, citizens and
infrastructure. The project deals with given local areas in the
Greater Copenhagen Region. Assessment of the possibilities of urban
development within the given areas, evaluation of the impact of
transport and design of transport solutions are all part of the
project. Most likely there will be a number of conflicts related to
the areas like urban densification exploiting local green areas. 
",None,"
Simon Bolwig,
Susanne Balslev Nielsen"
,,,,,,,,,,,,
42274 , Sustainable Development Indicators and Sustainable Urban Development,English , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),MSc,DTU Management Engineering,"
The students learn to define and describe sustainable development
indicators for an urban area. During the course the students obtain
knowledge of barriers and drivers i the transition processes
towards a sustainable urban development by using sustainable
development indicators as assessment method. The students obtain
insights into the spatial planning process at municipal level with
specific focus on trends in urbanization, environmental challenges
such as climate change, and the ideals around the urban living
environment and the sustainable city. The participants should be
able to explain the most important problems by use of technical as
well as economic and social indicators, and technical concepts and
means in spatial and urban infrastructure planning. The course will
also include spatial planning and its relations to the processes
that drive development and transition in cities and urban regions. 
","Define and use sustainable development indicators for assessing
a sustainable urban development project Understanding different available sustainable development
indicator tools such as DGNB, BREEAM and LEED Develop an original concept of sustainable development
indicators for assessment of an urban development project Analyse a specific infrastructure problem associated with
energy, water, waste, buildings or transportation and its role in
sustainable urban development Discuss urban development concepts and trends in for instance
sustainable cities, smart cities, eco-cities and compact
cities. Evaluate a specific infrastructure problem with use of
sustainable development indicators Carry out a study of literature in relation to a given urban
planning problem Write a professional report, meeting the demand for
documentation, criticims of the sources and original
reflection","
The course is dedicated to building competences on development of
tools for evaluating sustainable urban planning and evaluation of
effective solutions for addressing the areas of urban development
including energy,transportation, water, waste, climate mitigation
and adaptation.

The cities are today responsible for the largest part of the global
pollution and in 2050 80% of the global population of 9 billion
will live in cities. Professional engineers and planners therefore
have to experience the challenge of solving the multidimensional
challenge of managing competing demands from energy demand and
production, transportation demand and infrastructure development
and land use development.

The assessment of numerous case examples and the presence of
invited guest speakers will help illustrate the implications of
different practices and policies in achieving sustainable urban
development. 
",42270,"
Per Sieverts Nielsen,
Susanne Balslev Nielsen"
,,,,,,,,,,,,
42275 , Sustainable Urban Development: a project oriented approach,English , 5 ECTS , 2016/2017 ,F2A (Mon 13-17),MSc,DTU Management Engineering,"
Realization of urban visions of sustainable urban development must
be translated into concrete actions that can be performed in a
project organization . The overall course objective is to enable
the students to plan and implement such a project. Course concept
reflects a CDIO concept (Concive , Design , Implement and Operate)
. 
","Set strategic goals for a project that contribute significantly
to urban sustainability (environmental, social and economic) Develop a detailed project plan for the project Can discuss the project's strengths and weaknesses with
respect of its implementation , robustness , effects, and the
context of a local public authority. Carry out a study of literature in relation to a given urban
planning problem Write a professional report, meeting the demand for
documentation, criticims of the sources and original
reflection Communicate complicated urban planning problems to
non-professionals Analyse and discuss sustainable city issues related to course
literature and original refelction Facilitate a multidisciplinary process as part of project
management.","
The course simulates future job for a sustainability coordinator in
a municipality. Overall strategic objectives must be translated
into achievable projects that deliver the desired effect for the
benefit of citizens, nature, environment and climate. The course is
structured as a project process sub-processes as goal-setting, idea
generation, prioritization, ideforbedring, documentation, action,
reflection and communication.

Project ideas from the course can be a good basis for a subsequent
master project. 
","42270,42490,42274,42430","
Susanne Balslev Nielsen,
Per Sieverts Nielsen"
,,,,,,,,,,,,
42279 , Interdisciplinary Urban Planning Course of Danish Universities,Danish , 15 ECTS , 2016/2017 ,F4A (Tues 13-17) and F4B (Fri 8-12),MSc,DTU Management Engineering,"
The students obtain experience with interdiciplinary project work
and a better understanding of civil engineers' approach to
urban planning and project work. 
","Explain urban planning history, the conditions for urban
planning and the means of urban planning on an advanced level Observe and assess the physical, social, cultural and
economical processes of change that influence an urban area Develop a plan related to a specific problem in relation to
this years theme Work in a creative and solution-oriented manner with urban
planning in a specific context related to this years theme Work with a project in interdisciplinary groups Define a complex urban planning task and structure the
solution Disseminate integrated planning solutions Explain different academic approaches to urban
planning","
The course is focused on a current urban planning issue, and the
students work in multidisciplinary teams to suggest solutions to
the identified urban problems. 
","42270,42274,42275,42280","Kursusleder Esben Holm Nielsen,Susanne Balslev Nielsen ,Per Sieverts Nielsen"
,,,,,,,,,,,,
42280 ," Smart, Connected, and Livable Cities",English , 5 ECTS , 2016/2017 ,E4A (Tues 13-17),MSc,DTU Management Engineering,"
The general objective of the course is to explore various aspects
and systems of cities from a holistic perspective. The course will
emphasize the interconnectedness of smart urban systems, livable
spaces, and management and how they contribute to a high quality of
life. Students will adopt a forward-looking approach to urban
design and planning. Urban planning and governance is viewed as
paramount to transforming technical infrastructure to meet the
anticipated challenges of the 21st century, including climate
change mitigation and adaptation, social equality, urbanization
trends, and urban quality. 
","interpret and characterize key urban systems, their
development, and interconnectedness; examine current issues or challenges in urban development by
applying theory and lessons from case studies; analyze and critique the urban environment from a variety of
theoretical and technical perspectives; develop a conceptual, long term understanding of urban systems
and spaces, and factors that contribute to a livable urban
environment develop a system-level perspective that takes an integrative
approach towards the solution of complex problems in cities; evaluate, from a holistic perspective, the impact of solutions
to specific urban issues on the wider interconnected systems; critically evaluate proposals and ideas for urban development
projects; evaluate and critique the design implications associated with
smart cities.","
We study urban issues from different angles: urban systems, urban
spaces, and future trends of cities. This process will be supported
by reading assignments, in class assignments, in class discussions,
student presentations, excursions, and group work. Throughout the
course, students will work towards conceiving, designing, and
proposing a solution to a specific urban issue. Projects will be
identified early in the course based on the course readings and
individual research assignments. Students will develop their
project thematically throughout the course. The project will be
presented at the end of the course, and have both individual and
group deliverables.

Course Plan:

- Urban Technologies and Systems (energy, mobility, water)

- Urban Space (urban design, living and working,
mega-infrastructures)

- Future Trends, Challenges and Possibilities (smart cities,
climate change and adaptation, incentives) 
","11829,42270,42401,42273,42543,11823,42913,42970","
Jay Sterling Gregg,
Tessa Kate Anderson"
,,,,,,,,,,,,
42286 , Planning and management in construction,English , 5 ECTS , 2016/2017 ,January  or  June,MSc,DTU Management Engineering,"
To enable students to comprehend and participate in different
situations and procedures of planning and management during the
construction process - and to make students familiar with modern
approaches to organising, prioritising and optimising decision
processes and value in construction. 
","gain knowledge about recent developments in construction in
Denmark and abroad to comprehend a construction project in its societal and
business context identify main client, user and other actor/stakeholder
interests analyse contractual, legal and financial conditions set up a project organisation considering the specific project
type and its external framework assess process and management aspects with the view of
employing modern procurement forms and planning methods, like PPP,
Partnering, lean, ICT etc. work with risk and life cycle perspectives and to optimise the
project value in regard of technical and operational criteria plan and organise a team-based learning process within the
above themes analyse and argue solutions to problems employing relevant
theory and practical knowledge","
Point of departure is taken in an English textbook on managing
construction projects. The basic planning and management themes are
taught through internal lectures and external presentations as well
as through discussions. Subsequently students will be working
independently with specific questions concerned with planning and
managerial challenges and methods. Focus will be on better sharing
of knowledge and logistics in construction phases and between
actors. 
","42401,42405,42430,42532","
Sten Bonke,Rolf Simonsen"
,,,,,,,,,,,,
42340 , Sustainability in engineering solutions,Danish , 5 ECTS , 2016/2017 ,June,BSc,DTU Management Engineering,"
The participants should aquire an understanding of the basic
concept of sustainability and its three dimensions. They should
aquire an overview of a number of tools for analysis and synthesis
of solutions that are sustainable throughout their life cycle -
from cradle to grave - and aquire the skills to use the most
central of the tools. Furthermore, they should understand the
engineer's role and responsibility in the development of
sustainable solutions. 
","Describe the three dimensions of sustainability Explain that each dimension is multifactorial and that
trade-offs exist within and between them Illustrate how companies can work towards the development of
sustainable solutions Describe the product chain perspective Know and use various simplified tools for use in sustainability
assessment Explain that assessments imply integrated sensitivity
assessments and iterations Be able to relate critically to the results of various
tools Master the analysis of solutions using life cycle check Master the synthesis of solutions using ideal concepts in
product development","
The course includes first and foremost an introduction to
environmental assessment of products and solutions in their life
cycle through the use of simple tools. On this basis methods and
tools are presented for the development of environmentally improved
products and solutions. These methods and tools are applied in
project work. Through the course social and management aspects of
sustainability will be presented. 
",None,"
Stig Irving Olsen,
Tim C. McAloone,
Susanne Balslev Nielsen"
,,,,,,,,,,,,
42348 , Sustainable development of emerging technologies,English , 5 ECTS , 2016/2017 ,January,MSc,DTU Management Engineering,"
Developing a new technology requires much more than an economical
cost-benefit analysis of production and performance. Many aspects
will influence the success of an emerging technology at its final
use stage.

In this course we study how we can assess the potentials and
pitfalls of emerging technologies to optimize their development
process.

We define this “Sustainable Innovation process” as a directed
process of balanced consideration of the influencing aspects to
optimally guide the development of an emerging technology. The
process involves a.o.:

- Actor network analysis of the many entities that can influence
the technological field

- Analysis of governance and development of regulations and
legislation in the field

- Life cycle check of the technology, and paths for optimizing the
lifecycle to reduced footprint.

- Resource supply security and forecasts of involved materials.

- Toxicological aspects and ecotoxicological aspects

- The historical development in the field and the fundamental
limitations on performance, ,

- Competing technologies and future market analysis 
","Develop an appropriate method to perform a technology
assessment of a chosen (emerging) product/technology and assess its
potential advantages and drawbacks based on the limited available
information. This will be done through appropriate weighting of the
following points: Perform an actor-network analysis concerning the involved
parties and how they can influence the technological area Perform a life cycle check of the technology and analyse paths
for environmental optimisation of this a.o. collect new information
and perform a basic life cycle screening of the technology in
relation to competing options Perform an analysis of ""governance"" and development
of regulation and legislation within the field, and discuss social
and environmental advantages and risks of the new technology, and
relate to examples of these aspects Investigate supply security and supply horizons of the necassry
ressources Provide an overview of basic risk factors for the
technology's human and eco-toxicology in the perspective of
former historical and potential future consequences cf.
precautionary principle Explain the historical development of the chosen technology and
the underlying limitations Provide an overview of competing technologies and make a future
qualitative market analysis Evaluate the quality of the gathered data and evaluate how
uncertainties and assumptions affect the results and
conclusions Work in a group on performing the technology assessment and
describe the results in a report which can be handed over to
interested stakeholders. Present and defend your work, and perform
an individual peer review of others reports.","
This course aims at giving you experience in performing an analysis
involving a combination of these aspects in order to optimize the
success of a product innovation process.

Taking micro- and nanotechnology, and other technologies, as a case
of a rapidly evolving technological field, we study example cases
of sustainable innovation, combined with state-of-art literature to
give an overview of the methods being applied to guide the
development.

You will then formulate your own project and work in groups on a
selected case of emerging technology, and during the course present
your analysis in a presentation and report. The aim is to account
for your choice of method and then to formulate a substantiated
recommendation for optimal development of the technology you have
been investigating. The presentation can be used for Grøn Dyst as
well.

The project cases will typically be based on an industrial
collaborator, a research project, or a technology you find
interesting in surveying to locate new potentials for innovation
and development, maybe even in your further study and work after
the course.

The course hence gives a functional introduction and hands-on
experience for performing basic actor network analysis, life cycle
screening, and technology assessments, but given the time
constraints it will not give a full in-depth explanation on these
methods. 
",,"
Stig Irving Olsen,
Kristian Mølhave"
,,,,,,,,,,,,
42349 ," Sustainability challenges I, Systems thinking",English , 7.5 ECTS , 2016/2017 ,"E4 (Tues 13-17, Fri 8-12)",MSc,DTU Management Engineering,"
Business, government and civil society are facing complex
sustainability challenges that they cannot solve alone. These
challenges have financial, managerial, political, social and
environmental components, and tackling them often requires a
holistic perspective, partnerships between the private and public
sectors, or multi-stakeholder initiatives that also involve
non-governmental organizations, venture capital and universities.

There is an increasing need, and demand for, managers, public
officials and employees who have specialist skills, but who can
also operate in multi-disciplinary teams. They need to have
developed a common language and understanding with specialists in
other fields so they can bridge the gaps between science,
technology and business solutions to sustainability. Many
scientific discoveries, technological developments or business
innovations on sustainability fail because of the lack of
understanding from each of these fields of the complex challenges
that are involved. Business plans fail because of lack of
understanding of their technological complexities. Scientific
breakthroughs are abandoned because they are miscommunicated to the
public or the political system; technological innovations end up
financially unfeasible.

This course is the first of two courses seeking to fill this gap
caused by a lack of holistic understanding at specialists. The aim
is to provide a new generation of specialist professionals with the
relevant skills to properly operate and communicate in
multi-disciplinary teams that seek to tackle and find innovative
solutions to the complex sustainability challenges society and
business face. 
","Describe, classify and critically discuss the concept of
sustainability from a holistic perspective Explain the systemic nature of sustainability, drawing from
earth, production and business interaction systems thinking Identify the interactions and links between different parts of
these systems; Demonstrate knowledge about the main approaches to examining
sustainability, such as planetary boundaries, life cycle
assessment, cradle-to-cradle, and the triple bottom line Reflect upon the sources of risk, uncertainty and controversy
in carrying out actions targeted at sustainability – from the
points of view of business, government and civil society
actors Identify various technological, scientific, business and
political solutions to specific sustainability challenges and their
interactions Evaluate the context a sustainable solution will be part of
and, on this basis, estimate, balance and plan efforts in relation
to the above elements (technology, science, business,
politics) Communicate approaches and concrete solution options to
stakeholders","
The course consist of 33 contact hours organized in 11 blocks of
3x45 min:

-1 joint introduction and overview

-9 topical blocks twice a week

o Blocks 1-3: Earth system & planetary boundaries (@KU)

 -Earth system and planetary boundaries: Overview

 -Global assessments of nine planetary boundaries 1

 -Global assessments of nine planetary boundaries 2

o Blocks 4-6: Production systems & system thinking (@DTU)

 -Sustainability of products and systems: Introduction

 -Frameworks for assessing sustainability of products and systems

 -Societal challenges and environmental economics

o Blocks 7-9: Business interaction systems (@CBS)

 -Business, sustainability decision-making and behavioral change

 -Business strategy, innovation and entrepreneurship for
sustainability

 -Business-government-civil society interactions and sustainability
governance

- 1 joint conclusion and sum-up

Each 3-hour module includes

o lectures, group work/​discussion/​presentations, hands-on
exercises

o groups include students from all 3 universities 
",None,"
Niki Bey,
Simon Bolwig"
,,,,,,,,,,,,
42350 ," Sustainability challenges II, Specific systems and capstone project",English , 7.5 ECTS , 2016/2017 ,"E4 (Tues 13-17, Fri 8-12)",MSc,DTU Management Engineering,"
Business, government and civil society are facing complex
sustainability challenges that they cannot solve alone. These
challenges have financial, managerial, political, social and
environmental components, and tackling them often requires a
holistic perspective, partnerships between the private and public
sectors, or multi-stakeholder initiatives that also involve
non-governmental organizations, venture capital and universities.

There is an increasing need, and demand for, managers, public
officials and employees who have specialist skills, but who can
also operate in multi-disciplinary teams. They need to have
developed a common language and understanding with specialists in
other fields so they can bridge the gaps between science,
technology and business solutions to sustainability. Many
scientific discoveries, technological developments or business
innovations on sustainability fail because of the lack of
understanding from each of these fields of the complex challenges
that are involved. Business plans fail because of lack of
understanding of their technological complexities. Scientific
breakthroughs are abandoned because they are miscommunicated to the
public or the political system; technological innovations end up
financially unfeasible.

This course is the second of two courses seeking to fill this gap
caused by a lack of holistic understanding at specialists. The aim
is to provide a new generation of specialist professionals with the
relevant skills to properly operate and communicate in
multi-disciplinary teams that seek to tackle and find innovative
solutions to the complex sustainability challenges society and
business face. 
","Discuss the key characteristics of energy systems, waste and
recycling systems, and natural resources, food and agriculture
systems Identify the scientific, technological, business and regulatory
components of these systems Analyse and evaluate the development and interconnectedness of
these components Develop a system-level perspective that takes an integrative
approach towards the solution of complex problems within the three
broad sustainability challenge areas covered in the course (i.e.
economy, environment and society) Apply science, technology and business management approaches
and tools covered in the course in a ‘capstone project’ to examine
and tackle a specific and real-world ‘sustainability challenge’
within one of the three broad areas covered in the course Identify and prioritise relevant facts and context of a
selected ‘sustainability challenge’ Identify the key problems, stakeholders and interactions of a
selected ‘sustainability challenge’ Analyze the sustainability challenge applying specific
approaches Justify the choice of approaches and relevant data Develop tentative solutions that combine scientific,
technological, business and regulatory elements Critically reflect upon the approaches used and provide
suggestions for improving these approaches to better fit the
problem at hand Communicate outcomes in a concise way, adapted to a
pre-selected target audience","
The course consists of 33 contact hours organized in 10 blocks of
3x45 min, plus 3 contact hours for each group for supervision of
the capstone project:

- 1 joint introduction and overview

- 9 topical blocks twice a week

o Blocks 1-3: Energy systems

-Energy demand & decarbonization; the size of the challenge;
global and Danish perspectives (@KU)

-Technology, innovation and economic aspects of renewable energy
and low-carbon energy systems ical solutions and system thinking
for alternative energy and energy optimisation (@DTU)

-Business and the governance of carbon emissions: global,
transnational, national and local solutions (@CBS)

o Blocks 4-6: Waste and recycling systems

-Waste and biorefining (@KU)

-Recycling and reuse: a circular economy approach (@DTU)

-Waste as a valuable resource: business models, innovation &
entrepreneurship (@CBS)

o Blocks 7-9: Natural resources, food and agriculture systems

-Sustainable food systems (@KU)

-Sustainability assessment of natural resource use (@DTU)

-Market approaches to the sustainability of natural resources:
standards, labels and certifications (@CBS)

Each 3-hour module includes

o Lectures

o group work on capstone project

o groups include students from all 3 universities 
",None,"
Niki Bey,
Simon Bolwig"
,,,,,,,,,,,,
42351 , Sustainability in management,English , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),MSc,DTU Management Engineering,"
Sustainability is increasingly becoming an important issue for
companies. Several of the UN Sustainable Development Goals target
industry activities directly, and others count on the active
involvement of industry to develop solutions and products that can
help meet the goals. Many companies have hence come to understand
that their responses to the challenges of e.g. climate change
issues and an array of other issues on the sustainability agenda
are linked to their competitive advantage, that they can become an
essential part of the solution rather than the problem. Company
efforts e.g. to ensure that suppliers in emerging markets provide
safe working conditions for their employees are increasingly seen
as investments since companies that score high on sustainability
performance are generally more attractive for investors than other
companies. While the global challenges related to sustainability
are manifest, defining how businesses can meet the challenges can
be daunting. Sustainability can encompass a broad range of issues
that affect business — from pollution and climate change to
education, poverty, health and human rights. It involves a
connected world with a broad range of stakeholders—from employees
and communities to governments and NGOs. Operating sustainably is a
mindset with a focus on the creation of long-term shareholder
value. That means adhering to the fundamental tenets of good
entrepreneurship — identifying the changing needs and demands of
society, and responding with successful business models. Business
leaders who operate sustainably recognise that social,
environmental, economic and ethical factors affect their core
business strategies. The course will prepare future DTU engineers
to understand the sustainability challenges in relation to their
future work as technical experts or managers, making sustainable
development operational for the company that employs them. 
","Discuss the UN Sustainable Development Goals and identify their
relevance to industry Discuss the dimensions of sustainability in a global
context Discuss a company’s role in sustainability through its
corporate social responsibility Analyse components of and develop sustainability strategies for
a company, hereunder: Analyse the relevant macroeconomic frames of the company’s
activities and develop green business models Discuss how circular economy and green innovation can enter
into a company’s CSR strategy Identify stakeholders and supply chain actors, prioritize them
and analyse their sustainability influence Perform a simplified environmental assessment in a life cycle
perspective and identify the relevant indicators of environmental
and social sustainability for the company Critically reflect upon the strategies used and provide
suggestions for improving these","
The course provides an overview of components for a company
sustainability strategy. The following are considered:

A brief introduction to sustainability (Global perspectives,
weak/strong sustainability, ecoefficiency/​ecoeffectivenes, UN
Sustainable Development Goals etc.).

The sustainability strategy and CS(E)R framework of companies,
including Organisational aspects, legislative framework/Regulatory
context (e.g. Global compact, Environmental management systems),
GRI reporting etc.

Economic aspects, i.e. macroeconomic framework within which the
companies operate, influence for Technology and innovation,
Business models/Green business models, Cost benefit analysis etc.

Circular economy and how it is increasingly becoming a strategic
area for companies, Regulatory tendencies, introduction of C2C,
Recycling issues for different types of materials, potentials of
industrial symbiosis etc.

Life Cycle Management; Introduction of LCA, identification of
product systems and supply chain actors, stakeholders analysis etc.
Introducing a simplified life cycle assessment methods/tool and
discussing environmental and social performance indicators along
the value chain.

Throughout the course lectures will be accompanied by exercises and
there will be assignments on a recurring case study throughout the
course 
",42340,"
Stig Irving Olsen"
,,,,,,,,,,,,
