COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
,,,,,,,,,,,,
28246 , Applied Enzyme Technology and Kinetics,English , 5 ECTS , 2016/2017 ,E3A (Tues 8-12),MSc,Department of Chemical Engineering,"
The overall aim of the course is to provide the course participants
a comprehensive, quantitative and mechanistic understanding of
reactions within applied biocatalysis. This objective encompasses:

•That the students obtain fundamental knowledge of the principles
and mechanisms of enzyme catalyzed reactions and processing steps
in genuine applications.

•That the students obtain a detailed quantitative understanding of
the parameters that influence enzyme catalyzed reactions in
technological applications.

•That the students become confident with quantitative enzyme
kinetics in theory and practice, and become able to calculate and
predict reaction rates, substrate consumption, product formation,
extent of reaction, reaction time, and enzyme dosage in realistic,
industrial enzyme processes.

•That the students become confident with the engineering aspects,
including scaling and decision logistics, necessary for
introduction of biocatalysed reactions in industrial processes.

The competences obtained will equip the students to take jobs in
bio-, food, pharma and/or agroindustrial companies, but are also
targeted at biochemical and biotechnological research. 
","Classify enzymes according to the chemical reaction they
catalyze and to recognize and name a limited number of especially
important technical enzymes. Describe the principles for either using soluble or immobilized
enzymes, batch reactions or reactors and evaluate advantages vs.
disadvantages of each technique. Calculate enzyme activity, Vmax and Km from relevant
datasets. Use Michaelis-Menten based enzyme kinetics incl. integrated
rate equations for the calculation of rates, substrate depletion,
product formation, degree of reaction, necessary reaction time and
enzyme dosage in genuine enzyme processes. Calculate the effect of temperature- and pH changes on the
stability of enzymes and on the reaction rate and the yield of
enzyme catalyzed reactions. Calculate the influence of inhibitors on the rate and yield of
enzyme catalyzed reactions. Analyze and evaluate experimental enzyme kinetic data from
scientific papers concerning technological applications/effects of
enzymes. Describe a number of important technical, industrial enzyme
applications and -processes.","
The course introduces the fundamental concepts and practical use of
quantitative enzyme kinetics in biocatalytic processes, with
particular focus on: enzyme activity, assays, catalytic
specificity, high extents of substrate conversion, and reactions
ocurring at extreme reaction conditions. Fundamentals of
Michaelis-Menten and non-Michaelis-Menten kinetics with emphasis on
handling and interpretation of quantitative data and mathematical
expressions in genuine reactions and processes: mono-substrate
transformations, depolymerization, insoluble substrates, and
immobilised enzymes. The quantitative influence of pH, temperature,
inhibitors, and other critical factors. Classic, new, and future
biocatalytic processes are discussed. Application technology is
described from the perspective of the chemical type of substrate
and from the perspective of the relevant industrial sector. The
examples thus relate to a large number of different industrial
applications. 
","27334,28140,27022","
Anne S. Meyer"
,,,,,,,,,,,,
28247 , Advanced Enzyme Technology,English , 5 ECTS , 2016/2017 ,E1A (Mon 8-12),MSc,Department of Chemical Engineering,"
To introduce the students to enzyme kinetics in practice and
research methods in applied enzyme technology. The course is based
on practical experimental methods and analyses within applied
biocatalysis and enzyme technology. After completion of the course,
the course participants will be able to:

•Design, conduct and interpret various types of enzyme activity
assays.

•Examine and interpret quantitative, experimental data from
biocatalytic reactions, and understand the importance of
considering blanks, substrate specificity, artificial vs.
complex/component substrates, heterogeneous enzyme preparations.

•Plan and conduct experiments to estimate kinetic parameters and
analyse progressing biocatalytic reactions.

•Design a biocatalytic process for a large scale application.

The academic qualifications obtained are targeted towards jobs
research and development jobs within biochemical, pharmaceutical
and biotechnological companies as well as in academia. 
","Design experiments for the determination of enzyme kinetic
parameters. Conduct various types of enzyme activity assays on the basis of
general methodological descriptions. Analyze results from these assays in order to estimate enzyme
activity, enzyme stability, thermal activation of enzymes,
substrate saturation and inhibition constants. Evaluate the validity of the enzyme kinetic results such i.e.
considerations concerning the use of blank samples, substrate
specificity, use of artificial or multiple component substrates and
heterogenous enzyme preparations. Analyze progressive enzyme reactions. Critically read and evaluate scientific articles related to the
subject area. Work constructively in a team of two persons. Report experimental results in a written form in a condensed
scientific report structure: Introduction, Methods, Results and
Discussion, Conclusions.","
The course is built around a number of specific themes that include
research/theoretical study as well as conduction of practical
experiments that involve biocatalytic reactions. Emphasis is put on
unravelling the theory behind the reactions and on designing and
conducting the practical experiments. The course curriculum
includes assessment of selected large scale processes in which
biocatalytic steps are involved. Complex processes that involve
advanced exploitation of biocatalysed conversions are also
examined. The reactions to be covered relate to specific scientific
phenomena, selected industrial applications, and to current
research topics. The experimental work is carried out in teams of
two, and each team will work with a selection of cases (teams
circulate among cases). In addition to the laboratory work, time is
allocated for discussing the scientific fundamentals, data
interpretation, and for understanding the reaction mechanisms:
kinetics, substrate specificity, enzyme stability and synergism
between different enzyme activities. Each case must be summarized
in a short report including answering of specific questions
relating to the particular case. 
","28140,27734,27506,27022,28246","
Anne S. Meyer"
,,,,,,,,,,,,
28271 , Thermal gasification and sustainability,English , 5 ECTS , 2016/2017 ,June,MSc,Department of Chemical Engineering,"
There is a great need to develop efficient and sustainable energy
technologies that can utilize the limited amount of available
biomass and wastes. Thermal gasification is a promising
technological platform that can increase the conversion efficiency
and availability of several difficult low-value fuels from a
variety of sectors in the society, by producing e.g. high-efficient
power and district heating. The course will provide a hands-on
approach to the full value chain of thermal gasification of biomass
by including experimental exercises. This enables the students to
evaluate and assess complex aspects of sustainability in connection
to production of bioenergy and associated technical challenges –
including utilization of ash products as a fertilizing and
soil-improving product that can be used in future farming systems. 
","understand the principles of thermal gasification and the most
important technical challenges calculate the performance of a gasification process understand the effect of the most important fuel properties and
there effect on the gasification process characterize the chemical composition of fuel ashes and there
effect on the fertilizing and soil-improving properties carry out scientific experiments related to thermal
gasification and describe the operational principles describe the fundamental principles of industrial ecology compare the sustainability of different biomasses for
energy/material purposes participate actively in a multi-disciplinary research team give constructive feedback to written and oral student
presentations present short and precise results obtained in experimental
exercises at a mini-conference write reports that are relevant for all parties in a
multi-disciplinary research team","
The course builds upon gasification process and technology
fundamentals. Simple calculations of gas composition, mass balance
and energy balance for selected gasifiers will be carried out. The
principals for industrial ecology will be explained. The course
includes lectures, student presentations, facilitated discussions,
workshops and scientific experimental exercises. The course will
cover subjects on: 1. Thermal gasification technologies, 2. Simple
mathematical modelling of a gasification process, 3. The full value
chain of bioenergy to energy/materials including recirculation of
by-products, 4. Determination of which factors and components that
a sustainability assessment should include, 5. Ash as a potential
sustainable fertilizing/​soil-improving product. 
",,"
Jesper Ahrenfeldt,
Ulrik Birk Henriksen"
,,,,,,,,,,,,
28310 , Chemical and Biochemical Product Design,English , 10 ECTS , 2016/2017 ,E2A (Mon 13-17) and January,MSc,Department of Chemical Engineering,"
Chemical engineers often work with research, product development,
production, marketing and sale of chemical or biochemical products.
Product design relates to all of these areas. After this course you
will be familiar with situations which are typical in product
innovation in the chemical, biochemical and farmaceutical
industries. Generally, you will be capable of organising and
handling new product design. You will be able to analyse products
and the needs of the customers. You will know how to generate
innovative new product concepts and execute decision-making based
on product performance. You can evaluate products quantitativly and
select the optimal product concepts. Finally, you will be ready to
develop product specifications, manufacture recipe and process
conditions, as well as dealing with the marketing and selling of
the product. To put it briefly,you will be able to conduct a
focussed product design project. 
","work profesionally in teams while relating to own personal
strengths and weaknesses conduct analyses and orientations around a product, especially
design simple experiments to illuminnate product behaviour analyse for customer needs develop simple quantitative models for describing product
behaviour set up a product specification be innovative, i.e. generate ideas and create product
concepts develop and select the best concepts amongst many concepts describe and characterize a product concept generate a lab-scale recipe for a product discuss issues of relevance for production of chemical
products","
This course will teach you to follow a specific approach to product
design. During the course you work in teams and make 2 reports
focussing on various chemical and biochemical products. The teams
choose some of the products on their own.

You will work with the following issues: The role of the chemical
engineers in product design. Organisation of the process of product
development. Organisation in teams of colleagues and project
groups. Project management. Brainstorming to generate ideas.
Patenting of products. Cooperation with customers. The development
process. Development and use of simple mathematical models to
estimate product performance. Selection between product ideas and
concepts. Performing engineering calculations on products in order
to make a quantitative evaluation of product concepts. The use of
lab-scale and full-scale test. Finding recipe for production scale
manufacture and requirements for production facility. 
",,"
Georgios Kontogeorgis,
Søren Kiil"
,,,,,,,,,,,,
28315 , Applied Colloid and Surface Chemistry,English , 5 ECTS , 2016/2017 ,E5B (Wed 13-17),MSc,Department of Chemical Engineering,"
This introductory master course presents colloid and surface
chemistry. The course deals with important principles and phenomena
related to colloid systems and surface chemistry. These subjects
are fundamental to the understanding and design of a range of
processes like e.g. adhesion, lubrication, cleaning, oil recovery,
water and air purification. Furthermore the subjects are essential
for the application and design of a number of chemical products
like e.g. paint, glue, detergents, cosmetics, drugs and foods.
Finally, the course offers understanding of several naturally
occurring phenomena like e.g. fog, rain drops, the capillary effect
the red sunset, the blue sky and the rainbow, and beer foam. 
","evaluate and describe colloidal nano-technological and chemical
systems, processes and products use different theories to calculate surface and interfaces
tensions and use this to estimate e.g. wetting and other system
characteristics identify mechanisms for adhesion between surfaces and materials
and use different methods to estimate this describe the most important and fundamental theories in surface
chemistry explain micellation of surfactants, know how to measure this
and calculate dependencies of salt concentration, system
temperature and surfactant chain length compare and understand adsorption in gas-liquid and
solid-liquid surfaces and perform quantitative adsorption
calculations calculate molar mass and molecular shape of colloid particles
and polymers based on experimental data describe the interactions between colloidal particles and
identify similarities and differences for the governing molecular
forces and interactions explain the most important parameters for the theories of
colloidal interaction and perform calculations using the
theories describe the conditions for stability of colloidal systems and
discuss and compare different mechanisms for stabilization describe mechanisms for stabilization of emulsions and foam,
and design emulsions and foam by using various semi-empirical
methods","
i. Common presentation of colloidal and surface phenomena

ii. Theories for calculating surface tension (in air),
liquid-liquid interfacial tensions as well as interfacial tensions
for solid surfaces

iii. Fundamental theory (Young-Laplace, Kelvin equation, Young’s
equation for contact angle and Gibbs adsorption theory)

iv. Surfactants – detergents: micellation (critical micellar
concentration, CMC) adsorption of surfactants on surfaces

v. Adsorption at gas-liquid, liquid-liquid and solid-liquid
surfaces. Langmuir and BET theories

vi. Wetting and adhesion – mechanisms and calculations including
Zisman's plot

vii. Kinetic, optical and electric properties of colloidal
particles

viii. Experimental metods for characterising colloidal particles –
estimation and measurement of structure, size and shape

ix. Intermolecular og interparticle forces: van der Waals and
double-layer forces (zeta potential, Debye thickness, Hamaker
constant)

x. Stability of colloidal systems. DLVO theory and steric
stabilization

xi. Emulsions and foam, (HLB, Bankroft-rule, etc.) 
","42110,26201","
Georgios Kontogeorgis,
Søren Kiil"
,,,,,,,,,,,,
28316 , Laboratory Course in Colloid and Surface Chemistry,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Chemical Engineering,"
In order to support the understanding of colloid systems as well as
interfacial phenomena in multiphase systems the participants learn
about relevant types of measurements. These systems are highly
complex and experimental investigation and testing is very common
in companies that produce colloid products and products that are
based on interfacial phenomena. This is true for the paint, food,
farmaceutical, and many other industries. The overall objective of
the course is to give the participants an understanding of a range
of phenomena within colloid and surface chemistry with the use of
experimental methods of industrial importance. 
","perform different types of measurements on colloid systems judge the relevance og different experimental methods for
colloid systems combine qualitative observations and quatitative measurements
for characterization of colloid systems characterize colloid systems with respect to stability perform measurements of different interfacial phenomena judge the revance of different methods for measuring
interfacial phenomena measure sureface and interfacial tension describe capillarity in porous materials from a combination of
measurements oral and written reporting of scientific data.","
In small teams the participants carry out approximately 5 exercises
within the topics: Colloids (including dispersions, macromolecular
solutions and micelles) and surfaces. Through independent exercises
combined with relevant literature the possibilities and limitations
for different measuring techniques. The exercises are closely
linked to ongoing research. Among the topics that the exercises can
cover are a.o. emulsion stability, capillarity, surface tension,
contact angle, micro emulsion, interfacial tension, rheology and
solubilization. Reports are prepared on all exercises. 
",28315,"
Ole Hassager,
Alexander Shapiro,
Anders Egede Daugaard"
,,,,,,,,,,,,
28322 , Chemical Engineering Thermodynamics,Danish , 5 ECTS , 2016/2017 ,E2B (Thurs 8-12)  or  F2B (Thurs 8-12),BEng,Department of Chemical Engineering,"
Sizing and optimization of process units (distillation, extraction,
compression, cooling etc.) requires thorough knowledge of the
thermodynamic properties of the chemical species (pure/mixture)
present. Physical chemistry provides the theoretical framework
which makes the calculation of these properties possible with
approximate models, even with limited availability of experimental
data. The goal of this course is to enable the participants to
estimate thermodynamic properties of pure species and mixtures for
application in sizing and optimization of process units. 
","use selected equations of state to calculate properties of
pure, real fluids. determine the operating conditions for cooling and liquefaction
processes. determine Henry's constants for two-component solutions,
using experimental data. calculate partial molar quantities for two-component solutions,
based upon experimental data. calculate excess quantites for two-component solutions, using
experimental data. use selected models for activity coefficients to calculate
vapor-liquid and liquid-liquid phase equilibrium for
multi-component solutions. draw and interprete phase diagrams for vapor-liquid and
liquid-liquid equilibrium with special emphasis on their use in
separation processes. draw and interprete phase diagrams for solid-liquid and
solid-vapor equilibrium, where the components can form compounds
and/or solid-phase solutions. calculate colligative properties for binary mixtures. use spreadsheets for chemical engineering calculations. write a technical report.","
Application of equations of state to calculate thermodynamic
properties, including residual properties, of pure fluids. Sizing
and optimization for cooling and liquefaction processes. Physical
chemical models applicable for separation of most liquid solutions.
Models for real liquid solutions and their use in equilibrium
calculations of liquid-vapor, liquid-liquid and solid-liquid
systems. Experimental data is used to evaluate the models. 
","28022,26271","
Karsten Clement,
Kaj Thomsen,
Wei Yan"
,,,,,,,,,,,,
28342 , Chemical Reaction Engineering,Danish , 5 ECTS , 2016/2017 ,E3A (Tues 8-12) and F3A (Tues 8-12),BEng,Department of Chemical Engineering,"
The aim of the course is to give the students a basic knowledge of
the coupling between chemical kinetics and reactor design so that
they will be able to conduct calculations to solve chemical
reaction engineering problems. These involve planning of laboratory
investigations, analysis of experimental results, and dimensioning
of simple reactors for homogeneous, heterogeneous and
biotechnological reactions. The student should know the most
important types of reactors and their technical design and
operation in industrial processes. 
","Account for the treament of reaction kinetics, including the
difference between elementary and non-elementary reactions Account for the ideal reactor models: plug flow reactor,
continuous stirred tank reactor, and ideally stirred batch
reactor Formulate mathematical models for the ideal reactor types under
isothermal conditions for both single and multiple reactions,
including homogeneous, heterogeneous, and catalyzed reactions Formulate material balance equations for other reacting systems
than the ideal types Plan how kinetic investigations should be made and how such
measurements must be treated to deduce the reaction kinetics Formulate the energy balance for a single reaction in the three
ideal reactor types Solve the energy balance in combination with the material
balances Formulate mathematical models for porous catalysts and use the
models in reactor design Design reactors for chemical and biotechnological
processes","
Chemical kinetics. Reaction mechanisms for homogeneous and
heterogeneous reactions. Laboratory investigations in batch and
flow reactors, determination of the rate equation. Determining size
and design of ideal reactors and optimum temperature progression.
Catalytic reactors and bioreactors. Important industrial reactor
types and processes, calculations on industrial reactors. 
","28022,28322,28015","
Peter Glarborg,
Ulrich Krühne"
,,,,,,,,,,,,
28344 , Biotechnology and process design,Danish , 15 ECTS , 2016/2017 ,"F2A (Mon 13-17) ,  F5 (Wed 8-17) and June  or  E2A (Mon 13-17) ,  E5 (Wed 8-17) and January",BEng,Department of Chemical Engineering,"
The individual student will be able to develop a solution to a
biotech process problem and consequently be able to participate in
operation and development within this area. More specifically the
student will after the course be capable of suggesting strategies
for design of a fermentation process based on knowledge about
kinetics and microbial metabolism. Skills in selection of
appropriate unit operations for the downstream process will be
acquired. Furthermore, the student will be able to conduct simple
lab techniques and obtain physical, chemical and biochemical data
for use in calculations. 
","Describe the basis for modern biotechnological processes Relate the metabolism of different types of microorganisms to
the corresponding biotechnological products Select suitable medium components and design quantitatively a
medium in a given case study Solve fermentation kinetic problems and mass-transport problems
as well as evaluate the results Extract information from the scientific literature Perform pilot plant experiments and use the results for simple
design of down stream processing equipment Calculate parameters for evaluation of experimental data,
including determination of measurement errors Design a simple fermentation process based on knowledge of
process kinetics and microbiology Choose the most suitable unit operations for down stream
processing in a given biotechnological production process Write technical reports and present results from practical
work","
The CDIO concept is applied at the course: Conceive, design,
implement and operate using engineering methods to problem solving.
Laboratory experiments and theory on fermentation kinetics and
technology, as well as downstream processing of fermentation
products using different methods, such as membrane processes,
filtration, crystallization and centrifugation, with focus on the
unit operations involved.Batch, fed-batch and chemostat. Bioreactor
design. Mixing and aeration. Media design and sterilisation.
Instrumentation and control of fermentation processes. There will
be developed a definition of the problem to be examined,
experimental plan, statistical treatment of results and literature
searching.

The students will work individually as well as in groups with
theoretical and practical exercises and a project. The project is a
theoretical project that concerns design of a fermentation process
including downstream processing. 
",28022,"
Ioannis V. Skiadas,
Anna Eliasson Lantz,
Krist Gernaey"
,,,,,,,,,,,,
28345 , Industrial BioReaction Engineering,English , 5 ECTS , 2016/2017 ,F4A (Tues 13-17),MSc,Department of Chemical Engineering,"
The reactors used in the bio-industries are designed according to
the same general principles as those elsewhere in the chemical
industry. However, there are some specific characteristics of
bio-reactions which require specialist treatment, such as the
complex stoichiometry and thermodynamics. Using a quantitative
approach, fermentation processes are analyzed with respect to
feasibility and scale-up for the production of bio-based chemicals.
Biochemistry, microbiology, sustainability and chemical engineering
are all used to obtain a deeper insight into the complex world of
bioreactions and their associated processes. 
","Describe the role of fermentation processes in the context of
bioprocesses for production of industrial products Calculate mass balances for fermentations including gas-liquid
mass transfer Calculate carbon and degree of reduction balances for
fermentation processes Evaluate the feasibility of fermentation processes in an
industrial context Analyze the consistency of experimental data by using simple
models Describe different types of growth kinetic models Calculate the heat of production of fermentation process Describe the principles for design and scale-up of a
bioreactor.","
Role of fermentation in manufacture of industrial chemicals.
Stoichiometry of cellular reactions, degree of reduction belances,
yield coefficients and black box models. Evaluation of the
feasibility of fermentation processes in an industrial context.
Growth kinetics. Thermodynamics of bioreactions and heat balances.
ATP balances and energetics. Scale-up and design of fermentation
processes. Process evaluation project. 
","27932,27002,27022","
John Woodley"
,,,,,,,,,,,,
28350 , Process Design: Principles and Methods,English , 10 ECTS , 2016/2017 ,F3A (Tues 8-12) and F3B (Fri 13-17),MSc,Department of Chemical Engineering,"
The objective of the course will be to introduce the students to
the principles and methods associated with the various stages of
process design life cycle. Process design starts with a business
decision to study the feasibility of process alternatives followed
by a preliminary design, a conceptual design, and after several
more stages, ends with the commissioning of the designed process.
In this course, the stages dealing with preliminary design and
conceptual design will be covered. In the preliminary design,
emphasis will be given on how to generate and evaluate data
(information) and on how to make simple calculations for
preliminary design decisions and economic analysis. In the
conceptual design, emphasis will be given to process integration
(such as heat integration), pollution prevention and waste
minimization in addition to computer-aided techniques for process
synthesis and design. In addition, significance of instrumentation,
operability and safety will also be introduced. 
","Make design related decisions Use knowledge to solve practical engineering problems Analyze data Work in groups Use computer aided tools Generate and screen alternatives Verify and analyze simulation results Formulate process design problems and to develop systematic
solution strategies Apply chemical engineering principles learned from other
courses Apply ""green"" or environmental issues in process
design","
The course will be divided into two parts. The first part will deal
with introduction to process design principles, the stages of the
process design life cycle and the preliminary design steps
(flowsheet synthesis, equipment sizing/costing, economic
evaluation, scheduling of batch operations, distillation sequences,
pinch analysis). The second part will deal with conceptual design
(advanced process synthesis (such as heat integration, heat
exchanger networks, reactor networks, reaction-separation
sequences, solvent selection), equipment selection, flowsheet
optimization). Emphasis will be given to evaluation of data with
respect to process design. Advanced topics such as mass
integration, waste minimization, pollution prevention through
better design, structural optimization and hazards/safety will also
be considered in this part. Special emphasis will be given to
solution of synthesis and design problems of interest to the
industry.

The lectures in the two sections will be supplemented by case
studies highlighting the design principles and the methods and
tools used to obtain the design. The methods and tools will include
both short-cut hand calculation techniques as well as state of the
art computer aided tools (such as commercial simulators and
in-house integrated computer aided systems). 
","28020,28140","
Rafiqul Gani"
,,,,,,,,,,,,
28352 , Chemical Process Control,Danish , 5 ECTS , 2016/2017 ,F1A (Mon 8-12) and E1A (Mon 8-12),BEng,Department of Chemical Engineering,"
Most of the chemical engineering curriculum concerns processes
operating at steady state. But plants are put into operation, are
shut down, are subjected to differing operating conditions and
disturbances. Process control addresses these situations. The
course aims at an understanding of how process dynamics and process
control is related, and of the construction and significance of
control systems. This includes the underlying theory and certain
components employed. The course emphasizes the application and
setting of a standard PID-controller used in simple feedback
control and other enhanced control strategies. Also, students
should be enabled to plan instrumentation of simple plants. 
","Formulate dynamic models for simple engineering processes Solve initial value problems using suitable software Linearize and introduce deviation variables into non-linear
initial value problems Apply Laplace transformation to the solution of linear
differential equations Draw block diagrams based on models for dynamic processes Describe the most important types of systems and their
characteristic features Propose settings of PID-controllers in simple control
loops Assess the stability of control loops based on
calculations Plan instrumentation of simple processes: Select and place
measurements and controllers Assess the applicability of enhanced control strategies:
Feedforward, Ratio- and Cascade Control Draw and interpret simple PI diagrams","
Dynamic balance equations. Simulation. Linearization. Deviation
variables. Solution of linear differential equations using Laplace
transforms. 1st and 2nd order systems, time constants, gain,
overshot, transfer function. Feedback control: P-, I- og D-control.
Stability of loops. Enhanced control strategies: Feedforward-,
ratio and cascade control. Instrumentation, PI diagrams.
Experimental project work. Reporting. 
","28012,28022,01901,01902,28016","
Jens Abildskov,
Jakob Kjøbsted Huusom"
,,,,,,,,,,,,
28361 , Chemical Engineering Model Analysis,English , 7.5 ECTS , 2016/2017 ,F5B (Wed 13-17),MSc,Department of Chemical Engineering,"
The basic formulation of the models of chemical engineering is
supposed to be known from the introductory course 28160. The main
goal of the present course is to prepare a student for development
of the mathematical models for a large number of the complex and
realistic chemical and biotechnical problems, and for carrying out
numerical solutions of such probems. 
","To develop a mathematical model for description of stationary,
as well as non-stationary processes, involving transport of matter
and energy by convection and diffusion, as well as chemical
reactions, with several spatial variables involved; To formulate initial and boundary conditions for a mathematical
problem applying relevant physical considerations, including the
moving boundaries; To learn and to be able of working with the population
balances. To set mathematical problem formulations for the systems
involving the population balances. To select the solution methods
for such systems; To apply the method of finite differences for discretization of
the differential equations; To apply the methods for qualitative analysis and numerical
solution of the coupled first order differential equations,
including stiff differential equations and differential-algebraic
equations; To learn the analytical solution methods for the systems
described by the first order hyperbolic partial differential
equations; To apply numerical tools for solutions of the hyperbolic
partial differential equations, including application of the
concept of numerical dispersion; To be capable of applying MATLAB for numerical solution of the
practically relevant statements and for visualisation of such
solutions.","
Teaching is built around a number of model examples, which broadly
describe the statements of the problems with the chemical- and
biotechnical contents. The problems are solved numerically,
applying MATLAB as a tool. The possible typical model examples are:

Modelling of the enzymatic hydrolyses of cellulose.

Modelling of the coupled enzymatic processes for preparation of the
chemical substances.

Enhancement factors for CO2 absorption in amine solutions.

Governing of an exothermal chemical reaction in a batch reactor.

Modelling of the fluid-bed combustion processes.

Modelling of coating, with agglomeration.

Chromatografical separation. Linear and nonlinear isotherms

Multiphase flows in porous media. 
","28160,28864,01035","
Alexander Shapiro,
Xiaodong Liang"
,,,,,,,,,,,,
28415 , Oil and gas production,English , 5 ECTS , 2016/2017 ,F4A (Tues 13-17),MSc,Department of Chemical Engineering,"
To provide scientific background necessary for a reservoir
engineer. The course describes: 1) PHYSICAL PHENOMENA occurring in
a petroleum reservoir during its development, and 2) MATHEMATICAL
MODELS that are applied for simulation of different processes of
oil and gas recovery. 
","describe the classes of the components of reservoir fluids,
their properties, phase diagrams of reservoir fluids: saturated or
undersaturated oil, gas and gas-condensate. To compute the
properties of reservoir fluids with an appropriate software evaluate basic properties of the porous media: porosity,
permeability, internal surface. To describe concepts of
micromodelling of the porous media evaluate basic forces responsible for fluid-rock interaction:
capillary forces, wettability, and their influence on fluid
distribution on microlevel. To describe physical effects caused by
these forces and their influence on the recovery evaluate pressure and fluid distributions along reservoir
depth perform calculations on the basis of the main law of flow in
reservoirs – the Darcy law. To evaluate inflow to an isolated well
in steady and non-steady regimes describe underlying assumptions and the procedure of the
derivation of basic flow equations in porous media and principles
of reservoir simulation. To derive the pressure conductivity
equation for inflow to an isolated well interpret the simplest diagrams of well testing and to describe
its general principles be familiar with the methods of advanced reservoir development:
waterflooding and enhanced oil recovery, and principles of their
selection for a particular reservoir","
Properties and models of the porous rocks. Thermodynamic properties
and phase equilibria of hydrocarbon mixtures. Laboratory studies of
hydrocarbon mixtures (visiting the laboratories). Capillary forces
and fluid distribution in porous space. Fluid distribution on the
reservoir scale. Governing equations of flows in porous media. The
Darcy Law. Inflow to an isolated well Steady and unsteady flows.
The pressure conductivity equation. Well tests. Multiphase flows in
porous media. Introduction to waterflooding and enhanced oil
recovery. Visualization of the flows with the X-ray computer
tomography scanner. Peculiarities of the Danish petroleum
reservoirs. Overall picture of the world oil recovery. 
",,"
Alexander Shapiro"
,,,,,,,,,,,,
28420 , Separation Processes,English , 7.5 ECTS , 2016/2017 ,E3A (Tues 8-12),MSc,Department of Chemical Engineering,"
To enable the participants to select and construct technically
important separation processes, in particular distillation and
liquid-liquid extraction, to evaluate thermodynamic models for
calculation of the properties of pure components and mixtures and
to work with numerical, computer based methods for dimensioning and
designing separation processes. 
","Describe the importance of separation processes in chemical and
biochemical industries Describe the importance of physical properties in separation
techniques Apply graphical techniques for evaluating separation tasks Apply modelling in separation task evaluation Apply principles of separation Apply systematic approaches to solve problems related to
separation processes Describe and apply the use of solvents in separation
processes Describe the importance of environmental concerns in separation
task selection Select a suitable separation technique Use computer aided tools in separation process
evaluation","
Basic separation processes: Single stage separation. Flash
separation. Binary and multicomponent distillation. Liquid-liquid
extraction. Extraction cascades.

Special separation processes: Selected topics, such as azeotropic
distillation, extractive distillation, reactive distillation,
supercritical extraction and non-equilibrium separation processes.

Thermodynamic model description: Vapour pressure, activity
coefficient models, equations of state. Vapour-liquid and
liquid-liquid equilibrium.

Databar exercises with programming. Flash and saturation points.
Binary and multicomponent distillation. Liquid-liquid extraction.
Simulation of special and selected processes. 
","28020,28322,28221,26222,28120,28321","
Rafiqul Gani"
,,,,,,,,,,,,
28423 , Phase Equilibria for non,English , 5 ECTS , 2016/2017 ,F2A (Mon 13-17),MSc,Department of Chemical Engineering,"
The overall purpose of the course is for the students to obtain
knowledge of the most important thermodynamic principles, models
and tools which are used in the industry. These models are
available in the process simulators for calculating phase
equilibria and other thermodynamic properties both at low and high
pressures. The students will be able to use models for property
estimation at various process conditions and for a wide range of
compounds, from simple hydrocarbons, polar and hydrogen bonding
compounds up to complex materials like polymers, electrolytes and
pharmaceuticals. The calculated thermodynamic properties are of
crucial importance in the petroleum, chemical and biochemical
industries as well as for the design of chemical products and
environmental assesments. 
","Choose appropriate models for phase equilibrium calculations of
different types of mixtures e.g. with non-polar, polar and
associating compounds as well as mixtures with electrolytes and
polymers at different conditions Describe the most important ""common"" principles of
many thermodynamic models (local compositions, corresponding
states, regular solutions, group contributions, free volume) as
well as their relationships Use the basic equations for various types of phase equilibria
(VLE, LLE, SLE, VLLE, GLE, SGE,...) and estimate experimental
activity coefficients from VLE or SLE data Perform phase equilibrium calculations for mixtures using
thermodynamic models e.g. via suitable software as well as analyse
the obtained results Identify the most important intermolecular forces and based on
them choose appropriate thermodynamic models for specific purposes
and applications Describe and analyse phase diagrams and choose appropriate
models that could be used for their calculation Describe the various methods for the estimation of both
pure-component and mixture parameters in thermodynamic models (both
equations of state and activity coefficient models) Know the difference between correlative and predictive
models Use the so-called EoS/GE mixing rules Explain the association principle and perform simple
calculations with association models as well as predict the
association schemes based on the structure of the compounds Explain the strengths and weaknesses of the various models and
evaluate the capabilities of different models in describing various
types of phase equilibria Calculate the distribution of chemicals in the environment
(water-air-ground-living organisms)","
i. Thermodynamics in relation to separation processes - need for
thermodynamic data - development of thermodynamic models and
theories

ii. The most important concepts and definitions from physical
chemistry (ideal mixture, fugacity, activity coefficient, phase
equilibrium calculations: vapor-liquid, liquid-liquid,
solid-liquid, solid-gas)

iii. The various types of intermolecular forces and their use in
the development and understanding of theories and models, the
theoretical basis of the most important models

iv. Cubic equations of state with classical and advanced mixing
rules -applications in the oil & gas and chemical industries

v. Activity coefficient models with emphasis on ""local
composition"" models and group contribution principle -chemical
and pharmaceutical industries

vi. Theories and models for electrolytes, associating mixtures and
polymer solutions -applications in the petroleum and polymer
industries

vii. Octanol-water partition coefficients and environmental
applications of thermodynamics 
","28221,28321","
Georgios Kontogeorgis,
Kaj Thomsen"
,,,,,,,,,,,,
