COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
,,,,,,,,,,,,
62093 , Manufacturing technology,Danish , 5 ECTS , 2016/2017 ,E5A (Wed 8-12)  or  F5A (Wed 8-12),BEng,DTU Diplom,"
The objective of the course it to give the students basic knowledge
of manufacturing technology in particular within machining and
non-cutting machining. 
","Making methodology fore manufacturing processes for structural
parts, ie typically selecting a raw material for subsequent
processing this into a finished component. Understand the basic principles of machining and chipless
machining, this knowledge is then used to define a machining
process. Determine the necessary tools to process and through
calculations, determine the machine needs and time spent on the
machine. Calculate the necessary data to be processed in laboratory
tests; using these specific data may be obtained to be subsequently
used in production. Presenting the results of studies (eg. workshop attempts) in a
technical report. Use and understand terms used in the description of the
production processes. Evaluate the advantages and disadvantages of different
production methods. Determine production times and machine sizes for different
production methods.","
The basic manufacturing processes within machining (cutting,
turning etc) and within non-cutting machining (bending, punching
etc) are introduced.

For the individual processes, the necessary data is determined.
These include power requirements /power, time spent, and all
necessary prerequisites are determined.

Based on production volume and type of material, the choice of
tools is made for the manufacturing process.

Through laboratory experiments, theories from the course books are
tested, and technical reports are made. 
",None,"
Per Valentin Bigum"
,,,,,,,,,,,,
62094 , Introduction to Managerial Economics and Capital Expenditures,Danish , 5 ECTS , 2016/2017 ,F1A (Mon 8-12)  or  E1A (Mon 8-12),BEng,DTU Diplom,"
The general course objective is to introduce students to basic
concepts and methods within managerial economics. This should
enable the students to formulate, illustrate and analyse/solve
simple managerial economic issues with relevance to manufacturing
companies. 
","Make cash flow projections based upon given assumptions for
specific investment projects in manufacturing companies Analyse the profitability of investment projects by calculating
net present values, internal rates of return and payback
periods Interpret production and cost functions and calculate simple
key figures as contribution-margins and break-even quantity Calculate optimal price and output on the basis of assumptions
about costs and demand conditions Analyse choise between alternative manufacturing technologies
based on assumptions about cost structures and production
volume Calculate the optimal speed of production under given
assumptions Interpret results from economic analysis in line with the
assumptions behind the calculation-methods applied Develop simple graphical illustrations and use correct
terminology of managerial economic issues Explain the content and presentation of the income statement
and balance sheet","
- Introduction to the financial statements of the company

- Cost theory

- Demand theory

- Market structure and profit maximisation

- Break-even anlysis

- Cash flow projections and investment decisions

- Interest rate and discounting theory 
",None,"
Frank Allan Hansen"
,,,,,,,,,,,,
62096 , IT in production,Danish , 5 ECTS , 2016/2017 ,E4B (Fri 8-12)  or  F4B (Fri 8-12),BEng,DTU Diplom,"
To provide students with the necessary knowledge to solve IT
related tasks in a manufacturing company 
","Being able to plan a project in Microsoft Project Being able to apply the resources and manage resource conflicts
in a planning tool Being able to follow-up and change in planning using an IT
planning Tool and do cost and time analysis Being able to develop advanced Excel accounting books in order
to create complex production-related calculations Being able to set up pivot tables and use these in data
processing purposes Being able to create macros and simple VBA code to promote ease
of use of Excel spreadsheets and interact with users through
userforms Being able to generate a simple Access database with
relationships Being able to import and export data to and from Access for
data manipulation Being able to do advanced searches and queries in the data
contained in an Access database","
MsProject - Avanced Excel og Access 
",None,"
John Clausen"
,,,,,,,,,,,,
62100 , Automation in Manufacturing,Danish , 5 ECTS , 2016/2017 ,Fall  or  Spring,BEng,DTU Diplom,"
The overall objective is to provide students with an introduction
to industrial automation on a practical level and make the student
able to use this for engineering automation tasks.

A student who fully meet the objectives of the course are expected
to be as follows in accordance with the following main content 
","implement programming a PLC from the given requirements for a
management establish a structured PHASE diagram to solve a specific
management task describe the various control elements and their use explain the benefits of different regulatory principles describe and evaluate different measuring principles outline and understand a PI diagram distinguish between control and regulation describe the various regulatory elements and their use understand the advantages and disadvantages of automation in
general describe the pros and cons of the reviewed automation
examples evaluating and selecting optimal solutions in terms of finances
and logistics describe the components and systems in automation
solutions","
Ladder diagram and PLC timers and counters

Methods for programming the sequence controllers.

Control Engineering:

Basic concepts and terminology

PID controller and regulator setting

Instrumentation Measuring equipment and dimensioning

Electric motors and drives

Pumps and speed control of pumps

Calculations of energy savings

Control of processes and systems.

Automation:

remote Monitoring

High-bay warehouse

Package Installations

Installation and assembly systems

Conveying 
",None,"
John Clausen"
,,,,,,,,,,,,
62101 , Operations Management and LEAN,Danish , 5 ECTS , 2016/2017 ,E3A (Tues 8-12) and F3A (Tues 8-12)  or  E3A (Tues 8-12),BEng,DTU Diplom,"
Operations Management and LEAN greenbelt theory 
","Explain methods and models to calculate optimal batchsizes Explain importent prerequisites before using the models Explain purpose and calculationmethods for MPS and MRP and the
use in the planning hierachy Explain the purpose and calculation methods for CRP and the use
in the planning hierachy Explain the use of and pro/con of LEAN based methodes and the
use of LEAN tools for process improvement Explain the use of LEAN improvementtools related to the
planning hierachy Explain the use of LEAN improvementtools related to traditional
inventory management methods Explain methods for controlling production activities","
-Production and inventory management models and batch size
calculation models.

LEAN history

Value Stream Mapping - current and future state

Value vs non value adding activities

The 8 wastes

LEAN principles

Continous improvements - Kaizen

LEAN tools

Visual Management

Toyota DNA

5 why and rootcause analysis 
",,"
Torben Knudby"
,,,,,,,,,,,,
62102 , Quantitative Quality Control and analysis,Danish , 5 ECTS , 2016/2017 ,E4B (Fri 8-12)  or  F4B (Fri 8-12),BEng,DTU Diplom,"
To give a basic knowledge about statistic methods and to use
statistics solving practical problems. To form a problem in a
statistic way and to solve the problem, using statistic
calculators. 
","set up a test of hypothesis, confidence intervals etc. for
problems with 1 factor on 2 levels, where the factor is either
normally, binomially or Poisson distributed. set up a test of hypothesis, confidence intervals etc. for
problems with 1 factor on more than 2 levels (one way ANOVA) set up a test of hypothesis, confidence intervals etc. for
problems with 2 factors on more than 2 levels (two way ANOVA) set up a test of hypothesis, confidence intervals etc. for
problems with more then 2 factors (screening) make statististical process control based on given data from a
normal distribution. Using upper and lower specification limits to determinate
proces capability ratio make statistical process control based on given data from
binomial- or Poisson-distributions make statistical quality control based on given data perform an analysis of linear and multiple regression use statistical softwares such as SAS.JMP for
calculations","
Interval Estimation and Tests for 1 factor
(normal-binomial-Poisson) on 2 levels.

Analysis of variance for one and two factor . Screening design.

Analysis of Regression.

Quality Control.

Use of statistical software (SAS.JMP (Statistical Analysis
System)). 
",62092,"
John Clausen"
,,,,,,,,,,,,
62103 , Managerial Economics and Basic Accounts Analysis,Danish , 5 ECTS , 2016/2017 ,E1A (Mon 8-12)  or  F1A (Mon 8-12),BEng,DTU Diplom,"
To give the students knowledge of the company’s internal economic
control. To give knowledge to the basic principles of registration
of economic data. To be able to analyze financial accounts and
evaluate the different items of the accounts. To be able to prepare
budgets and perform budget control based on standard cost
principles. 
","Correctly use the economic terminology Have knowledge to the company’s financial registration
systems Analyse profitability, earning capacity, capital adaptability
and solidity based on the annual accounts Prepare profit & loss, balance sheet and liquidity
budgets Prepare traditional budget control based on deviations between
budgets and interim statements Prepare budget control based on decomposition of profit
contribution and standard costs Prepare profitability analyses based on principles from
Activity Based Costing Knowledge of alternative accounts, such as environmental
accounts etc. Knowledge of different financing possibilities and its
characteristics Use Linear Programming in connection with optimization and
production planning.","
The course includes a review of the main legal requirements for
annual reports. Financial analyses of profitability, earnings,
capital adjustment and solidity will be prepared. Examples of
alternative accounts: environmental and quality records are
reviewed. Profitability, balance sheet and liquidity budgets are
prepared. Budgetary control based on deviations between budgets and
interim statements. In addition, budgetary control will be based on
decomposition of the profit contribution by using standard costs.
The students will perform profitability analyses based on the
principles of Activity Based Costing. Characteristics of different
types of financing will be reviewed. Linear Programming will be
used to optimization/production planning. 
",,"
Charlotte Flyger"
,,,,,,,,,,,,
62107 , Quality management and GMP,Danish , 5 ECTS , 2016/2017 ,Fall and E5A (Wed 8-12)  or  Spring and F5A (Wed 8-12),BEng,DTU Diplom,"
To get an understanding of the principles and structure of the
quality assurance, including quality management in regulated
industries, GMP, the pharmaceutical industry. ISO quality
management and the benefits of quality control. The course examines
cases from both Danish and udenlansk industries, including food and
pharmaceutical industries. The course prepares the student to be
able to be part of a strong, regulated business as e.g. The Danish
pharmaceutical industry. 
","Being able to understand the regulatory authorities including
GMP regulation requirements, sanctions and consequence for
non-compliance. Being able to understand and evaluate complex systems. Being able to explain and perform simple validations To gain knowledge of quality management systems based on ISO
standards. The building, incl. ""Evaluation"" and
""Update"" (Audit / Certification), the systems
treated. To apply basic quality techniques Being able to explain and use a quality system To gain knowledge of business benefits of quality
management. To gain knowledge of other ""Administrative Systems"",
which are essential to the quality system to function.","
To get an understanding of the principles and structure of the
quality assurance, including quality management in regulated
industries such as the pharmaceutical industry. ISO quality
management and the benefits of quality control. In the course there
will be cases solved in different ways, in order to give students
an insight into what it's like to work in a strong, regulated
GMP activities such. one pharma company. The students work
independently to make a quality system, make validations and to
make a GMP audit.company. 
",None,"
Torben Knudby,
Lars Bock-Poulsen"
,,,,,,,,,,,,
62108 , Crossfunctional development of technology and manufacturing (Project 3),Danish , 10 ECTS , 2016/2017 ,Fall  or  Spring,BEng,DTU Diplom,"
The student will make a project showing the use of all 4 main
elements in this education; Technology, Finance, IT and management 
","Map, limit and describe technological problems Analyze, discuss and evaluate the need for new solutions Choose, use and explain relevant theories and methods of
analysis Discuss and evaluate the realizability of purposed
solutions Plan and document own work Reflect on own work Communicate about technological problems, analysis and
solutions, oral Communicate about technological problems, analysis and
solutions in written","
- 
",,"
Torben Knudby"
,,,,,,,,,,,,
62110 , Company Systems,Danish , 5 ECTS , 2016/2017 ,E5A (Wed 8-12)  or  F5A (Wed 8-12),BEng,DTU Diplom,"
To make the student capable of analysing an modeling work processes
in manufacturing companies seen from an information point of view.
To give a thorough understanding of modern ERP systems and the use
of this type of information systems in companies. 
","Use selected methods to describe and analyse work processes or
business processes in a company and explain the practical use of
these methods. Explain the principles of Relational Databases and the use of
Relational Databases in modern Information Systems. Explain the principles related to the use of administrative and
technical informations systems in companies. Explain principles and methods related to Business Process
Reengineering (BPR) projects, and the practical aspects of
launching BPR-projects in companies. Explain the technical and business oriented possibilities and
challenges related to automation of operations and materials
handling i manufacturing companies. Develop and use IDEF1 information models. Explain the business oriented possibilities and challenges
related to electronic business (E-business) and electronic commerce
(E-commerce). Explain the principles related to bar codes and RFID, and the
business oriented benefits of using bar codes or RFID in automated
systems. Explain how ERP-systems are build and how they are implemented
and used in a company.","
Information, information processing in companies and information
systems. Relational database theory and RDBMS Functional analysis
(IDEF0) and information analysis (IDEF1 and IDEF1x) The structure
and the use of ERP-systems.

Business Process Reengineering Projects (BPR-projects)

E-business and E-commerce.

Automation and CIM. 
",,"
John Clausen"
,,,,,,,,,,,,
62118 , Organisation and Leadership,Danish , 5 ECTS , 2016/2017 ,E2B (Thurs 8-12) and F2B (Thurs 8-12),BEng,DTU Diplom,"
Organisations formal features, including organization structure,
objectives and how they can be designed for the most effective
achievement of objectives and the informal features, including
organizational culture and informal power structures. In addition,
the course focuses particularly on the organization of corporate
operations-/​production environment, so that students acquire
specific skills to structure the production role within the company
and change management 
","-Understanding and main thrust of selected theories and key
concepts in organizational theory and management of organizational
change processes -Understand the formal and informal features in an
organisation -Understand how organisations are designed, and there relation
to the production environment -Understand the basic principles of leadership. -Understand the principles of change management -Understand the reactions from the organisation when you change
from employee to leder. -Learn what is culture in organisations, and the behavior
people individuals and in teams To implement theoretically based analysis of organizations,
such as organizational structures, cultures, power bases and
processes of change","
Organisations formal features, including organization structure,
objectives and how they can be designed for the most effective
achievement of objectives and the informal features, including
organizational culture and informal power structures. In addition,
the course focuses particularly on the organization of corporate
operations-/​production environment, so that students acquire
specific skills to structure the production role within the company
and change management 
",None,"
John Clausen,
Jesper Skjødt"
,,,,,,,,,,,,
62119 , Scientific Theory and Manufacturing Engineering Methods,Danish , 5 ECTS , 2016/2017 ,E3A (Tues 8-12)  or  F3A (Tues 8-12),BEng,DTU Diplom,"
The course aims to develop the participants' awareness of
methods to solve complex manufacturing problems. 
","Explain the key theoretical concepts and methods from a
Scientific point of view Explain and use alternative methods and techniques for problem
analysis and problem identification Explain the purpose and content of the problem formulation
process and implement this in practice Formulate and argue for specific survey questions based on the
problem formulation Identify and select engineering theory and methods and other
information that can help solve problems described or issues Describe and assess existing operating technical concepts in
terms of possibilities and limitations and in terms of their
relation to various scientific methodologies. Choose and argue for relevant study design and be able to
justify the choice of techniques for data collection, data analysis
and data interpretation. Assess the relevance and reliability of the proposed studies
and analyzes.","
The course includes theory and methodology for production
engineers.

- Introduction to relevant scientific theoretical basic concepts
and models

- Scientific argumentation technique and fundamental forms of
reasoning

- Generality, representativeness and forecasting ability of
scientific knowledge

- Introduction to methodology of natural sciences, humanities,
social sciences and

 technology.

- Application of theory and techniques of problem identification
and problem analysis

- Quantitative analysis methods and techniques

- Qualitative analysis methods, interviews, focus groups,
observations, etc.

- Selection of study design, including choice of data collection
and

 data processing methods

- Existing operating technical concepts and analytical methods

- Assessment of validity and realibilitet of studies and analyzes 
",None,"
John Clausen"
,,,,,,,,,,,,
62120 , Manufacturing and Business development (project no. 4),Danish , 10 ECTS , 2016/2017 ,Fall  or  Spring,BEng,DTU Diplom,"
To give the students a solid knowledge of methods used in solving
manufacturing engineering problems, and to give them practical
experience in using such methods in a specific project in a
company.

The project build upon the skills and competences gained from the
projects in 1-3. semester, and all mandatory courses in the
production engineering education. The use of these skills and
competences are integrated in a problem based context.

In relation to methods this project forms the basis for a later
final project in a company. 
","Understand the importance of a process oriented approach, and
ability to describe and analyse business processes including both
technical and administrative aspects. Basic knowledge of methods to handle complex production
engineering problems where all phases including problem
formulation, analysis, diagnosis, specification of possible
solutions and possibly implementation are involved. Ability to make appointment with a company concerning a
specific problem area and on the basis of this specify a
project. Ability to develop a comprehensive problem formulation for a
project Ability to design and perform comprehensive analysis in
relation a specific production engineering problem. This will
include collection and analysing of both quantitative and
qualitative data. Ability to formulate comprehensive solutions to specific
production engineering problems in a company based on the analysis
and diagnosis performed. Ability to specify which possible solutions to production
engineering problems a company should choose in a specific
situation and how they should be implemented. Ability to evaluate the implementation of specific solutions to
production engineering problems in a company from a strategic
perspective","
The project om 4th semester will have production engineering
improvement in a company as the overall theme.

The project will include problem formulation, analysis and
diagnosis and formulation of possible suggestions to solve the
problems and possibly also ways to implement these suggestions.

In the course, the students will also write and present one or more
studies on a selected specific approved subject.

It is important that the problems in the project are both complex
and interdisciplinary. Analysis and solutions must include aspects
from more than one discipline regarding Operations Management,
Technology, Economy, and Information Technology. Operations
Management aspects must always be included. 
",,"
John Clausen"
,,,,,,,,,,,,
62130 , Commercial Law,Danish , 10 ECTS , 2016/2017 ,E2A (Mon 13-17) and F2A (Mon 13-17),BEng,DTU Diplom,"
The students must reach an understanding of the legal method, so
they are able to identify potential legal problems and able to use
the law to support business activities and to prevent legal
conflicts. This will be based on a fundamental knowledge on the
type of problems occurring in business law both national and
international, and the type of solutions available. 
","Knowledge of The Danish court system Knowledge of The significance of EU rules for the national
legislation Knowledge on how til make an appointment of economic
character Knowledge of the rules by non-compliance of a valid
appointment Knowledge of mortgage property and personal effects Knowledge of the rules for compensation outside contracts Knowledge of different legal company forms Knowledge of rules regarding judicial authorities Knowledge of employment law Knowledge of competetion law and good marketing
practice","
1. The function and organisation of court, including the influence
from EU rules upon the national legislation with respect to what is
legal, and how a case in practice will be settled in court.

2. Appointments, including the most important paragraphs in the law
on appointments, the law on buying, the law on credits , the
international law on buying and the transfer of ownership. From
this, the student will be able to evaluate when a legal appointment
is established, and what kind of legal aspects will be the result
of not fulfilling such an appointment.

3. Claims and instruments of debts, securities, Surety and mortgage
in real estate and movables. From this the student will learn how
it is possible to finance a company today.

4. Compensation outside contracts and insurance contracts. The
students will learn about the rules on compensation outside
contracts and the different forms of insurance contracts.

5. Types of companies and handling of creditors. The most common
types of companies wil be described and the differences. Also the
rules for individual and universal persecution of creditors.

6. Employment law including the most important rules concerning
emploument contracts.

7. Law on competition including restrictions and monopoly.

8. Marketing and the rules for good marketing practice.

9. Immaterial gods and the legal protection of certain types of
immaterial gods.

10. Comsumer protection 
",None,"
John Clausen"
,,,,,,,,,,,,
62132 , Project Management,English , 5 ECTS , 2016/2017 ,E1B (Thurs 13-17)  or  E1B (Thurs 13-17),BEng,DTU Diplom,"
To introduce the students to the concepts of project management and
to carry through exercises in problem solving related to project
management 
","Understand project management as a managerial task Understand strategic project management, project programs and
an organizational project office Scope a project. Break down a project from overall project to
individual activities Plan the projects time-frame from start to completion using
generally known and accepted techniques as e.g. Gantt charts and
Activity-on-Arrow diagrams To make a budget of project revenue and costs Estimate time and cost of project activities and of the overall
project Track the financial and time performance of a running project
and perform a risk analysis of the project Evaluate a company's project management skills","
Definition of a project

Relationship to other management disciplines

Modelling the project

Stakeholders

Strategy and project management

Work breakdown structure

Resource Planning

Time planning

Schedule Bar Charts

Cost and quality planning

Plan analysis and risk management

Project organisation

Teams

Management and leadership

Control of projects

Problem-solving and decision-making

Project completion and review 
",None,"
John Clausen,
David Ashworth"
,,,,,,,,,,,,
62133 , Supply Chain Management & Design,English , 5 ECTS , 2016/2017 ,E1A (Mon 8-12)  or  F1A (Mon 8-12),BEng,DTU Diplom,"
The learning goals of the course are the following: 
","An integrated understanding of the importance of Supply Chain
Management within the firm Understand the decisions relevant for the firms internal supply
chain, i.e. level of capacity, number, size and location of
factories and other facilities, e.g. service operations Understand the decisions relevant for the firms external supply
chain, i.e. relations to customers and suppliers, decisions on make
or buy and how the nature of the firms products relates to the
choice of logistical processes Understanding the relation between a firms operations and
logistics and the competition and strategy of the firm An ability to quantify the costs of a logistics system An ability to minimize the cost a firms logistical system
including manufacturing, inventory and distribution Understanding of production planning methods and inventory
control Understand the sales and operation process (S&OP)","
The content of the course is the following:

 -Understand Supply Chain strategy

- Understand capacity decisions of a company, e.i. where to place
factories and distribution, what and how much to produce, division
of products/components to manufacturing facilities etc.

- The upstream supply chain, e.i. how to relate to suppliers

- Know when to outsource or not.

- Know Inventory management (lot sizing models, reorder point)

- Learn and understand Sales and Operation Planning (S&OP) 
",,"
Jesper Skjødt,
John Clausen"
,,,,,,,,,,,,
62134 , Strategic Analysis and Development,English , 5 ECTS , 2016/2017 ,E2B (Thurs 8-12)  or  F2B (Thurs 8-12),BEng,DTU Diplom,"
To give students experience in assessment and development of
business-strategies for different business situations. Furthermore,
the students acquire abilities to collaborate and communicate in
English with people of different national backgrounds. 
","Demonstrate knowledge of key concepts and models within
strategic management and communicate this in English Apply the course concepts and models to analyse the business
environment of an organisation to identify strategic threats and
opportunities Apply the course concepts and models to analyse the
company's resources and competences to identify strategic
strengths and weaknesses Explain how the company culture and history affect the
strategic development in the organisation Identify the stakeholders of an organisation and analyse their
impact on the organisations choice of strategy Explain different types of generic business strategies as well
as specific strategies for innovation and internationalisation Evaluate the suitability of different types of business
strategies based upon an analysis of the companys strategic
position Explain methods and challenges associated with implementation
of strategic changes","
- Corporate mission, vision and values

- Stakeholder Mapping

- Strategic analysis (internal & external)

- Identification of critical success factors and needs for
developing new strategic capabilities

- Generic business- and corporate strategies

- Identification of strategic options

- Evaluation and selection of strategies

- Introduction to implementation of new strategies

- Business cases 
",None,"
Frank Allan Hansen"
,,,,,,,,,,,,
62135 , Quality Management,English , 5 ECTS , 2016/2017 ,E4B (Fri 8-12)  or  F4B (Fri 8-12),BEng,DTU Diplom,"
To give the student an insight into Quality Management in service
and manufacturing businesses. 
","Knowledge about Total Quality Management in service
organisations Knowledge about Total Quality Management in manufacturing
processes Able to explain about continous improvement programs Knowledge about Quality management in regulated industries Knowledge about FDA Knowledge about ISO 9000 Knowledge about EFQM model Knowledge about Six Sigma and LEAN programs","
Basic concepts of Quality, company wide assessment, Quality
Function Deployment, Quality Improvements, ISO 9000, Quality
culture, Quality in regulated areas (FDA etc), EFQM model. 
",None,"
Torben Knudby,
Niels Christian Kjærsgaard"
,,,,,,,,,,,,
62136 , Macroeconomics and Globalisation,Danish , 5 ECTS , 2016/2017 ,F5A (Wed 8-12),BEng,DTU Diplom,"
The growing internationalization means that private enterprises are
increasingly exposed to developments in domestic and international
macroeconomic variables. A proper development of corporate strategy
and financial management therefore requires that decision-makers
are aware of - and able to analyse – how macroeconomic development
affects business opportunities and performance. 
","Explain basic macroeconomic concepts and relations Present the main causes of business cycles and their impact on
the socio-economic development Discuss the main economic causes and effects of increasing
international trade and globalization Explain the overall objectives and instruments of fiscal,
monetary and competitiveness policy Analyze macroeconomic variables influence on the companies
financial performance, strategic development and international
competitiveness Interpret relevant information from national and international
economic forecasting-reports as well as from the database of
Statistics Denmark. Demonstrate knowledge of major current issues in the Danish and
international macroeconomic situation Analyse and present a socio-economic issue","
- Basic macroeconomic relationships between economic growth,
employment, inflation, international competitiveness and balance of
payments

- Foreign exchange rates - including Denmark's fixed
exchange-rate system

- Interest rates and financial markets

- Macro-economic forecasting models

- Domestic and international macroeconomic forecasting

- Economic policy in particular fiscal policy, monetary policy and
policies for international competitiveness

- International trade and globalization

- Labour-market and developments in overall productivity

- Current macroeconomic issues 
",None,"
Frank Allan Hansen"
,,,,,,,,,,,,
62138 , Optimizing productivity,Danish , 5 ECTS , 2016/2017 ,E1B (Thurs 13-17)  or  F1B (Thurs 13-17),BEng,DTU Diplom,"
Not available 
","Describe the maintenance function and its importance for a
manufacturing company Explain and describe Asset Management Explain and describe the use of Lifecycle cost / Lifecycle
Profit Explain and describe the use of management by objectives and
Key Performance Indicators in maintenance Explain and describe organisational models in maintenance Explain theory of errors Explain and describe the use of OEE to calculate the efficiency
of equipment Explain and describe the use of a strategy for storing
spareparts","
(Information in English is not available) 
",,"
John Clausen"
,,,,,,,,,,,,
62139 , Advanced Financial Management,Danish , 5 ECTS , 2016/2017 ,E4A (Tues 13-17)  or  F4A (Tues 13-17),BEng,DTU Diplom,"
To give the students a deeper understanding and more practical
knowledge about the financial management issues which are
introduced in the mandatory courses. The students are furthermore
introduced to a number of contemporary financial management tools
used by companies in addition to the traditional budget-based
financial management practises. Moreover, the course contain a
number of current financial management issues originating from
large Danish companies. 
","Explain the shortcomings of traditional budge and accounting
oriented financial management Identify needs for introduction of additional financial
management tools in specific companies based upon analysis of their
economic performance, strategy and competitive situation Explain the shareholder value philosophy Estimate the cost of equity and WACC based upon the
CAPM-model Undertake project controlling based upon EVPM model Calculate product and customer profitability by use of the ABC
model Explain the key elements of Enterprise Risk Management Explain the structure of Balanced Scorecards and identify
relevant critical success factors and key performance
indicators Apply the principles of target costing for cost management in
product-development projects","
• Strategic accounts analysis

• Activity Based Costing and Activity Based Management

• Financial project control – Earned Value Project Management

• Cost-benefit analysis

• Shareholder value

• Capital Asset Pricing Model

• Enterprise Risk Management

• Beyond Budgeting

• Balanced Scorecards

• Target Costing og Kaizen Costing

• Lean Accounting

• Benchmarking

• Non financial reporting 
",,"
Frank Allan Hansen"
,,,,,,,,,,,,
62141 , Industrial Project,English , 5 ECTS , 2016/2017 ,Fall  or  Spring,BEng,DTU Diplom,"
To prepare the students to work with business problems, preferably
based on a real life situation with a company. Working in teams,
the students prepare a business plan including recommendations.
During the project period the students will be trained in making
progress reports, oral presentations, and discussing their results
with management. 
","To understand a real life business problem in a company and
based on this describe a comprehensive problem specification. Ability to analyze how aspects of individual disciplines such
as Project Management, Supply Chain Management, Quality Management,
Strategic Analysis and Marketing will influence the business
problem Ability to formulate possible solutions to the actual business
Problem Ability to evaluate possible implementation of different
solutions suggested Ability to recommend possible solutions of the business problem
to the Company Ability to organize the Work in the course as a Project and use
principles and methods from Project Management in a comprehensive
way. Ability to evaluate which analysis and conclusions in the
project are based on limited information and aught to be
improved. Ability to make reflections after the project and specify which
individual anaysis and conclusions actually could have been
better.","
The problems the students will have to solve are based on a real
case. A company that wants to introduce a new product or wants to
enter a new market or perhaps wants to move a part of the
production to a different country. The students are required to use
principles, methods and techniques taught in the IBS courses.
Primarily in ISTRAT, IMARK and IPMAN. During the project period,
each team will have to prepare and present one or two written
reports for discussion in a meeting with the
""management"". At the end of the project the team will
prepare and present a final, written report, and shortly after they
will be examined in the project. 
",,"
Jesper Skjødt,
John Clausen"
,,,,,,,,,,,,
62155 , Basic Mathematics 1,Danish , 10 ECTS , 2016/2017 ,"E2B (Thurs 8-12) and E4B (Fri 8-12)  or  F5A (Wed 8-12) ,  F5B (Wed 13-17) and F2B (Thurs 8-12)  or  F4B (Fri 8-12)",BEng,DTU Diplom,"
The purpose of the course is to provide students with knowledge of
basic mathematical concepts, methods and ways of thinking so that
they can use these to formulate, analyse and solve problems in the
various disciplines of engineering. The course will also provide
students with knowledge and understanding of mathematics function
description and modelling tools in physical, technical and economic
subjects. 
","Simplify mathematical expression Solve simple equations of first degree Solve simple inequalities Solve quadratic equations Solve equations involving roots and powers Solve simple percentage and computation of interest
problems Equations for lines and circles Use trigonometrical calculations for oblique triangles Two-dimensional vectors Descriptive statistics","
Algebra. Equations and inequalities. Roots and powers. Decimal
logarithm. Computation of percentage and interest. Trigonometry.
Analytic geometry. Vectors. Descriptive statistics. 
",None,"
Lars Riedel"
,,,,,,,,,,,,
62156 , Basic Mathematics 2,Danish , 7.5 ECTS , 2016/2017 ,"E5A (Wed 8-12) and E2B (Thurs 8-12)  or  F5A (Wed 8-12) ,  F5B (Wed 13-17) and F2B (Thurs 8-12)  or  F4B (Fri 8-12)",BEng,DTU Diplom,"
The purpose of the course is to provide students with knowledge of
basic mathematical concepts, methods and ways of thinking so that
they can use these to formulate, analyse and solve problems in the
various disciplines of engineering. The course will also provide
students with knowledge and understanding of mathematics function
description and modelling tools in physical, technical and economic
subjects.

Learning objectives:

A student who fully meets the objectives of the course isexpected
to be know the following in accordance with the main content below.

","Solve quadratic inequalities Analyze powerfunctions, polynomials, logarithms, exponential
functions and trigonometric functions Work with composite and inverse functions Solve basic trigonometric equations Analyze harmonic oscilations Determine limits for functions Determine derivatives of simple functions Determine equations for tangent lines Use regression on a data set","
Solve second degree inequalities, analyze power functions,
polynomials, logarithm- and exponential functions and trigonometric
functions. Composite and inverse functions. Solve basic
trigonometric equations, limits, derivatives, regression. 
",None,"
Lars Riedel"
,,,,,,,,,,,,
62157 , Basic Mathematics 3,Danish , 5 ECTS , 2016/2017 ,January  or  June,BEng,DTU Diplom,"
The purpose of the course is to provide students with knowledge of
basic mathematical concepts, methods and ways of thinking so that
they can use these to formulate, analyze and solve problems in the
various disciplines of engineering. The course will also provide
students with knowledge and understanding of mathematics function
description and modelling tools in physical, technical and economic
subjects.

Learning objectives:

A student who fully meets the objectives of the course is expected
to know the following in accordance with the main content below 
","Differentiate trigonometric functions and exponential
functions Differentiate polynomials and polynomial fractions Examine the monotonicity of functions Formulate and solve simple optimisation problems Determine indefinite integrals of simple functions Integration proporties Apply antiderivatives to the determination of areas Apply antiderivatives to determine the volume of simple
revolution objects Establish and solve first order linear differential
equations","
Calculus

Differential equations 
",None,"
Lars Riedel"
,,,,,,,,,,,,
62160 , English 1 ,English , 5 ECTS , 2016/2017 ,E2A (Mon 13-17) and F2A (Mon 13-17),BEng,DTU Diplom,"
To improve and develop the general written and oral language
proficiency and to develop the student’s general vocabulary.

To support the project orientated interdisciplinarity and introduce
English as a project language.

To introduce selected areas within political, cultural and social
conditions in the USA. 
","- explain selected problem areas in the USA, cf. the general
course objectives. - use correct English both orally and in writing. - write a technical/commercial report in correct English. - discuss selected topics with social, political and cultural
conditions in the USA. - structure an essay correctly. - demonstrate correct use of formal rules in essay and report
writing. - use correct English pronunciation. - use correct English grammar.","
Introduction to US civics.

Introduction to English as a project language.

Selected areas of grammar.

Selected topics within political, cultural and social conditions in
the USA. 
",,"Søs Haugaard,Klaus Topholm "
,,,,,,,,,,,,
