COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
26236 , Advanced Physical Chemistry,English , 5 ECTS , 2016/2017 ,E4B (Fri 8-12),MSc,Department of Chemistry,"
To develop an understanding of the relation between a molecular
description of matter and thermodynamical properties and reaction
kinetics in order to enable the participants to make theoretical
calculations of termodynamic properties and chemical reactions,
including rate constants. 
","Explain the content of the basic axioms in statistical
mechanics and the significance of ensembles. Explain the connection between thermodynamic functions and the
partition function. Determine the partition function for simple systems that are
described by quantum mechanics and by classical mechanics. Determine the partition function for any system that is
described by classical mechanics. Explain the deeper meaning of the entropy on the basis of an
atomic description of thermodynamic systems. Calculate thermodynamic functions for ideal gasses of monatomic
and polyatomic molecules and the equilibrium constant for chemical
equilibrium in the gas phase. Explain the description of chemical elementary reactions on an
atomic level. Explain the background for and meaning of potential energy
surfaces. Calculate rate constants for bimolecular reactions based on the
transition state theory. Calculate rate constants for unimolecular reactions at a given
total energy and at a given temperature. Explain the influence of the solvent, when a chemical reaction
takes place in the condensed phase.","
Basic classical mechanics and quantum mechanics. The ensemble
concept, partition functions and their application to the
calculation of thermodynamic peoperties. The gas phase and
calculation of equilibrium constants for chemical reactions. The
crystalline state. Elementary chemical reactions. Atomic and
molecular interactions, potential energy surfaces. Dynamics for
uni- and bi- molecular reactions. Transition state theory and
calculation of rate constants for uni-(RRKM theory) and
bi-molecular reactions. Interpretation of the activation energy.
Theory for reactions in solution. Experimental techniques in the
microscopic description of chemical reactions, including
femtosecond chemistry. 
","26231,10024,01005,10022,26201","
Niels Engholm Henriksen"
26245 , Applied computational chemistry,English , 5 ECTS , 2016/2017 ,June,"BSc,,MSc",Department of Chemistry,"
To develop a knowledge of basic methods and concepts for the
calculation of molecular structure, interaction, and dynamics. To
introduce applications of computer-based computational methods in
chemistry and biology, including drug design. Obtain hands-on
experience with relevante computer software 
","Visualize molecular structures on the basis of crystallografic
databases Describe fundamental methods for calculation of molecular
structure and dynamics Apply these methods to the prediction of molecular
conformations Apply these methods to the calculation of molecular
interactions Describe reaction mechanisms in organic chemistry on a
quantitative basis Describe ""guest-host"" interactions between
biomolecules on a quantitative basis Apply relevant computer software Demonstrate knowledge of computer based drug design and its
role in modern drug development","
Introduction to molecular modeling and visualization. Basic methods
for the calculation of molecular struture and dynamics: Quantum
chemistry, molecular mechanics and molecular dynamics.
Applications: Conformational search, reaction mechanisms in organic
chemistry, enzym-substrate interactions. A number of computer
exercises illustrate applications within organic chemistry,
biochemistry, and medicinal chemistry including drug design. 
","26400,26411,27002,26202,26201","
Niels Engholm Henriksen,
Günther H.J. Peters"
26255 , Computermodelling in Chemistry,English , 5 ECTS , 2016/2017 ,E5A (Wed 8-12),MSc,Department of Chemistry,"
To provide the students with a basic introduction to molecular
dynamics simulations used to model molecular systems and molecular
interactions. This understanding will enable them to apply,
evaluate and develop simulation programs for the solution of
relevant problems in chemistry, chemical engineering, physics and
biology. 
","Explain the basic postulates and classify the different
ensembles in statistical mechanics. Select a stochastic variable with a given probability
distribution using a uniform random number generator. Explain the different steps in a molecular dynamics simulation
program. Explain and apply different numerical methods for integration
of equations of motion. Compute the time evolution of a hamonic and an anharmonic
oscillator. Determine the different relaxation times in the equations of
motion for molecular dynamics simulations in the different
ensembles. Develop a molecular dynamics simulation program that can
simulate a simple atomic systems. Analyse simulation results and compute isothermal
compressibility, pair-distribution function and time-correlation
functions.","
Molecular dynamics simulation techniques (probability
distributions, integration schemes, different thermodynamic
ensembles, thermostats). Analysis of computer simulation results:
thermodynamic properties, pair distribution function, structure
factor, phase transitions, fluctuations, critical phenomena,
transport coefficients, time correlation functions. Comparison with
experimental results. To support the learning and understanding of
the theory given in the lectures, there will be hands-on exercises,
where the participants will have the opportunity to modify existing
programs and develop programs themselves. 
","26231,26222,26202,26201","
Günther H.J. Peters"
26261 , Quantum Chemistry,English , 5 ECTS , 2016/2017 ,E4A (Tues 13-17),"BSc,,MSc",Department of Chemistry,"
The students are familiarized with the quantum concepts that are
underlying all of chemistry. Furthermore, the students are
acquainted with the theoretical background needed to use the modern
molecular modelling techniques. The students will acquire some
practical experience with molecular modelling. Finally the students
aquire a necessary background for understanding the modern chemical
literature. 
","Account for the background of quantum mechanics including the
Bohr atomic model, particle wave duality, the de Broglie relation
and Heisenberg's uncertainty relation Physical interpretation of the Schrödinger equation and
solvation og the Schrödinger equation for simple model systems Application of operators and determination og eigen values and
expectation values Solve the Schrödinger equation for atoms by applying the
variational method Apply group theory including character tables and symmrtry
operations on molecules Explain properties of molecules based on molecular orbital
models Apply semi empirical methods, including Hückel pi-electron
theory to interpret properties of molecules and their
reactions Apply and judge ab initio quantum mechanical methods Use modern molecular modelling programs to calculate and
predict properties of molecules","
The Schrödinger equation is introduced. The electronic structures
of atoms and molecules are discussed. Symmetry and group theory are
introduced. The quantum theory of the chemical bond. Vibrational
states of diatomic molecules. Polyatomic molecules, including
hydrocarbons. pi-electron theory and the Woodward-Hoffmann rules.
One exercise willl be carried out to gain practical experience with
molecular modelling on selected chemical problems. 
","01907,01906,01005,26201","
Irene Shim"
26265 , Applications of X,English , 5 ECTS , 2016/2017 ,Outside schedule structure,MSc,Department of Chemistry,"
With the upcoming facilities MAX VI and ESS in Lund the overall
goal of this course is to get acquainted with the use of large
scale facilities for X-ray neutrons scattering. It will cover the
use of scattering on both soft and hard materials for applications
in biology, chemistry and physics. The basic experimental
techniques will be covered: Reflectometry, small-angle scattering,
crystal and powder diffraction, inelastic scattering, X-ray
absorption spectroscopy and imaging. The course is highly
cross-disciplinary and involves participants from the whole Øresund
region, which will give rich opportunities for networking. 
","Be oriented on the basic physical principles for X-ray and
neutron scattering Be oriented on basic experimental methods used at large scale
facilities Be oriented on elastic, inelastic, coherent and incoherent
scattering processer Be oriented on absorption processes Be able to apply scattering to soft and hard materials. Be able to participate in experiments at large scale
facilities Be able to perform simple data analysis on data from large
scale facilities Be able to send in an application for beamtime at a large scale
facility","
Introduction to large scale facilities as synchrotrons and
spallation sources for X-ray and neutron production. The principles
of X-ray and neutron scattering. Soft and hard materials in
relation to scattering. Reflectometry. Small-angle scattering.
Crystal and powder diffraction. X-ray absorption spectroscopy.
Inelasting scattering. Imaging. Tour of MAXlab. Experiments.
Writing of beamtime applications. 
",,"
Kenny Ståhl,
Pernille Harris"
26271 , Physical Chemistry,Danish , 5 ECTS , 2016/2017 ,E5B (Wed 13-17) and F2B (Thurs 8-12),BEng,Department of Chemistry,"
The aim of the course is to give the students an in-depth knowledge
of classical thermodynamics, enabling them to analyze and compute
changes in composition and energy during chemical processes
relevant for basic chemistry, chemical engineering, and
biotechnology. 
","reproduce the 4 laws of thermodynamics and distinguish between
intensive and extensive properties and between state functions and
functions that depend on the path. determine the compression factor of a real gas. calculate energy transfer as heat and work and the change in
internal energy, enthalpy, entropy, Gibbs and Helmholtz free
energies for processes. calculate standard reaction enthalpy, entropy, Gibbs free
energy and equilibrium constants at different temperatures. account for and apply equilibrium conditions and spontaneity
requirements. predict qualitatively the change in equilibrium by a change in
pressure or temperature. formulate the expression for the chemical potential for ideal
and real gasses, pure liquids and solid phases, and ions in
solution, and use these in equilibrium calculations. sketch and apply pT-, and pV-diagrams for pure substances and
pV- and TS-diagrams for processes. calculate the ionic strength and apply it for the determination
of mean activity coefficients and equilibrium concentrations, using
both models and experimental data. derive the cell reaction for an electrochemical cell in which
the electrolytes may be in direct contact and calculate the
electromotive force.","
The laws of thermodynamics. Internal energy, enthalpy, work, heat,
entropy, Gibbs free energy, and chemical potential. Phase
equilibrium and chemical equilibrium. Activities of ions.
Experimental determination af thermodynamic equilibrium constants.
Equilibrium electrochemistry. 
",None,"
René Wugt Larsen,
Esben Thormann"
26290 , Chemistry at the Nanoscale,English , 5 ECTS , 2016/2017 ,E1B (Thurs 13-17),MSc,Department of Chemistry,"
A general introduction, particularly to chemical and biochemical
systems and phenomena with properties closely associated with their
(few) nanometer size. Introduction of theoretical concepts and
experimental techniques in nanoscale chemistry and biochemistry.
Insight in relations to nanoscale chemical technology and
biotechniology. 
","Understand physical-chemical laws for chemistry and
biotechnology in the nanometer range. Get to know experimental technology in chemical and
biotechnological nanoscale phenomena. Become familiar with important examples of nanoscale chemical
and biological phenomena and systems (nanotubes, molecular machines
etc.) Understand working principles of central nanotechnological
methods such as electrochemistry and particularly scanning
tunnelling and atomic force microscopy (STM and AFM). Synthesize and handle nanoscale chemical systems of controlled
size such as metallic nanoparticles. Understand electrical conductivity and other chemical and
physical properties right down at the level of the single molecule
or biomolecule (transition metal complexes, proteins, DNA). Apply nanoscale and single-molecule technology in STM, AFM and
electrochemistry. Understand the working principles of applied nanoscale
components in chemistry and biotechnology such as the glucose
biosensor and directly utilize such components.","
A chemistry course, linked to NanoDTU with focus on chemistry and
biochemistry at the nanoscale. Topics selected from:

Theoretical basis:

Physical and chemical laws at the nanometer scale; inorganic and
organic chemical nanosystems; monolayers, supermolecles, carbon
nanotubes, metallic nanoparticles, and molecular machines as
""working"" chemical nanosystems.

The new tools: Mechanical forces and electrical currents at the
nanoscale and single-molecule levels - the atomic force and
scanning tunnelling microscopes (AFM and STM); single-molecule
electrical conduction; nanoscale electrochemistry at
single-crystal, atomically planar electrode surfaces; physics and
chemistry of proteins and DNA; molecular transistors and diodes in
action; and, metalloproteins and DNA in action at the
single-molecule level.

Experimental course part:

Participation in the use of STM, AFM, and electrochemical
instrumentation; use of single-crystal electrodes; observation of
single molecules and biomolecules directly in action; chemical
synthesis and characterization of graphene and metallic
nanoparticles, self-assembled monolayers and biological
nanostructures, and experimental data analysis. 
",,"
Jingdong Zhang"
26299 , Physical Chemistry ,Danish , 0 ECTS , 2016/2017 ,August,BSc,Department of Chemistry,"
Look at the course description for 26201 or 26271. 
",Look at the course description for 26201 or 26271. - - - - - - -,"
Look at the course description for 26201 or 26271. 
",None,"
Niels Engholm Henriksen,
René Wugt Larsen"
26301 , Laboratory Methodology,Danish , 5 ECTS , 2016/2017 ,"F4A (Tues 13-17) ,  F5B (Wed 13-17) and F1B (Thurs 13-17)  or  F3B (Fri 13-17)",BSc,Department of Chemistry,"
Theoretical and practical introduction to basic analytical
chemistry as well as laboratory safety and laboratory work. 
","Perform quantitative chemical analysis Explain the choice between possible analytical methods Demonstrate good practice for record keeping in relation to
laboratory work Perform statistical analysis on obtained data Apply chemical safety instructions for the evaluation of
laboratory safety Prepare a short report on analytical method and obtained
results Oral presentation of analytical principles and
achievements Collaboration in small groups on carrying out quantitative
analysis","
Laboratory Safety, titration and gravimetry, water analysis, food
analysis, analysis of enzymatic activity, statistics related to
analytical chemistry. Basic report writing. Group work and
presentation of results. 
",None,"
Jonas Rosager Henriksen"
26317 , Instrumental chemical analysis,English , 5 ECTS , 2016/2017 ,F2B (Thurs 8-12),MSc,Department of Chemistry,"
The students obtain fundamental competences in chemical and
biochemical analysis and the apparatus that is used for the
analyses. The course provides the basis of leadership in chemical
laboratories and in biochemical laboratories. The course supply
competences in technology of analysis, instrumental analysis,
quality assurance, applied technology and participation in research
programs and common analysis.. 
","Describe the principles of operation of the instruments, HPLC,
GC, MS, FIA, Stripping analysis and AAS Describe the principle components of MS instruments From a list of molecules decide which instruments are well
suited for identification and analysis of these molecules Identify the type of samples that may be applied to specific
instruments List the advantages and drawbacks of the analytical protocols
(LC, GC, MS and biosensors) Propose a method of sample preparation that is required for the
analytical method Describe the basic principles of separation on columns of high
performance liquid chromatograph Describe the basic principles of separation by electrophoresis
(SDS-PAGE, IEF, 2D-PAGE) and electroosmosis (capillary
electrophoresis) In order to validate analytical methods, perform quality
assurance and statistical tests Describe the basic principles of separation by Size Exclusion
Chromatography (SEC) and how different detector combinations and
calibrations can be applied for polymer analysis.","
Virtually everybody in chemistry, biochemistry and microbiology is
working with various analytical methods that are applied to
production, quality control and research. Many important decisions
in the society are executed on the basis of results of chemical
analysis. Examples comprise additives to food products, drinking
water, waste water, air, quality of pharmaceuticals, nutrients and
forensics. Process control and oil exploration constitute other
areas of research, where chemical analysis and biochemical analysis
are important.

A wide variety of technologies are treated at the course, such as
sample preparation, spectrometric technologies and automatic
technologies. A introduction is given to chromatography comprising
gas chromatography (GC) and high performance liquid chromatography
(HPLC), as well as separation by electrophoresis and
electroosmosis. The separation technologies are hyphenated with
detectors, such as mass spectrometers, photo multipliers (diode
array), electrodes and light scattering. Measurements by other
spectrometric methods and analysis by biosensors also has
widespread application. Since very recent improvements of
technology allow determinations by nano-scale apparatus, methods of
the type lab-on-a-chip are developed, and they will constitute the
portable tool of chemical analysis of the future and they will be
briefly treated on the course.

Inorganic chemistry:

The subjects include ISE, coulometry, stripping analysis, optical
methods, turbidimetry, ICP-AES and ICP-MS. Application of
chromatography to inorganic measurements. Automatic methods.

Organic chemistry: Methods for the separation and characterization
of organic molecules including characterinzation of polymers 
","26124,26428,27022,26301","
Jens Øllgaard Duus"
26327 , Small molecule and protein Crystallography,English , 5 ECTS , 2016/2017 ,F3A (Tues 8-12),MSc,Department of Chemistry,"
To provide basic knowledge on the geometry and structure of
proteins as well as validation of X-ray structures. To provide
knowledge and practical experience in crystallization and X-ray
structure determination.

To introduce the principles of structural chemistry to enable the
student to use X-ray diffraction methods for identification and
structure determination of crystalline solids in inorganic, organic
and biological chemistry. To enable the student to interpret and
make use of the results from crystal structure investigations and
databases. 
","examine and criticize the quality of an already published X-ray
structure critically evaluate and compare crystal structures from the
literature or databases orient himself/herself in the crystallographic literature and
databases account for the building of crystalline materials in terms of
symmetries and unit cells describe fundamental X-ray diffraction theory define the reciprocal lattice and relate it to the direct
lattice mount a crystal on a diffractometer and collect a data set solve and describe a crystal structure of a small molecule explain how to solve a protein structure by the use of
molecular replacement explain how to solve a protein structure by the use of
isomorphous replacement or anomalous dispersion set up a crystallization experiment","
Primary, secundary, tertiary and quaternary structure of proteins.
Symmetry operations, crystal systems and space group notation.
Experimental work with crystallization and test of crystal quality.
Solving crystal structures using different appropriate methods.
Structure validation and article reading.Theory of X-ray scattering
from crystals. Single crystal diffractometry. Theory of crystal
structure determination. Use of structural databases 
","26202,26201,01005,26400,26027,26000,26171,26172,10020","
Pernille Harris,
Kenny Ståhl"
26330 , Solid state chemistry (Inorganic Chemistry 3),English , 5 ECTS , 2016/2017 ,E1A (Mon 8-12),MSc,Department of Chemistry,"
To provide a basic knowledge of the structures of inorganic
crystalline solids. To provide a general understanding of
structure-property relationships for crystalline solids. To
introduce theory and practice of powder diffraction for
characterization and structure determination. 
","Be able to describe basic inorganic structure types in terms of
coordination and calculate inter-atomic distances Be able to demonstrate the building of crystalline materials in
terms of symmetries and periodicity Be able to interpret space group symbols in terms of symmetry
elements, crystal systems and point groups Be able to account for the fundamental X-ray diffraction theory
and how it applies to powder diffraction Be able to express defects in Kroger-Vink notation and
calculate activation energies and conductivity for ionic
conductors Be able to describe and analyze non-stoichiometry and extended
defects in crystalline materials Be able to relate chemical and physical properties of
crystalline materials to their crystal structures Be able to use powder diffraction as a tool for structural
characterization Be able to use crystallographic databases to collect and
structure drawing tools to present crystallographic data Be able to critically read a crystallographic journal
article","
Symmetry and structure of crystalline materials. Structure types.
Defect chemistry. Chemical and physical properties of solids. X-ray
crystallography with emphasis on powder diffraction. Experimental
work with powder diffraction. Use of crystallographic databases. 
","26171,26050,26027,26000","
Kenny Ståhl"
26371 , Inorganic Qualitative Analysis (Excercises in Laboratory),Danish , 2.5 ECTS , 2016/2017 ,"E2A (Mon 13-17) ,  E2B (Thurs 8-12) and F2A (Mon 13-17)",BEng,Department of Chemistry,"
To obtain basic practical skills for working in a chemical
laboratory with attention to personal safety. To illustrate part of
the chemistry of the more important elements. To learn how to
follow a procedure. To become aquainted with the most common ions
in aqueous solution. To become familiar with basic chemical
principles of separations and simple identifications. To obtain
practical and theoretical knowledge at a basic level in inorganic
chemistry. 
","Act responsibly in a laboratory evaluate the hazards of chemicals learn important parts of the Periodic table of the
elements balance chemical reactions write formulas, colours and reactivity of important ions in
aqueous solution perform chemical separations and simple identification
reactions understand the connection between chemical theory og
practise understand insolubility and the concept of alkaline melts understand the chemistry of fireworks and the emission spectra
of selected elements recognize how chemical waste should be handled responsibly know of the most dangerous inorganic chemicals","
Perfoming a number of qualitative analyses on selected inorganic
mixtures and identifications of salts containing a selection of
elements from the Periodic Table of the elements, including some
poisonous and dangerous compounds in semimicro scale. Evaluation of
the relevant reactions. Assessment of risks and safe handling of
chemical waste. Evaluation of colours in firework. 
","26171,26173,26172","
Søren Kegnæs,
Susanne Mossin"
26372 , Inorganic Chemistry for Food Analysis,Danish , 2.5 ECTS , 2016/2017 ,E1B (Thurs 13-17),BEng,Department of Chemistry,"
To support the learning of acid-base, solubility and redox
chemistry. To build up knowledge about the chemistry of selected
elements and safety aspects of working in a chemical laboratory. 
","Perform simple chemical experiments according to a
procedure Balance chemical equations Relate experiments to acid-base and solubility reactions. Relate experiments to the aqueous chemistry of selected
elements Know the fundamental concepts for coordination compounds Apply safety procedures for common inorganic reagents Excercise good laboratory practice Be able to identify selected ions in salts and in mixtures of
salts","
The chemistry of selected elements from the periodic table of the
elements. Redox-, acid-base-chemistry. Laboratory practice and
safety.

Practical and teoretical exercises in inorganic and general
chemistry. 
",None,"
Susanne Mossin,
Søren Kegnæs"
26374 ," Applications of Analytical Chemistry in Inorganic and Physical Chemistry, laboratory course",Danish , 5 ECTS , 2016/2017 ,January  or  June,BEng,Department of Chemistry,"
An impressive array of methods for determining the quantitative
content of chemical systems is available. Students of chemical
engineering and biotechnology need to develop an appreciation for
how these tools can be used to solve analytical problems. The aim
of the course is to give the students a basic knowledge of
elementary laboratory methods, non-apparative methods and
instrumental methods of quantitative analysis, and their
applications in inorganic and physical chemistry. 
","Explain and good experimental practice to handle quantitatively
solid and liquid. Estimate samples and chemical regents and mark chemical bottles
with correct chemical risk level. Check experiments and perform experiments carefully in the lab
and calculate results with correct number of value. Perform volume titration using classic glass burette (at least
two samples and highest deviation less than 1%) and find determine
result within 0.5% deviation of the correct value. Find en correct concentration of titrate solution with 0.3%
accuracy. Determine concentration of nitrogen using Kjeldahl method. Use auto- potential method for determination, calibrate glass
electrode and reference electrode setup and calibrate them when
use. Make at least an experiment and put proper parameters in the
instrument. Perform quantitative analysis using spectrophotometry. Determine solubility of a heavy metal salt in water and a
series of different aqueous salt solutions. Measure electronic conductivity and perform conductivity
titration. Construct well designed electrochemical half elements, assemble
them into an electrochemical cell (according to a scheme of cell
definition) and measure their open circuit potentials.","
Applications of analytical chemistry in inorganic and physical
chemistry: laboratory experiments and theory. The quantitative
analyses include and volumetric methods and instrumental methods. 
","26171,26374,26172,26371,26271","
Jingdong Zhang,
René Wugt Larsen"
26400 , Organic Chemistry 1,Danish , 5 ECTS , 2016/2017 ,F5A (Wed 8-12),BSc,Department of Chemistry,"
To give a fundamental knowledge of organic chemistry in order to
have a solid background for understanding of our chemical
surroundings, from biological relevant compounds and drugs to
technically produced products.

The synthesis of organic compounds will be practiced by means of
reaction mechanisms based on displacements of electrons. 
","Name organic molecules based on IUPAC nomenclature, including
E/Z and R/S stereoisomerism Draw stereochemically unequivocal structures for organic
molecules Account for optical activity and the difference between
enantiomers, diastereomers and meso compounds DIfferentiate between SN1/SN2 and E1/E2 reactions Draw resonance forms for cations and anions Predict reactivity of organic molecules based on structure,
resonance and inductive effects Draw reaction mechanisms for simple, polar reactions Suggest syntheses in one or more steps of simple, organic
molecules Design simple reactions with common functional groups Apply inorganic reagents for oxidation, reduction and
substitution in synthetic planning Account for structure and reactivity of carbohydrates, amino
acids, lipids and nucleic acids","
The bonding and stereochemistry of carbon. Preparation, reactivity
and properties of simple organic compounds are treated according to
functional groups (alkanes, alkenes, alkynes, alcohols and phenols,
ethers, aromatics, aldehydes, ketones, carboxylic acids and
derivatives and amines). Simple reaction mechanisms. Reactive
intermediates (carbocations, carbanions). Electron structures and
resonance theory.

Structures and reactivity of carbohydrates, amino acids,
nucleosides and lipids. 
",26000,"
Robert Madsen"
26407 , Practical Organic Chemistry,English , 5 ECTS , 2016/2017 ,F5 (Wed 8-17) and E5 (Wed 8-17),BSc,Department of Chemistry,"
To practise basic laboratory techniques, aiming at the synthesis of
organic compounds, their purification and analysis using
chromatography and spectroscopy. To illustrate and extend the
theory in 26400 Organic Chemistry 1 and to some extent 26411
Organic Chemistry 2. 
","Perform multistep synthesis of organic compounds Perform synthesis under non-aquous onditions Perform carbanion reactions Be able to explain and understand the chemistry related to the
reactions performed Purify compounds by crystallisation and/or destillation Analyse compounds/mixtures by thin layer (TLC) and gas
chromatography (GC) Purify compounds by column chromatography Analyse compounds prepared by IR-spectroscopy Determine optical rotation Be familiar with practical work in the laboratorium, including
safty aspects Write lab journals including evaluation of risk factors for the
compounds used","
More advanced organic syntheses compared to 26003 Chemical
Synthesis and 26474 Organic and Inorganic Synthesis.

Multi-step syntheses including e.g. Grignard reactions,
electrophilic aromatic substitution, oxidations, reactions with
carbanions, reactions with carbonyl compounds, resolution,
carbohydrate synthesis, diazo compounds. 
",None,"
Robert Madsen"
26411 , Organic Chemistry 2,Danish , 5 ECTS , 2016/2017 ,E4B (Fri 8-12),BSc,Department of Chemistry,"
The goal is to give the participants a deeper insight into organic
chemistry based on an understanding of organic reactions and their
reaction mechanisms. 
","Explain and predict reaction mechanisms in electrophilic
addition to alkenes and alkynes. Explain and predict reaction mechanisms by nucleophilic
aliphatic and aromatic substitution reactions, including reactions
with diazonium salts. Explain and predict reaction mechanisms by elimination
reactions, including transforming groups into good leaving
groups. Explain and predict the stereochemistry in organic reactions
which involve formation of new stereocenters or geometric
isomers. Explain and predict results from rearrangement of carbocations
and other reactive intermediates, including the Curtius
rearrangement. Explain and predict nucleophilic addition to carbonyl groups
including acyl groups. Imin- and enamin-formation. Wittig
reactions. Aldol and Claisen reactions. Malonic and Acetoacetic
ester synthesis. Explain and predict reaction mechanisms by conjugated addition
reactions. Michael additions. Robinson Annulation. Be able to analyse and design a synthetic reaction sequence
based on a retrosynthetic analysis of a target molecule, and to
write the corresponding synthesis in a reaction scheme. Analyse halogenations which proceed by a radical
mechanism. Use IR-tables for identification of simple functional
groups. Analyse simple 1-H NMR spectra by means of chemical shifts and
coupling patterns. Apply the concepts to more comlex molecules such as terpenes
and steroids.","
In this course the organic chemistry from 26400, Organic Chemistry
1, is expanded with special emphasis on the following:

Design of multi-step syntheses based on retrosynthetic analysis.

Conformational analysis in acyclic and cyclic systems.

Synthesis and reactivity of alkenes - e.g. the Wittig reaction and
hydroboration.

Nucleophilic aliphatic substitution, including stereochemistry, is
expanded. Nucleophilic aromatic substitution and reactions with
arenediazonium salts will be introduced.

Synthesis of carbon-carbon bonds using carbanion chemistry and
conjugate addition.

Rearrangements of carbocations and other reactive intermediates.

Radicals as reactive intermediates.

Terpenes and steroids: Conformations and the isoprene rule.

Brief introduction to IR and 1-H NMR spectroscopy. 
","26400,26471","
Robert Madsen"
26416 , Laboratory Course in Organic Synthesis,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Chemistry,"
Training in practical organic synthesis. 
","Chose a workup and purification procedure for a reaction Reproduce an experimental procedure from the chemical
litterature Write a lab journal on a research level Plan a multistep synthesis Work with several syntheses in parallel Handle moisture and air sensitive reagents Present synthetic work orally Work with syntheses on a large (>20g) and small (<500mg)
scale Work in the lab in a safe manner Aquire information about and understand the safety hazards and
portential risks for a given synthesis Analyse synthetic products for purity and structure by NMR
spectroscopy","
Preparation of organic compounds by synthetic sequences of 1-5
steps. Basic techniques in synthetic organic chemistry (addition of
compounds, temperature control, extraction, distillation, column
chromatography, recrystallisation).

Good laboratory practice (GLP). 
",26411,"
Mads Hartvig Clausen"
26422 , Biomolecular Chemistry,English , 5 ECTS , 2016/2017 ,E3A (Tues 8-12),MSc,Department of Chemistry,"
To give an introduction to how nature's primary building blocks
can be prepared by synthetic chemistry and the value of these
methods. Methods for introduction and removal of protecting groups.
Additionally, there is focus on the mechanisms for important
reactions in biomolecular chemistry. 
","Name Nature's building blocks and their derivatives Account for the three dimensional structure of peptides and
proteins Account for the importance of preparing different classes of
biomolecules Choose appropriate protection groups for monosaccharides and
amino acids in relation to their use in synthesis Design syntheses of lipids including appropriate methods and
protection groups Design syntheses of oligosaccharides Design syntheses of peptides Design solid phase syntheses of oligonucleotides Draw reaction mechanisms for relevant reactions","
Structure, function and nomenclature of the primary metabolites.
Selective reactions with the functional groups in these molecules.
Protecting groups and their applications in biomolecule synthesis.
Coupling reactions including (automated) techniques by which
nucleotides, monosaccharides and amino acids can be converted into
oligonucleotides, oligosaccharides and peptides, respectively.
Chemical properties of these products and their importance to
biology and biological research.

Reaction mechanisms for the reactions in the curriculum. 
","26411,27002","
Mads Hartvig Clausen"
26426 , Introduction to Medicinal Chemistry,English , 5 ECTS , 2016/2017 ,F2B (Thurs 8-12),"BSc,,MSc",Department of Chemistry,"
To give an understanding of central topics and challenges in
medicinal chemistry. 
","Demostrate familiarity with the drug development process Know the types of biological targets (proteins, nucleic acids,
carbohydrates and lipids) and the demands for drugs interacting
with them Understand the importance of screening and the difference
between in vitro and in vivo assays Apply the principles for interactions between small molecules
and biological macromolecules to predict binding interactions Suggest structures of inhibitors, agonists and antagonists
based on knowledge about natural substrates or ligands Involve knowledge about pharmacokinetics in discussions of drug
design Apply SAR in evaluating leads Demonstrate knowledge of the principles behind QSAR Predict metabolites from the structure of drugs Predict and explain the reactivity of heteroaromatic compounds
and demonstrate knowledge of their nomenclature Suggest synthetic routes to heteroaromatic compounds from
simple starting materials","
The course will give an introduction to the following:

Medicinal chemistry.

Pharmacology.

Pharmacokinetics.

Drug targets.

Drug design.

Quantitative Structure-Activity Relationships (QSAR).

Combinatorial chemistry.

The need for pharmaceutical development.

Relevant drug types will be used to exemplify the subjects.

Additionally, the course will contain a theme on heteroaromatic
chemistry. 
","27932,26411,27002","
Mads Hartvig Clausen"
