COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
30532 , Introduction to digital mapping and GIS,English , 5 ECTS , 2016/2017 ,E4A (Tues 13-17),MSc,National Space Institute,"
To introduce the basic concepts, components, functional
requirements and applications of digital mapping and Geographical
Information Systems (GIS). To give an insight into spatial
information and geodata processing and analysis. 
","understand basic GIS data structures and algorithms understand different techniques for acquisition of geodata with
respect to their fundamental principles, their field of
application, the required effort and their limitations develop simple GIS applications with their requirements on
geospatial data and GIS functionality handle a commercial GIS software for typical geospatial
questions without programming use official Danish geodatabases for simple analyses in vector
and raster data models develop a simple database for a given spatial problem in
alignment with a suitable spatial data model and formulate simple
queries on it handle GIS specific methods such as geo-referencing and map
transformations transform geodata between different geodetic datums and map
projections thematic mapping apply geometric operations to geodata in the vector and raster
domain.","
• Introduction to GIS and digital mapping

• Basic digital mapping methods and standards

• The applications of GIS in municipal and regional administration
and planning

• Data input in GIS and sources of spatial data

• Basic GIS data structures and algorithms

• Digital maps, including technical maps, topographical maps,
cadastral maps

• Coordinate systems, map projections and datums such as EUREF89,
ED50, UTM and S34, and geo-referencing

• Relational and spatial databases, database design and queries
with SQL

• Spatial analysis in vector and raster data models. 
",None,"
François Anton"
30535 ," Spatial, temporal, and multimedia databases",English , 5 ECTS , 2016/2017 ,E2B (Thurs 8-12),MSc,National Space Institute,"
When you have completed this course, you will have acquired:

• The basic concepts in design and implementation of spatial,
temporal, spatio-temporal and multimedia databases with a
particular focus on design and implementation of spatio-temporal
database management systems and Geographic Information Systems

• Experience in design and implementation of spatio-temporal and
multimedia databases and in particular basic spatial data
structures and algorithms, spatial topology, temporal topology,
spatio-temporal topology

• Understanding of how spatial/temporal data models, structures and
algorithms and abstract data types can be applied to
spatial/temporal queries, spatial/temporal analysis and GIS
applications

• Practical hands-on experience with commercial relational and
object-oriented database management systems, Geospatial Information
Systems, spatial database management systems, and multimedia
databases

• A critical thinking about Geospatial Information Systems and
spatio-temporal databases management systems. 
","analyse a description of a spatio-temporal/​multimedia problem
to be solved as it would be obtained by discussion with the
clients write a spatio-temporal/​multimedia data dictionary to solve
any given spatio-temporal/​multimedia problem design the spatial, temporal, multimedia and descriptive
entities and their relationships to solve a given
spatio-temporal/​multimedia problem design a conceptual modelling diagram for a given
spatio-temporal/​multimedia problem convert a spatio-temporal/​conceptual modelling diagram into a
set of relations (or tables) or classes wih the appropriate
abstract spatio-temporal and/or multimedia data types design the spatio-temporal/​multimedia queries that will allow
one to solve a given spatio-temporal/​multimedia problem optimise spatio-temporal/​multimedia queries optimise the physical storage of data perform basic programming tasks to perform spatio-temporal
computations and/or automated spatio-temporal updates on the
database.","
• Introduction to planar representations of the Earth

• GIS life cycle

• Spatio-temporal data representation

• Spatio-temporal logical models and query languages

• Spatial access methods

• Spatial query processing

• Spatial Algorithms

• Spatial algorithms with applications in GIS

• Online Spatio-temporal databases

• Multimedia databases.

Informal labs

We will use Oracle 10g. 
","02170,30530","
François Anton"
30540 , Mapping from Aerial and Satellite Images,English , 5 ECTS , 2016/2017 ,F1B (Thurs 13-17),MSc,National Space Institute,"
To provide knowledge of instruments and methods used for mapping
and analysis of the surface of the earth. The course includes
digital photogrammetric and spectral methods for topographic
mapping and related techniques for analysis of digital image data
for thematic mapping, earth observation and change detection. 
","carry out typical tasks to process aerial or satellite images
and extract information from these images write, explain and prove all the mathematical formulas for
interior, relative and absolute orientations of a pair of aerial
photographs perform on a photogrammetric workstation the interior, relative
and absolute orientations of a pair of aerial photographs given the
photographs, the camera's calibration report, a list of ground
control points and their coordinates and schemas program the interior, relative and absolute orientations of a
pair of aerial photographs given the photographs as well as the
camera's calibration report, a list of ground control points
and their coordinates and schemas linearise any colinearity, coplanarity or bundle equation using
4D affine or homogeneous coordinates instead of 3D coordinates describe and write high level computer code to perform
orthogonal transformations, e.g., principal component analysis describe and write high level computer code to perform
supervised classification based on quadratic discriminant
analysis describe and write high level computer code to perform
unsupervised classification based on the k-means and fuzzy c-means
methods describe and write high level computer code to perform change
detection based on for example canonical correlation analysis describe regression analysis, describe and write high level
computer code to perform partial unmixing based on the constrained
energy minimization method describe continuous methods of photogrammetric reconstruction
in nD.","
Photogrammetric sensing systems: Digital aerial cameras,
multispectral scanners, laser scanning, imaging radar and high
resolution satellite images. Image orientation and
aerotriangulation. Photogrammetric measurements by image
processing. Analysis of multi spectral and hyper spectral image
data, including principal component analysis, spectral mixing, and
classification. Stereoscopic compilation in photogrammetric work
stations. Data collection for GIS, orthophotos and 3D city models.
Image analysis for interpretation and data analysis. Exercises in
image orientation, mapping and data analysis (including
students' own implementations in Matlab). Visit to/from a
photogrammetric company. 
","02504,02502,02501","
Allan Aasbjerg Nielsen,
François Anton"
30550 , Satellite Based Positioning,English , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),MSc,National Space Institute,"
To provide a good knowledge to the mathematical modelling
principles used for conventional code based GNSS positioning (GPS,
Galileo, or Glonass) 
","write Matlab code for computing a position with an accuracy of
5-10 meter based on GNSS satellite observations (pseudoranges) write and test Matlab code for transformation of positions
between geodetic coordinate systems compute GNSS satellite positions in WGS84 from Kepler
elements compute and evaluate elevation and azimuth for satellite
observations implement and apply conventional models for atmospheric effects
on GNSS satellite signals implement simulation of satellite positions from Kepler
elements explain the theory of and implement nonlinear, weighted least
squares regression analysis for satellite positioning
(adjustment) explain and implement measures of Dilution of Precision
(DOP).","
The basis for the course is to provide the knowledge necessary to
develop the mathematical parts of the software used in a
conventional code based GNSS receiver.

The exercises of the course are based on implementation of a number
of routines and models often used in practice. The lectures support
the exercises, and provide the necessary mathematical background.

The following subjects will be dealt with: computation of satellite
positions, modelling of clock errors and atmospheric effects,
positioning based on least squares adjustment of pseudo ranges,
computation of DOP-values, transformation of positions and
covariances, differential GNSS. Furthermore examples on the use of
Kalman filtering for GNSS positioning is discussed, carrier phase
based positioning is introduced including the challenges related
resolution of ambiguities.

Exercises are carried out using Matlab. 
","02402,02534,02601,02631,02632,02633","
Per Høeg"
30560 , Physical Geodesy,English , 5 ECTS , 2016/2017 ,E1B (Thurs 13-17),MSc,National Space Institute,"
The Earth gravity field varies from location to location depending
on the composition of the materials in the subsurface. These
variations have an impact on the shape of the Earth and cause the
water in the oceans not to coincide with a simple surface. The
Geoid is an equipotential surface for gravity that describes the
actual zero-level surface. On land the Geoid is needed to compute
heights from satellite positioning.

The goal of the course is to provide the students with the
knowledge about the mathematical models and methodology used for
describing the Earth shape and gravity field. 
","describe a reference system, rotation and flattening apply spherical harmonic function to describe the gravity field
and associated quantities measure the gravity and compute the gravity anomalies compute terrain effects and other contributions to the gravity
field compute a geoid from gravity data and compare with satellite
positioning data describe satellite orbits derive gravity field from GRACE data apply statistical methods for gravity field
estimation.","
The content of the course include Earth gravity field, measurement
of gravity on land and from aircraft and satellite, computation of
the geoid, as well as satellites and their behavior in the gravity
field, supplemented by elements from statistics and estimation. 
","01005,30140,01035,30150,10024,10022,10020","
Gabriel Strykowski"
30571 , Smart City sensor technology,English , 5 ECTS , 2016/2017 ,January,MSc,National Space Institute,"
To give the student knowledge and practical experince with
sensortechnology in a Smart City context. 
","Explain the basic Smart City consept Explain a basal ITS (Intelligent Transportation System) Explain the basics in laws and regulations conserning sensitive
and personal data, including methods to anonymice observations Implement a system, using standard units, to position a unit
using radio signals (e.g. WiFi or Bluetooth) Analyze a positioning system and implement algorithms to
estimate the position of a unit Design a small/medium scale experiment to demonstrate the
potential in a sensor technology Analyze and optimize a small/medium scale experiment using
simple simulations Document the potential in report form with focus on the
development oppertunities and opstacles","
We will work with the Smart City concept from the technology
viewpoint and focus on the new DTU Smart Avenue Living Lab as a
platform. In the first project we investigate the present and
nearest future in positioning and flow of people in the urban
environment and along main trafic corridors, and how to ensuring
anonymity. We will go through the entire process from design over
simulations and optimization to dataprocessing and downstream
products.

In the second project you will design, simulate, and analyze a
sensorsystem that could be implemented in the DTU Smart Avenue. 
","02631,02632,02633","
Lars Stenseng"
30720 , Space Physics ,English , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),MSc,National Space Institute,"
The goal is to provide insight to the physics of the space
environment. Focus will be on the Sun, the interplanetary mediul
and the space environment of the Earth. The student will aquire
basic knowledge of the natural phenomena in space, such as high
energy radiation and propagation of radio waves. The acquired
knowledge also forms the foundation of further studies of the
influence of the Sun and the solar wind at the Earth and the other
planets as well as magnetospheric physics and aeronomy. 
","estimate the density and pressure in the upper atmosphere from
basic principles derive basic equations describing formation of the
ionosphere calculate basic effects of the ionosphere on radio
communication calculate the motion of charged particles in the Earthes
magnetosphere, including the radiation belts perform simple calculations of solar wind and interplanetary
magnetic field propagation describe and estimate effects of the solar wind on planetary
environment explain the distribution of plasma and electric currents in the
Earths environment, the plasmasphere and magnetosphere use and exploit wellknown theoretical and empirical models for
the space environment.","
Single particle motion in magnetic and electric fields. MHD theory
application to space. Structure and dynamics of the upper
atmosphere. Ionospheric formation and structure. Wave propagation
in plasma. Solar activity and solar wind. Solar wind planetary
interactions. Magnetospheric structure and dynamics. Plasmasphere,
aurora and radiation belts. 
","31400,10033,10034,02631,02632,02633","
Susanne Vennerstrøm"
30730 , Space weather forecast and effects,English , 5 ECTS , 2016/2017 ,E1B (Thurs 13-17),MSc,National Space Institute,"
Modern society is becoming increasingly dependent on space
technology, and in general on technology affected by the physical
conditions in near Earth space. The goal is to provide insight into
the effects of the changing space environment on technology and
into the methods of forecasting space weather. As part of the
course the students will participate in a forecast service made by
DTU in collaboration with NASA. 
","produce space weather forecasts based on real-time observations
of the Sun and the space environment describe and quantify the various effects of space radiation on
spacecraft systems design a strategy to mitigate the problems of space radiation
for a planned space mission use facilities available on the internet such as the ESA
""Space Environment Information System"" to estimate the
effects of space weather on planned space missions use and asses the credibility of models for short-term
forecasts of space weather based on solar observations as well as
upstream solar wind observations. describe, use and assess the credibility of existing models of
forecast of long-term variations of space weather. explain the effects of space weather on satellite communication
and mitigation strategies explain the effects of space weather on GPS/GNSS accuracy,
availability, reliability and mitigation strategies describe the different forms of space radiation and their
sources, their observation, levels and temporal changes, and use
existing models to estimate these properties.","
Space weather forecast. Cosmic rays, solar energetic particles and
the Earths radiation belts. Geomagnetic shielding. Solar UV and
X-rays. Effects on spacecraft electronics. Single event effects.
Solar panel degradation. Spacecraft charging. Effects on detectors.
Solar cycle variation of space weather and it effects and
prediction. Effects of solar eruptions and their prediction.
Forecast of magnetic storms and magnetic indices. Polar Cap
Absorption events. Ionospheric scintillations. 
","31400,01005,02632,10036,02631,10033,02633","
Susanne Vennerstrøm"
30740 , Geomagnetism,English , 10 ECTS , 2016/2017 ,"F4 (Tues 13-17, Fri 8-12)",MSc,National Space Institute,"
The course is an introduction to the Earth's magnetic field
with particular emphasis on global processes and their temporal
variation. The course provides a broad foundation that is necessary
for understanding the basic concepts, methods and measurements made
​​by satellites. 
","explain the various sources to Earth's magnetic field write down and explain equations describing dipole part of
field write down and interprete equations describing geomagnetic
field globally explain the sources of the internal geomagnetic field explain the sources of the external geomagnetic field describe the separation of the sources describe measurement techniques for the magnetic field use the natural time variation of the magnetic field to
determine the electrical conductivity of the Earth's crust and
mantle use measurements of the electric and the magnetic field to
study the Earth's interior","
Earth's magnetic field is generated by a range of different
physical processes in the Earth's interior and surroundings:
Dynamo processes in the core, induced electrical currents in the
mantle, the magnetization of the crust, ocean currents and
prevailing winds in the Earth's upper atmosphere, high-energy
charged particles in the Earth's radiation belts, and electric
currents in the ionosphere and magnetosphere generated in the
dynamic interaction between the solar wind and Earth's magnetic
field. The course will include a review of the various
contributions, how they are observed, separated, described
(modeled), interpreted, and used in practical applications. 
","30140,31400,01005,02632,10034,10024,10036,10022,02631,10033,02633","
Nils Olsen,
Chris Finlay"
30742 , Geomagnetism,English , 7.5 ECTS , 2016/2017 ,"F4 (Tues 13-17, Fri 8-12)",MSc,National Space Institute,"
The course is an introduction to the Earth's magnetic field
with particular emphasis on global processes and their temporal
variation. The course provides a broad foundation that is necessary
for understanding the concepts, methods and measurements made ​​by
satellites. 
","explain the various sources to Earth's magnetic field write down and explain equations describing the dipole part of
Earth's magnetic field write down and interprete equations describing the geomagnetic
field globally explain the sources of the internal geomagnetic field describe external contributions to the geomagnetic field describe the separation of internal and external sources use the natural time variation of the magnetic field to
determine the electrical conductivity of the Earth's crust and
mantle use measurements of the electric and the magnetic field to
study the Earth's interior","
Earth's magnetic field is generated by a range of different
physical processes in the Earth's interior and surroundings:
Dynamo processes in the Earth's core, induced electrical
currents in the mantle, the magnetization of the crust, ocean
currents and prevailing winds in the Earth's upper atmosphere,
high-energy charged particles in the Earth's radiation belts,
and electric currents in the ionosphere and magnetosphere generated
in the dynamic interaction between the solar wind and Earth's
magnetic field. The course will include a review of the various
contributions, how they are observed, separated, described
(modeled), and interpreted. 
","30140,31400,01005,02632,10034,10024,10036,10022,02631,10033,02633","
Nils Olsen,
Chris Finlay"
30750 , Earth System Science,English , 5 ECTS , 2016/2017 ,F3A (Tues 8-12),MSc,National Space Institute,"
That the student obtains a scientific understanding of the
complexity of the Earth System and is able to combine methods from
different diciplines as a basis for futher studies in ""Earth
System Science"". 
","explain the composition of the lithosphere and its evolution,
cycles on geological time scales, volcanos, plate tectonics, earth
quakes and sediments explain the composition of the atmosphere and the main
components in atmospheric circulation and cycles, basic climate
conditions and weather systems explain the components of the hydrosphere, the cryosphere,
ocean circulation and the importance of rivers, lakes and ground
water explain the evolution of the biosphere and its importance use the above mentioned descriptions of the lithosphere, the
atmosphere, the hydrosphere and the biosphere to develop simple
models for the Earth's climate system and the biochemical
cycle use data from the climate history of the Earth (e.g.
measurements, sediments, ice cores, trees and other
reconstructions) in simple models analyze biogeochemical cycles between the components of the
Earth System, such as the carbon cycle, energy transport and
nutrient cycles evaluate the linkages among physical, chemical, and biological
systems of the Earth.","
Energy transport and large scale structures in the atmosphere and
ocean. Dynamic meteorology and oceanography. Climate forcings and
feedbacks, climate sensitivity and internal variations. The Earth
and the evolution of the biosphere. Global biogeochemical cycles,
in particular carbon, nitrogen, sulfur and phosphor. The role of
the biosphere in the climate system. Biological, physical and
chemical processes, which determines the chemical composition of
the ocean. Exchanges between the ocean and the atmosphere and
sediment chemistry. Climate change in the past, present and future.

","30140,01035,30120,02631,02632,02633","
Jens Olaf Pepke Pedersen"
30752 , Cryosphere physics and observation,English , 5 ECTS , 2016/2017 ,F4B (Fri 8-12),MSc,National Space Institute,"
The cryosphere is the part of the Earth surface which is covered by
snow or ice. The cryosphere is sensitive to changes in the climate,
end in recent years an increased mass loss of the large ice sheets
and a decrease in the sea ice cover have been observed.

The aim of this course is to give the student knowledge about the
physics of ice sheets, glaciers and sea ice, and also the geodetic
methods for monitoring the cryosphere from satellites and
airplanes.

The focus will be on the use of different data sets relevant for
monitoring the cryosphere and on the geophysical interpretation of
the data and its connection to the global climate system. 
","describe the basic physics of ice identify the most important feedback mechanisms between the
cryosphere and the climate system perform a geophysical or climatic interpretation of a relevant
data set select a relevant data set (amongst e.g. gravimetry, altimetry,
GNSS) for monitoring of a given cryosphere phenomenon run a simple glacier model and analyze the model output analyze gravimetry data from the GRACE satellites and use these
to estimate the mass loss of the Greenland ice sheet debate how geodynamics can influence different types of
measurements. characterize the individual contributions to the mass balance
of an ice sheet and outline how these can be estimated from data
and models evaluate model results of e.g. post glacial rebound and
estimate the uncertainty of such models write a report on - and present - a scientific
project.","
Geodetic methods for monitoring the ice sheets and sea ice from
satellites and airplanes. Physics of ice sheets and sea ice (ice
motion and properties of snow and ice). Feedback mechanisms between
the cryosphere and the climate system.

Specific topics:

• Glenn’s flow law

• Mass balance, zones of an ice sheet/glacier

• Post glacial rebound, geodynamics

• Firn, compaction, refreezing. 
","01005,30140,30150,10024,10022,10020","
Louise Sandberg Sørensen"
30760 , Inverse Problems in Earth and Space Physics,English , 5 ECTS , 2016/2017 ,F1B (Thurs 13-17),MSc,National Space Institute,"
This course covers advanced methods for inversion of geophysical
and astrophysical data. Case studies from a wide range of inverse
problems in Earth and Space physics (e.g. seismic tomography,
geomagnetism, helioseismology, ground penetrating radar, galactic
emission spectra, gravity), are presented and solved. The emphasis
in this course is on inversion methods that handle non-Gaussian
noise, and use of suitable a priori information, to get the most
out of the observed data.

Matlab will be used as a tool throughout the course. 
","formulate and solve practical inverse problems with incomplete,
noisy data use robust statistical methods to derive models from data,
handling non-Gaussian noise use model regularization and a priori information during the
inversion procedure explain how to select level of model regularization use of sparsity regularization methods use methods for determining model resolution explain the use of Bayesian methods for inversion of
geophysical and astrophysical data use Markov-Chain Monte Carlo (MCMC) techniques to find
probabilistic solutions to inverse problems","
Theory:

Statistical data description, Maximum likelihood, Model
non-uniqueness, null space and resolution, Bayes Theorem,
Probabilistic Inversion

Methods:

Robust statistics for non-Gaussian errors, Annihilators, Model
regularization, Trade-off curves, Generalized cross validation,
Resolution matrix, Backus-Gilbert methods, Bounded value least
squares, Markov-Chain-Monte-Carlo (MCMC) methods, Sequential Gibbs
sampling 
","01418,01246,02685,30230,02631,02632,02633","
Chris Finlay"
30786 , Scientific Instrumentation for X,English , 10 ECTS , 2016/2017 ,"F4 (Tues 13-17, Fri 8-12)",MSc,National Space Institute,"
To give an in-depth understanding of modern scientific
instrumentation for X- and Gamma-Ray Astronomy. This will include
both the telescopes and detector side. 
","describe X-ray telescope designs explain the basic interaction between X-rays and matter explain the parameters entering the figure of merit of an X-ray
telescope describe the design and properties of various 2D and 3D X-ray
detectors explain the theory behind X-ray reflection in mirrrors for
X-ray telescopes explain the different theories for scattering of X-rays in
surfaces explain the use of multilayer structures enabling the extension
of the energy band in X-ray telescopes design optimum multilayer structures from a given
figure-of-merit test the interaction between photons and matter in X-ray
detectors explain the principle and method of magnetron sputter
deposition use in-house 8 keV X-ray reflectometer for measurement of
structural multilayer parameters conducet experiments in two novel X-ray detectors for X-ray
telescopes","
The course will start with a short description of the field as it
has developed since its inception in the beginning of the space
age. This is followed by a theoretical introduction to X-ray
telescopes and detectors. This will include all relevant solid
state physics aspects - covering reflection and scattering from
mirrored surfaces and the various types of absorption and
interaction in solid state detectors. The course will also include
laboratory exercises on X-ray mirrors and detector prototypes.
Finally the course will contain an introduction to the analytical
and numerical methods used for the simulation of the scientific
capabilities of realistic instrument complexes as well as a
description of the requirements and methods used for on-ground
calibration. 
","30780,31400,10303,01035,30120,10103,10036,10033,10102","
Finn Erland Christensen"
30790 , Observational X,English , 5 ECTS , 2016/2017 ,E4B (Fri 8-12),MSc,National Space Institute,"
To give an introduction to X-ray astrophysics, its methods, its
objects, and the involved physical processes. 
","describe the sky as seen with an X-ray instrument and compare
the wide range of astrophysical sources visible at high
energies describe and apply selected methods of imaging; coded masks,
focusing X-ray optics, as well as the basic functioning of X-ray
detectors present and apply the methods employed to exploit observational
data in high energy astrophysics distinguish the astrophysical processes that produce high
energy emission, and their relative importance for a variety of
sources explain the origin of the diffuse X-ray background derive the fundamental properties of compact objects (white
dwarves, neutron stars and black holes) and their creation as the
last stages of stellar evolution derive the properties of the X-ray binaries and the basic
physics involved in accretion mechanisms describe and analyse the high energy phenomena that occur in
the center of active galaxies explain and exploit X-ray observations of clusters of
galaxies.","
This course deals with some of the most energetic objects and
phenomena in the Universe. Examples are supernovae, neutron stars,
and black holes that are accreting matter from their surroundings,
as well as gigantic clusters of galaxies. Most of what we know
about such objects comes from the study of high energy photons
arriving at Earth. The physical processes, thermal or non-thermal,
that produce these energetic photons will be explained. The basic
techniques, instrumentation, observational methods, and analysis
tools employed to exploit these photons will be touched upon.

The course gives further descriptions of the properties, their
temporal and spectral variations, of different astrophysical
sources of X-rays, such as supernova remnants, accretion mechanisms
around a neutron star or a black hole in X-ray binaries, active
galaxies harboring a supermassive black hole in their center, and
clusters of galaxies. High energy astrophysics is a very active
area of astronomy today, and due to the atmospheric absorption of
these radiations, the observations are performed with satellites. 
","30120,30780","
Jérôme Chenevez"
30792 , Hands,English , 5 ECTS , 2016/2017 ,January,MSc,National Space Institute,"
The aim of the course is to give the students an advanced knowledge
to modern techniques of data analysis used in observational X-ray
astrophysics, as well as to teach them to estimate the quality of
the data and measurements in relation to the relevant theories. 
","plan a measurement campaign or Target of Opportunity
observations search relevant scientific database to find specific instrument
X-ray data perform scientific analysis of X-ray astronomy data exploit X-ray observation products such as images,
light-curves, and spectra assess methods for solving a specific problem achieve careful and systematic investigations relating
experiment with theory interpret, evaluate and summarize the results write a structured report to present the work and the
results","
This course aims to train students to plan, acquire, and analyze
observational data obtained from various X-ray instruments on-board
astrophysics space missions.

The course will begin with introductory lectures on X-ray
astrophysics and X-ray instrumentation, followed by lectures and
exercises on the practical use of different instruments, data
analysis software, and associated tools and pipelines. The
participants will work with various software to produce scientific
results out of raw data. Observation examples will be provided from
currently flying space facilities like the NASA NuSTAR and Swift,
satellites as well as the ESA INTEGRAL and XMM satellites.

On the basis of a short project during the last week of the course,
the students will apply the acquired knowledge from the hands-on
sessions to perform scientific data analysis of high energy
astrophysical phenomena observed with the above-mentioned
satellites. The processing of actual observations will include
source detection, light-curve production, and spectral analysis, as
well as the utilization of relevant astrophysical databases and
methods. 
","30790,30200,02633","
Jérôme Chenevez"
