COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
47323 , Advanced Plasma Processes for Tailoring Materials and Nanostructures,English , 5 ECTS , 2016/2017 ,June,MSc,DTU,"
The course objective is to provide the students with general
knowledge about plasma physics with main emphasis on plasma
sources, plasma diagnostics and applications for materials (thin
film deposition, ion implantation, functionalization and etching)
and nanostructures (growth and shaping of nanostructures,
nanoparticle synthesis). 
","Operate four types of plasma sources (RF, microwave, DC and
atmospheric pressure) Describe the main plasma parameters that can be used in
applications Present the main plasma processes used for growth of
nanoparticles and nanostructures Compare electrical and optical methods used for plasma
diagnostics Use magnetron sputtering for deposition of nanostructured thin
films Perform nanopatterning using a microwave plasma source Tailor surface properties by plasma immersion ion
implantation Functionalize a surface by atmospheric pressure plasma Analyze the reactive species during plasma etching by mass
spectrometry Measure plasma parameters during magnetron sputtering","
The course will offer a general understanding of plasma
applications for materials and nanostructures including: definition
of plasma, ionization degree, Debye length, plasma frequency,
velocity distribution function and space charge formation.
Elementary processes in plasma and transport phenomena. DC,
microwave and radiofrequency driven plasma sources, atmospheric
plasma sources. Plasma diagnostics by electrical probes and
absorption and emission spectroscopy. Thin film deposition by
reactive magnetron sputtering. Growth mechanism of thin films and
nanostructures. Principles of nanopatterning by reactive ion
etching. Surface modification by plasma immersion ion implantation.
Role of radicals in plasma-assisted nanoprocesses such as oxide and
nitride thin films, reactive etching, molecular beam epitaxy,
synthesis and coating of nanoparticles. 
","10400,10467,10031,33250","
Eugen Stamate"
,,,,,,,,,,,,
47324 , Hands,English , 5 ECTS , 2016/2017 ,January,MSc,DTU,"
The course gives an overview in bird-eye perceptive of how raw
materials are synthesized and processed into functional energy
conversion devices. 
","Choose from different synthesis methods and follow directions
to synthesize inorganic compounds by different synthesis
methods Compare different synthesis methods and discuss and explain
their advantages and disadvantages Apply different characterization methods and interpret the
results to classify product purity and structure Reproduce and modify an experimental procedure from the
chemical literature Determine and evaluate experimental data (lab journal on a
research level) and validate and explain the quality of the
produced electrochemical device Process powders into mixtures that can be used for shaping Perform a basic characterization of rheology parameters Perform a basic characterization of energy conversion
devices Present synthetic/practical work orally in original
report/presentation Acquire information about and understand the safety hazards and
potential risks for a given synthesis","
The main objective of the course is to synthesize different
materials and process them into fully functional energy conversion
devices such as electrolyzer cells, oxygen membranes or batteries;
will be tested at the end of the course. The materials do not only
include state-of-the-art materials, but also new materials
suggested and developed by the students. These materials will be
evaluated against existing materials. Training includes practical
and theoretical fundamentals of inorganic synthesis, ceramic
processing, material characterization and evaluation of the final
energy conversion device. 
",,"
Andreas Kaiser,
Wolff-Ragnar Kiebach,
Bhaskar Reddy Sudireddy"
,,,,,,,,,,,,
47325 , Large,English , 5 ECTS , 2016/2017 ,F1A (Mon 8-12),MSc,DTU,"
To provide the student with a qualitative understanding of
large-scale and applied energy-related superconductor technology:
superconductor concepts and theory, fabrication and
characterization, technical utilization and cost of energy in
relation to energy technologies. 
","Argue for the most relevant superconductor hallmarks Describe the Ginzburg-Landau theory of superconductors and
derive key parameters Explain the concepts of magnetic flux pinning and loss
mechanisms in superconductors and relate them to energy
technologies Describe superconductor fabrication techniques Select a specific relevant characterization method for
superconductors Evaluate and select thermo-mechanical and electromagnetic
models to superconductor systems and relate to the physical system
constraints Argue for what type of superconductor is best suited for
specific large-scale and energy technologies Apply a comparative key parameter methodology for
superconductor large-scale and energy technologies Describe a general energy system evaluation including a cost of
energy analysis to various energy technologies","
An introduction to key concepts of superconductivity is given with
a focus on critical parameters, magnetic penetration and
quantization, type I and II superconductors (London and
Ginzburg-Landau theory), magnetic flux pinning and loss mechanisms.
Fabrication and characterization techniques are introduced in
relation to relevant critical properties and technical system
operation for various technologies ranging from fusion power to
smart-grid transport cables. Thermo-mechanical and electromagnetic
material and system constraints are specifically described from a
superconducting wind turbine perspective.

The course also includes an introduction to a system energy
evaluation methodology and subsequent critical assessment of the
“cost of energy” between various types of present energy
Technologies. 
",10303,"
Anders Christian Wulff,
Asger Bech Abrahamsen"
,,,,,,,,,,,,
47326 , Applied Superconductor Projects and Experiments,English , 5 ECTS , 2016/2017 ,June,MSc,DTU,"
To provide the student with an experimental project-based insight
into applied superconductor technologies, project management and
scientific communication. 
","Explain the superconductor properties and key parameters Formulate a project plan with specific objectives, goals and
methodologies Find and critically assess relevant scientific literature and
communications Plan and methodic conduct an experimential project in a
team Analyze and critically evaluate project results in relation to
relevant theory and scientific litterature Argue for uncertainties and sources of errors in relation to
results Evaluate and document the obtained project results in a
well-structured scientific article/report Present and explain project results using a conference-like
presentation structure","
An introduction to key concepts of superconductivity is given with
focus on critical parameters. Project part; project planning,
literature study, conduct an experimential project, write a
scientific article/report and project presentation technique. The
experimential project content is chosen with a focus on either
simulation or hands-on. The project report is constructed as a
scientific article and the content is presented at the examination.

",47325,"
Anders Christian Wulff,
Asger Bech Abrahamsen"
,,,,,,,,,,,,
47327 , Design Different Functional Nanomaterials by Spark Plasma Sintering for Energy Applications,English , 5 ECTS , 2016/2017 ,June,MSc,DTU,"
To design functionally graded materials,
nanomaterials/​nanocomposites, and thermoelectric materials for
energy conversion and storage, it requires advanced sintering
methods. Spark Plasma Sintering (SPS) is a new technique where it
only only a few minutes to complete a sintering process compared
with conventional sintering which may take hours or even days for
the same. Using SPS, near theoretical density can be obtained at
lower sintering temperature and in a shorter period of time than
other sintering processes. Importantly, with SPS nanostructures can
be maintained in a bulk form which has excellent mechanical
properties such as high strength, high hardness etc. Therefore, SPS
emerges as a key technology for a new generation of materials. This
course aims at providing students with insight into knowing how the
SPS sintering happens from the basic principles and mechanism to
the practical working experience. 
","List the sintering methods and their applications Define the problems of conventional sintering methods and the
advantages of SPS Describe the basic configuration and process of spark plasma
sintering Make a sintering profile for typical materials Analyse the data obtained after sintering and calculate the
density of the SPS sintered sample Design a new sintering profile for new material Interpret the observed sintering parameters during the SPS
process Evaluate the effect of sintering conditions on the quality of
the final sintered product","
The course will start with lectures to introduce the principles and
mechanism of the SPS process as well as the basic configuration of
the SPS. The lectures also include a short review of recent
successful applications of SPS in functionally graded materials,
nanomaterials/​nanocomposites, and thermoelectric materials. The
course will then provide practical knowledge of the SPS 515S system
at DTU Energy and its sintering conditions. The experimental work
will be conducted through the following small projects under the
supervision of main teacher and assistant.

Project 1: Designing bulk nanostructured materials from
nano-powders of metals, e.g. Cu, Ni for energy devices.

Project 2: Designing dense bulk ceramic materials for energy
application such as thermoelectric power generation. 
",None,"
Nini Pryds,
Ngo Van Nong,
Thanh Hung Le"
,,,,,,,,,,,,
47328 , In Situ Optical Spectroscopy for Functional Materials,English , 5 ECTS , 2016/2017 ,January,MSc,DTU,"
In the context of this course, functional materials are defined as
solid materials that lower the activation energies of chemical
reactions (heterogenous catalysts) or as materials in
electrochemical systems that convert electrical energy to chemical
energy and vice versa. The functional materials typically operate
under conditions that include elevated temperatures, specific gas
compositions and possibly also electrical polarization. These
operating conditions affect the reactions that take place on the
material and also the state of the functional material itself. This
course deals with understanding why it is important to study the
functional materials at work (in situ) and how these studies can be
conducted with optical methods despite the challenging conditions.
While this course will focus primarily on vibrational spectroscopic
methods (Raman, FTIR), the principles will be general and other
non-invasive and complementary optical methods will also be
discussed. At the end of the course, students should be able to
design and conduct advanced in situ/in operando experiments in the
laboratory on electrochemical systems and/or heterogeneous
catalysts. 
","List the main components in research-grade spectrometers and
describe how different spectrometers work Describe the restrictions on sample preparation/mounting
imposed by the in situ configuration Present and evaluate data collected during an in operando/in
situ experiment, and relate the collected data to existing research
articles Determine the dominant noise sources (black body, instrumental,
optics, vibrations) affecting the experiment and explain how to
minimize these sources Describe on the basis of selected examples how optical
spectroscopy can be used to analyze critical features in functional
materials Compare strengths and weaknesses between different in operando
optical techniques. Design an in operando/in situ experiment that can address a
specific hypothesis about a given heterogeneous
catalyst/electrochemical system Choose the most suitable complementary analytical techniques
(e.g. gas analysis, infrared imaging) to support the optical
spectroscopy in the analysis of a given system Identify the principal safety risks when performing in operando
optical measurements and describe the necessary precautions that
must be taken","
Optical spectroscopy, Raman spectroscopy, infrared spectroscopy,
vibrational and electronic structure of materials, gas analysis,
experimental design, instrumentation, electrochemistry, fuel cells,
electrolysis, batteries, energy materials, heterogeneous catalysis.

","26201,10102","
Marie Lund Traulsen,Rob Walker"
,,,,,,,,,,,,
47409 , Materials for Hydrogen Production and Storage,English , 5 ECTS , 2016/2017 ,June,MSc,DTU,"
Hydrogen is one of the candidates to replace oil as a future energy
carrier. Through lectures, group work and experimental techniques
used in the research on hydrogen production, storage and conversion
into energy, the students will learn about aspects of the life
cycle of hydrogen:

1) Materials for electrolysis and photocatalytic production of
hydrogen from water

2) Reversible ab- and desorption of hydrogen from solid materials
for storage and distribution

After the course, the students should be able to identify potential
show stoppers and materials challenges that currently limit the
commercial use of hydrogen as an energy carrier. They will also
obtain a hands-on understanding of underlying physical processes
and materials requirements. 
","Describe the environmental advantages and disadvantages of
using hydrogen as an energy carrier Account for the major technological challenges in connection
with commercial use of hydrogen as an energy carrier Describe the principles of hydrogen production from
electrolysis Explain the role of the semiconductor band gap in
photocatalytic hydrogen production Calculate the enthalpy of formation and entropy of a metal
hydride from the correlation between temperature and plateau
pressure Characterize a crystal structure using X-ray diffraction Determine the equilibrium pressure as a function of temperature
for a metal hydride Relate the commercial viability of a low-temperature fuel cell
to the performance of its catalysts","
Potential gains, materials and technical challenges in using
hydrogen as an energy carrier. Current and future energy resources.
Energy efficiency. Materials for hydrogen storage. Phase diagrams.
Ab-/desorption kinetics. X-ray diffraction. Semiconductor
electro-/​photoelectrochemistry.

The course consists of two topics (see general course objectives
above), each of which consists of two days with lectures and group
exercises, five days with experimental activities and one day for
writing of the report. 
","10033,10333,10303,10030,47301","
Ifan Stephens,
Didier Blanchard"
,,,,,,,,,,,,
47413 , Solid State Electrochemical Devices for a Cleaner Society,English , 5 ECTS , 2016/2017 ,August,MSc,DTU,"
To describe and understand the use of solid state electrochemical
devices for a cleaner environment, achieved through lectures and
practical exercises. To give an understanding of how the chemical
properties of defect solids can be used to design solid state
electrochemical devices, for example sensors, batteries and fuel
cells. 
","Explain and apply the defect chemistry of solids to design
solid electrochemical devices Explain the principles behind and the construction of a solid
oxide fuel cell Explain the use of a solid oxide cell to electrolysis of water
and carbon dioxide Use cyclic voltammetry to analyze and evaluate solid
electrochemical systems Use electrochemical impedance spectroscopy for the analysis and
evaluation of solid electrochemical systems Explain the principles behind and the use of a solid
electrochemical cell for cleaning flue gases Apply the principles of electron microscopy for the analysis
and evaluation of solid electrochemical systems Apply the principles behind the X-ray diffraction for analysis
and evaluation of ceramic powders Explain the use of a solid oxide fuel cell for direct
conversion of carbon-based materials for the production of
electricity Explain the principles of lithium-based batteries","
Defect chemistry. Solid oxide cells. Direct carbon fuel cell.
Microscopy. Electrochemical impedance spectroscopy. Cyclic
voltammetry. X-ray diffraction. Batteries. 
",26222,"
Kent Kammer Hansen"
,,,,,,,,,,,,
47414 , Thermal Analysis ,Danish , 5 ECTS , 2016/2017 ,August,MSc,DTU,"
The course will introduce techniques of thermal analysis and the
participants will be able to apply thermal analysis to measure
materials properties and progress of chemical reactions. The course
covers principles of instrument calibration as well as general
aspects for selection of crucible materials, atmosphere composition
and sample stages.

The course content will be very useful for further work within the
field of materials science, where characterization of materials and
processes are relevant; all the way from synthesis through
corrosion and degradation. 
","Explain which properties can be measured by each thermal
analysis (TA) technique Choose the proper TA-technique to evaluate and assess selected
materials properties at temperatures between -150°C and 1600°C Choose and use the proper TA-technique to evaluate and assess
chemical reactions and their kinetic properties at temperatures
between -150°C and 1600°C Design and undertake experiments and validate results for a
minimum of two TA-methods. Preferably use own materials from
research, where results in principle are not known beforehand Explain and use calibration routines and be able to select
sample stages, sample containers, etc. Use group-based work effectively, e.g. to distribute the
workload and better manage the work Present and discuss acquired results of the course
exercises Extract information from MSDS and other literature sources to
assess the reactivity and stability of materials","
General introduction to TA-techniques and concepts.

Practical experiments with the chosen analysis to measure materials
properties.

Practical experiments on reactivity and reaction kinetics.

The problem/subject for the final work may be chosen freely and
should be reported including choice of crucible, sample stage,
method and analysis results including calibration, if needed.

Report results from both assignments and the final project work.

Necessary safety routines are included. 
",41657,"
Karsten Agersted"
,,,,,,,,,,,,
47420 , Organic solar cells – theory and practice,English , 2.5 ECTS , 2016/2017 ,June,MSc,DTU,"
The goal of the course is to give students insight into the largest
sustainable source of energy and how we can make use of it using
organic solar cells. The course focuses on the manufacture and
testing of organic solar cells in small and large scale. 
","Argue for advantages and disadvantages using solar energy and
compare the differences between the three generations of solar
cells Compare embedded energy, energy payback factor and energy
payback Illustrate the different layers and their functions in a
polymer solar cell and calculate the efficiency and fill
factor Illustrate the different steps in the exciton theory Propose at least two criteria that a polymer material must meet
to be used in a polymer solar cell, and describe the connection
between the solar spectrum, the absorption spectrum, and the color
of the polymer Name the three synthesis methods used to prepare polymers for
applications in polymer solar cells and argue for the
advantages/disadvantages of each synthetic method Evaluate different types of stability and name the different
degradation mechanisms Argue for advantages and disadvantages between different types
of encapsulation Distinguish between the different ISOS standards (International
Summit on Organic photovoltaic Summit) Compare different lab scale techniques for production and test
of polymer solar cells Critically evaluate speed limits for different processing
techniques such as coating and printing","
The course deals with organic solar cells and details of materials
degradation and small and large scale production of organic solar
cells. Videos and assignments provide students with in-depth
knowledge of organic solar cells. 
",,"
Eva Bundgaard,
Frederik C Krebs,
Morten Vesterager Madsen,
Mikkel Jørgensen"
,,,,,,,,,,,,
47421 , Research Immersion – Department of Energy Conversion and Storage,English , 5 ECTS , 2016/2017 ,August,BSc,DTU,"
As a student you will take an active part in an ongoing research
project in which the supervising PhD
student/​postdoc/​scientist/​senior scientist/associate professor
is involved. The student will gain forefront research-based
knowledge of an area within energy conversion and storage
technologies, while gaining insight into the way the scientific
methods are put into practice in order to solve energy-related
challenges highly relevant to society. You will also gain and train
more generic engineering skills, such as the ability to participate
in a constructive mentor-mentee relationship, perform thorough
analyses of obtained experimental data, compare obtained results
with results reported in literature and train the ability to
communicate this in a well-structured way – both orally and in
writing. 
","Critically read literature and extract information of relevance
to the given scientific project/task Give a description of the purpose of the experimental
(modelling/simulation) work Give a description of the experimental set-up (or applied
models/simulations tools) used Evaluate advantages/disadvantages related to the applied
experimental set-up (model/simulations) Perform the experimental (modelling/simulation) work and
explain the various methods of analysis applied during the
experimental (modelling/simulation) work Analyze the obtained experimental (modelling/simulation)
results Assess the quality of the obtained results Write a report of the conducted work and the obtained
results","
You will work with a PhD student/​postdoc/​scientist/​senior
scientist/associate professor on experimental work in an ongoing
research project in which the supervising PhD
student/​postdoc/​scientist/​senior scientist/associate professor
is involved.

The specific topic for the course will depend on the ongoing
projects in the department and will be related to one of key
technologies that we are working with in DTU Energy. The
technologies are (read more here:
http:/​/​www.energy.dtu.dk/​english/​Research):

• Fuel cells

• Electrolysis

• Solar cells

• Batteries

• Membranes for gas separation

• Magnetic refrigeration

• Thermoelectrical components

• Flue gas purification

• Superconducting components

Shortly after the deadline for sign-up via CampusNet, you will be
asked to send an overview of the courses you have taken during your
study at DTU (or another university). We wil hereafter match
students with an appropriate supervisor and research project. 
",None,"
Anne Hauch,
Ming Chen,
Jean-Claude Grivel"
,,,,,,,,,,,,
47422 , Research Immersion – Department of Energy Conversion and Storage,English , 5 ECTS , 2016/2017 ,August,MSc,DTU,"
As a student taking our Research Immersion course, you will take an
active part in an ongoing research project in which your supervisor
in DTU Energy is involved. The student will gain forefront
research-based knowledge of an area within energy conversion and
storage technologies, while gaining insight into the way scientific
methods are put into practice in order to solve energy-related
challenges highly relevant to society. Moreover, the student will
be trained in/expected to read and comprehend scientific journal
articles. The student will also gain more generic engineering
skills and researcher competences, such as the ability to
participate in a constructive mentor-mentee relationship, perform
thorough analyses of obtained experimental data, compare obtained
results with results reported in literature and train the ability
to communicate this in a concise and well-structured way – both
orally and in writing. 
","Critically read scientific literature/articles and extract
information of relevance to the given scientific project/task Give a description of the purpose of the experimental
(modelling/simulation) work Give a description of the experimental set-up (or applied
models) used and critically evaluate advantages/disadvantages and
limitations related to the applied experimental set-up
(modelling/simulations) Plan and perform the experimental (modelling/simulation) work
and explain the various methods of analysis applied during the
experimental (modelling/simulation) work Analyze the obtained experimental (modelling/simulation)
results Assess the quality of the obtained results including errors and
uncertainties Compare and critically relate the results obtained with similar
results reported in literature Write a report (structured like a scientific article) of the
experimental work and the obtained results","
You will work with a postdoc/scientist/senior scientist/associate
professor on experimental work in an ongoing research project in
which the supervising postdoc/scientist/senior scientist/associate
professor is involved.

The specific topic for the course will depend on the ongoing
projects in the department and will be related to one of key
technologies that we are working with in DTU Energy. The
technologies are (read more here:
http:/​/​www.energy.dtu.dk/​english/​Research):

• Fuel cells

• Electrolysis

• Solar cells

• Batteries

• Membranes for gas separation

• Magnetic refrigeration

• Thermoelectrical components

• Flue gas purification

• Superconducting components

Shortly after the deadline for sign-up via CampusNet, you will be
asked to send an overview of the courses you have taken during your
study at DTU (or another university). We will hereafter match
students with an appropriate supervisor and research project. 
",,"
Anne Hauch,
Ming Chen,
Jean-Claude Grivel"
,,,,,,,,,,,,
47423 , Advanced Plasma Processes for Tailoring Materials and Nanostructures,English , 5 ECTS , 2016/2017 ,August,MSc,DTU,"
The course objective is to provide the students with general
knowledge about plasma physics with main emphasis on plasma
sources, plasma diagnostics and applications for materials (thin
film deposition, ion implantation, functionalization and etching)
and nanostructures (growth and shaping of nanostructures,
nanoparticle synthesis). 
","Operate four types of plasma sources (RF, microwave, DC and
atmospheric pressure) Describe the main plasma parameters that can be used in
applications Present the main plasma processes used for growth of
nanoparticles and nanostructures Compare electrical and optical methods used for plasma
diagnostics Use magnetron sputtering for deposition of nanostructured thin
films Perform nanopatterning using a microwave plasma source Tailor surface properties by plasma immersion ion
implantation Functionalize a surface by atmospheric pressure plasma Analyze the reactive species during plasma etching by mass
spectrometry Measure plasma parameters during magnetron sputtering","
The course will offer a general understanding of plasma
applications for materials and nanostructures including: definition
of plasma, ionization degree, Debye length, plasma frequency,
velocity distribution function and space charge formation.
Elementary processes in plasma and transport phenomena. DC,
microwave and radiofrequency driven plasma sources, atmospheric
plasma sources. Plasma diagnostics by electrical probes and
absorption and emission spectroscopy. Thin film deposition by
reactive magnetron sputtering. Growth mechanism of thin films and
nanostructures. Principles of nanopatterning by reactive ion
etching. Surface modification by plasma immersion ion implantation.
Role of radicals in plasma-assisted nanoprocesses such as oxide and
nitride thin films, reactive etching, molecular beam epitaxy,
synthesis and coating of nanoparticles. 
","10400,10467,10031,33250","
Eugen Stamate"
,,,,,,,,,,,,
47501 , Ph.D. Course in Electrochemical Kinetics and Instrumental Methods in Electrochemistry,English , 10 ECTS , 2016/2017 ,"E2 (Mon 13-17, Thurs 8-12)",Ph.D.,DTU,"
To give knowledge about advanced electrochemistry with emphasis on
modern electrochemical techniques. 
","Explain the nature of the electrochemical terms and
concepts Understand the nature of electrochemical reactions Understand the kinetics of electrochemical reactions Plan and perform electrochemical experiments Design an electrochemical cell Perform cyclic voltammetry measurements and explain the
mechanism and kinetics of the studied electrochemical reaction from
the experimental data Use the modern electrochemical techniques (chronoamperometry,
chronopotentiometry, pulse voltammetry, square-wave voltammetry)
and treat and explain the experimental data Perform an electrochemical impedance experiment and obtain the
equivalent electric circuit for the studied electrochemical
reaction","
The course helps the student to understand the nature of the
electrochemical reactions and the peculiarities of electrochemical
kinetics. The course also gives knowledge about modern
electrochemical instrumental methods: steady state voltammetry,
chronoamperometry, chronopotentiometry, rotating disk electrode
voltammetry, cyclic voltammetry, microelectrode voltammetry,
impedance, pulse and square-wave voltammetry. This knowledge
includes mathematical description of the mentioned techniques with
an explanation on how to use them to solve different problems of
the electrochemical kinetics. The course includes practical
exercises that illustrate some of the electrochemical techniques,
and it gives a survey of electrochemical instrumentation. 
",None,"
Irina Petrushina"
,,,,,,,,,,,,
47502 , Ph.D. Course in Impedance Spectroscopy,English , 5 ECTS , 2016/2017 ,Fall,Ph.D.,DTU,"
To acquire familiarity with the concept of an impedance spectrum
and its application to the analysis of electrical circuits,
materials and electrochemical systems. 
","Explain the concept and the advantages of impedance and
electrochemical impedance spectroscopy compared with, e.g., other
electrochemical techniques Describe the impedance of linear circuit elements such as
inductors, resistors, capacitances, constant phase elements and
their use in building complex circuits Describe the basic instrumental principle of measuring
impedance and common sources of errors Describe and model the properties of electroceramics and
dielectrics Explain and use Warburg and Gerischer impedance elements for
modelling the impedance of faradaic reactions in the presence of
mass transfer by diffusion Model the impedance of porous electrodes with the use of porous
electrode theory Analyse an impedance spectrum or spectra in terms of Nyquist,
Bode, difference, ADIS and DRT plots Design a circuit equivalent for a material or an
electrochemical system to obtain physical parameters by CNLS
fitting Describe the relationship between frequency and time
domain Describe the principle of Fourier, Laplace and Kramer-Kronig
integral transforms Explain the methodology of using Laplace integral transforms to
derive the impedance response from, e.g., time-dependent
differential equations Carry out a short literature study and re-analyse data from an
existing paper","
1. Basic concepts, conductivity, dielectric constant, impedance,
admittance

2. Circuits R/C/Q/L, S/P/L connection, equiv. circuits, simulations

3. Bridges, impedance analysers, electrochemical instrumentation,
electrode placement, correction of errors

4. Microstructural effects: grain interior and grain boundary
properties, space charge effects

5. Polar solids, Debye model, complex permittivity, application to
polymers

6. Electrochemistry: Double layer, diffusion, adsorption, gas
capacitances

7. Impedance of faradaic reactions in the presence of mass transfer
by diffusion (Warburg and Gerischer elements)

8. Impedance of porous electrodes

9. Graphical analysis by Nyquist, Bode, Difference, Analysis of
Difference in Impedance spectra (ADIS) and Distribution of
Relaxation Times (DRT) plots

10. Equivalent circuit models of electrochemical systems, non-lin.
least squares fitting

11. Analysis of electrochemical devices (solid oxide fuel cells,
batteries….)

12. Integral transforms and transient methods 
",47305,"
Jimmi Nielsen"
,,,,,,,,,,,,
47506 , PhD Workshop on Organic Solar Photovoltaics,English , 2.5 ECTS , 2016/2017 ,Outside schedule structure,Ph.D.,DTU,"
The goal of the course is to give students insight into the largest
alternative form of energy and how we can make use of it using
organic solar cells. The course focuses on the manufacture and
testing of organic solar cells on small and large scale. 
","Have an overview of the materials used in solar cells Evaluate the different processes in film formation and compare
them with each other Evaluate and categorize the degradation mechanisms happening in
the solar cell and classify the methods used to study these Evaluate the methods that can be used for the production and
analysis of solar cells Predict which of these methods is appropriate to use in the
preparation and analysis in different situations Produce solar cells using roll coating and roll-to-roll coating
and printing without the use of rare elements Analyse the prepared solar cells by means of the IV curve,
LBIC, etc. Document the results and compare them with results from
literature","
The course deals with organic solar cells and details of materials
degradation and production of small and large scale OPV. Laboratory
work and reporting of results provide students with in-depth
knowledge of production and analysis of organic solar cells. The
course will be held by a number of experts and with the active
participation of students. 
",47320,"
Eva Bundgaard,
Frederik C Krebs"
,,,,,,,,,,,,
47507, Ph.D. Course in Introduction to Low,English , 3 ECTS , 2016/2017 ,Fall,Ph.D.,DTU,"
The student should learn how fuel cells work, be able to describe
theoretically some of the important features of especially
low-temperature fuel cells and low-temperature electrolysis cells,
be able to describe and interpret electrochemical properties of
fuel cells. The student will learn how they are made and for which
applications each fuel cell type is more appropriate and what is
required from a system point of view to operate it. The student
will also obtain a fair view on the difficulties that exist for the
individual types such as degradation mechanisms and demands for
fuel and air quality.

The student will learn the electrochemical and thermodynamical
basic principles of the operation of low-temperature fuel cells
(LTFC) and electrolysis cells (LTEC), will be able to describe the
requirements put forward on the materials, learn the principles of
the conduction mechanisms in the materials used for the main
components, will be able to describe theoretically and interpret
electrochemical processes occurring in LTFC and LTEC, will learn
about cell- and stack designs and manufacturing methods, will be
able to describe the main degradation mechanisms occurring in LTFC
and LTEC, and will understand critical issues in the selection of
materials and components for cells. Furthermore, the student will
come to know about the advantages and disadvantages of LTFC and
LTEC compared with other energy technologies, and will be
acquainted with various designs and their advantages and
disadvantages, as well as application areas. The student will gain
experience of characterization methods such as electrochemical
methods and structural analysis methods. In addition, the student
will in group work on own ideas on possible applications of LTFC
and/or LTEC. 
","Describe theoretically the electrochemical fundamentals of LTFC
and LTEC Describe theoretically the thermodynamical fundamentals of LTFC
and LTEC Explain the fundamental mechanisms of the electrochemical
reactions at the electrode/electrolyte interfaces of LTFC and
LTEC Explain the fundamental mechanisms of conduction of the
individual components of cells and stacks Explain the critical parameters in materials selection for LTFC
and LTEC Explain the critical parameters for the selection of operating
conditions Analyze data describing the electrochemical performance of LTFC
and LTEC Explain the main degradation mechanisms of the performance of
the LTFC and LTEC Describe advantages and disadvantages of LTFC and LTEC, also in
comparison with other energy technologies","
Fundamentals of alkaline fuel cells (AFC), phosphoric acid fuel
cells (PAFC), proton exchange membrane fuel cells (PEMFC),
high-temperature PEM fuel cells (HT-PEMFC) and direct methanol fuel
cells (DMFC). Materials used for the components (electrolytes,
catalysts, electrodes, bipolar plates, etc.) of the different
cells. Applications, stacking, system requirements, fuels and
degradation mechanisms will be treated and, finally, the main
development challenges and trends will be outlined. Theoretical
descriptions of the electrochemical and thermodynamical fundamental
properties of ceramic-based fuel cells. Materials properties,
conduction mechanisms, requirements for the individual components,
i.e. the electrolyte material, the anode material and the cathode
material, as well as challenges for the assembled cells.
Electrochemical characterization and evaluation of cell properties
by electrochemical impedance spectroscopy methods. Fabrication,
cell and stack design and market opportunities will be treated. 
",None,"
Jens Oluf Jensen,Robert Steinberger-Wilckens,Marcelo Carmo"
,,,,,,,,,,,,
47508 , Ph.D. Course in Introduction to Batteries,English , 3 ECTS , 2016/2017 ,Fall,Ph.D.,DTU,"
The student should learn how intercalation and conversion batteries
work, be able to describe the fundamental mechanisms and the most
important features of lithium-ion, metal-sulfur and metal-air
batteries, be able to describe and interpret the corresponding
electrochemical properties, discuss degradation mechanisms as a
function of various test conditions, and understand critical issues
in the selection of materials and components on the performance at
cell level. Furthermore, the student should be able to discuss
advantages and disadvantages of different battery concepts compared
with other energy storage technologies. 
","Describe theoretically the fundamentals of lithium-ion,
metal-sulfur and metal-air batteries Explain the fundamental mechanisms/​functionalities of the
individual components and their interaction Evaluate the critical parameters in the materials
selection Explain the critical parameters for the selection of operating
conditions Analyze data describing the electrochemical performance Explain possible degradation mechanisms Describe advantages and disadvantages in comparison with other
energy storage concepts Describe battery manufacturing methods","
Theoretical descriptions of the fundamental mechanisms and
properties of lithium-ion, metal-sulfur and metal-air batteries,
e.g. specific energies and over-voltages. Materials demands for the
individual components, i.e. the electrolyte material, the anode
material and the cathode material, as well as interface formation
(SEI) between electrolyte and electrodes. Electrochemical
characterization and evaluation of cell properties by
electrochemical impedance spectroscopy methods. Description/studies
of degradation mechanisms. Safety issues. Fabrication and cell
assembly will be treated briefly. 
",None,"
Tejs Vegge,
Juan Maria García Lastra"
,,,,,,,,,,,,
