COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
34092 , Nano,English , 5 ECTS , 2016/2017 ,Fall,Ph.D.,Department of Photonics Engineering,"
To establish a theoretical understanding of the semi-classical
light-matter interaction in nanophotonic structures and of the
engineering of the optical properties of these devices. Since the
light-matter interaction is governed by the photonic environment,
proper engineering of nanophotonic components requires a detailed
understanding of the possibilities for tailoring the optical field
to obtain the desired functionality. The curriculum will be based
on textbook material as well as the latest DTU Fotonik research 
","relate the electromagnetic field using the dyadic Green's
function describe major near-field optical microscopy techniques explain the light-matter interaction in the weak coupling
regime using the local density of states distinguish between different types of quantum emitter decay
rates in homogeneous and non-homogeneous environments and estimate
them compute the light emission of a dipole emitter in a simple
geometry (an interface) determine the net force on an object exerted by the
electromagnetic field using the Maxwell stress tensor compute scattering of light for 2D geometries using the modal
method and the Green’s function integral equation method describe major antenna design strategies at optical
wavelengths","
Maxwell’s equations, optical Green’s function, local density of
states, quantum emitter, dipole approximation, interaction
Hamiltonian, dipole radiation, spontaneous decay, classical
lifetimes, far field emission, quantum light emitters, optical
antennas, cavity quantum electrodynamics, simulation techniques
based on modal and on Green’s function integral equation methods.

The textbook ""Principles of Nano-optics"" by Lukas Novotny
and Bernt Hecht as well as lecture notes and articles will be used.
Curriculum is approx. 250 pages.

The course will consist of an introductory lecture after which the
curriculum will be discussed in a study group format with student
presentations and Matlab exercises.

For evaluation: Oral exam in curriculum. 
",None,"
Niels Gregersen"
,,,,,,,,,,,,
34120 , Electromagnetism for Communication,Danish , 5 ECTS , 2016/2017 ,F2A (Mon 13-17),BSc,Department of Photonics Engineering,"
To give a general introduction to electromagnetism with specific
application to communication via optical and metallic waveguides,
and wireless communication 
","Describe electromagnetic fields with the use of vector
analysis Apply Maxwell’s equation on simple problems in relation to
electromagnetism Explain the propagation of electromagnetic waves in optical
fibers (dielectric waveguides) Explain the propagation of electromagnetic waves in metallic
transmission lines such as coaxial cables Explain the propagation of radiowaves Understand fundamental aspect for application of
electromagnetism Explain basic theory for electromagnetic fields Perform a critical evaluation and discussion of research within
application of electromagnetism within optical
communication","
Electromagnetic waves. Transmission lines. Optical fibers. Radio
waves. Maxwell’s equations 
",01005,"
Karsten Rottwitt"
,,,,,,,,,,,,
34126 , Experimental Course in Optical Communication,English , 5 ECTS , 2016/2017 ,E5B (Wed 13-17)  or  F5B (Wed 13-17),BSc,Department of Photonics Engineering,"
The course aims at introducing all the basic physical components of
an advanced modern optical communication system through hands-on
experience. In the process, the student will get a good feeling for
the splendour of optics, the properties of lasers, interferometers,
optical amplifiers and optical communications, and develop
practical skills in the optical student lab. To get a practical
experience in an optical laboratory - learning-by-doing by using
your hands to make things happen. Learn to use a laboratory
log-book as documentation for the experiments. Notice, course 34129
in module E3B/F3B is identical to this course. 
","Identify the key elements of a laser, assemble and characterise
it Apply interferometers for controlled manipulation of light Characterise and interpret impact of measureable phenomena in
optical fibres Characterise and interpret measurable phenomena in optical
amplifiers Demonstrate the implementation of an optical transmitter and
characterise it. Describe, characterise and differentiate optical analogue and
digital signals Assemble a point-to-point full optical communication
system Evaluate the quality and performance of an optical
communication system Plan experimental set-ups Write a detailed scientific log-book","
Lasers (build one from scratch)

Fibres (transmission, loss, polarisation, dispersion, nonlinear
effects, scattering)

Optical components (Raman and Erbium doped fibre amplifiers,
modulators)

Optical data transmission over fibre

Digital optical systems (communication quality assessment). 
",None,"
Michael Galili,
Anders Clausen,
Leif Katsuo Oxenløwe"
,,,,,,,,,,,,
34127 , Experimental Optics and Photonics,Danish , 5 ECTS , 2016/2017 ,January  or  June,BSc,Department of Photonics Engineering,"
The focus of this course is to introduce the student to selected,
important optical phenomena and practical optics instrumentation
required for the investigation of these phenomena and
characterization of optical systems. 
","Operate freely and explain differences between such concept as
ray optics, Gaussian beams, diffraction and interference,
electromagnetic spectrum, wavelength and frequency, electric field
and intensity of optical wave and temporal and frequency
representation of optical pulses. Explain operation principle of a photoconductive switch, design
a simple THz spectroscopy setup and perform THz spectroscopy and
imaging on a simple samples Construct a Michelson interferometer and demonstrate its
use Explain the operational principles of an autocorrelator and use
it for characterization of short laser pulses Operate an Optical Spectrum Analyzer (OSA) Characterize properties of optical fibers Characterize the properties of light emitting diodes
(LEDs) Plan and perform an optical experiment illustrating diffraction
of optical waves Explain and use a lock-in amplifier Implement subsystems for optical communication Plan, execute, document, evaluate and report the
experiments Analyze sources of noise in the experiment he performed and
comment on possible improvements","
The course contains lectures on

• Gaussian beams and their propagation in optical systems

• Ray optics, simple optical elements

• Diffraction and interference of light

• Characteristics of ultrashort laser pulses

• Chosen optical and electronic instrument (autocorrelator, lock-in
amplifier, THz time domain system)

The experimental exercises focus on optics instrumentation and its
use for characterization of various relevant optical phenomena, and
on the use of optics instrumentation for the evaluation of the
performance of optical systems within optics engineering. 
",34020,"
Peter Uhd Jepsen,
Krzysztof Iwaszczuk"
,,,,,,,,,,,,
34129 , Experimental Course in Optical Communication,English , 5 ECTS , 2016/2017 ,E3B (Fri 13-17)  or  F3B (Fri 13-17),BSc,Department of Photonics Engineering,"
The course aims at introducing all the basic physical components of
an advanced modern optical communication system through hands-on
experience. In the process, the student will get a good feeling for
the splendour of optics, the properties of lasers, interferometers,
optical amplifiers and optical communications, and develop
practical skills in the optical student lab. To get a practical
experience in an optical laboratory - learning-by-doing by using
your hands to make things happen. Learn to use a laboratory
log-book as documentation for the experiments. Notice, course 34126
in module E5B/F5B is identical to this course. 
","Identify the key elements of a laser, assemble and characterise
it Apply interferometers for controlled manipulation of light Characterise and interpret impact of measureable phenomena in
optical fibres Characterise and interpret measurable phenomena in optical
amplifiers Demonstrate the implementation of an optical transmitter and
characterise it. Describe, characterise and differentiate optical analogue and
digital signals Assemble a point-to-point full optical communication
system Evaluate the quality and performance of an optical
communication system Plan experimental set-ups Write a detailed scientific log-book","
Lasers (build one from scratch)

Fibres (transmission, loss, polarisation, dispersion, nonlinear
effects, scattering)

Optical components (Raman and Erbium doped fibre amplifiers,
modulators)

Optical data transmission over fibre

Digital optical systems (communication quality assessment). 
",None,"
Michael Galili,
Leif Katsuo Oxenløwe,
Anders Clausen"
,,,,,,,,,,,,
34130 , Introduction to Optical Communication,English , 10 ECTS , 2016/2017 ,"E4 (Tues 13-17, Fri 8-12)",MSc,Department of Photonics Engineering,"
To enable the student 1) to understand and analyze the components
of optical communication systems, 2) to understand the principles
behind the construction of optical communication systems and to
perform a systematic evaluation, and 3) to take part in research
and development within the field 
","describe wave propagation in step-index fibres and for single
mode fibres cut-off frequency, birefringence, spot size,
attenuation and nonlinear optical effects formulate the equations for group-velocity dispersion, explain
pulse broadening as a result of dispersion and describe propagation
of a Gaussian pulse with chirp describe the structure and function of semiconductor lasers and
light-emitting diodes including static and dynamic properties explain spontaneous emission, absorption, stimulated emission
and amplification describe the physical processes in photodiodes and the
structure of optical receivers at block diagram level calculate for optical receivers thermal noise, shot noise,
signal-to-noise ratio, bit-error rate and sensitivity in relation
to the quantum limit formulate detailed power and rise-time budgets and calculate
power penalty as a result of pulse broadening and frequency
chirping explain for optical amplifiers bandwidth, saturation and noise
and for semiconductor optical amplifiers gain, bandwidth and
saturation explain for Raman and erbium doped fiber amplifiers gain,
saturation etc explain the purpose of wavelength division multiplexing and its
importance for high capacity optical systems explain the working principles of wavelength selective devices
and the application of interference and diffraction to perform
wavelength filtering and relate wavelength filtering to optical
space switching and optical wavelength conversion to realize
optical add-drop multiplexers and optical cross-connects Construct an optical time division multiplexed system and
discuss the requirements for such a system","
Optical fibres: structure, conditions of propagation, attenuation
and pulse dispersion. Optical amplifiers: Construction,
amplification and noise. Light sources and transmitters:
Construction, modulation bandwidth and spectral properties.
Photodiodes and receivers: Construction, electrical bandwidth,
noise and sensitivity. Optical communication systems with digital
modulation formats: Construction and system budgets. Multichannel
systems. Laboratory exercises with optical fibres, optical
amplifiers and systems experiments. Computer simulations of optical
transmission 
","31400,10036,34120","
Anders Clausen"
,,,,,,,,,,,,
34141 , Microwave Photonics,English , 10 ECTS , 2016/2017 ,E4A (Tues 13-17)  or  E2B (Thurs 8-12),MSc,Department of Photonics Engineering,"
Microwave photonics brings together the worlds of radiofrequency
(RF) engineering and photonics.

By combining the strengths of both technologies, microwave
photonics is able to achieve performances levels not possible
otherwise in ultra-wideband RF-transmission, antenna beamsteering,
RF-signal generation and signal processing, analog-to-digital
conversion, among others. We will start by reviewing the basics of
photonics and RF/microwave devices

(lasers, modulators, photodetectors, mixers, …). We move then to
fundamental microwave systems and their applications to wireless
communications, beamsteering, mmw/THz signal generation signal
processing and A/D conversion, etc..

The performance metrics for microwave photonic links, such as
signal-to-noise ratio and dynamic range, will be established in
relation to device characteristics and applications requirements. 
","Explain the fundamentals of microwave photonics systems Explain the physical concepts enabling fundamental microwave
photonics functionalities Apply microwave photonics principles for signal processing Design signal processing functionalities based on microwave
photonics Explain microwave photonics links for wireless
communications Explain the performance metrics of microwave photonics
links Perform detailed performance calculations of microwave
photonics links Discuss merits of microwave photonics enabled
functionalities Explain and discus applications of microwave photonics in
wireless communications, beamsteering, mmw/THz signal generation
and detection and A/D conversion","
Review of photonic devices such as light sources, high speed
photodetection, high speed optical modulators, and optical
amplifiers. Review of radio frequency and microwave components such
as resonators and filters, mixers, and wireless receiver systems.
Then the core of the course: microwave photonic systems (general
performance analysis), photonic microwave signal generation and
processing, photonic assisted wireless communication systems,
radio-frequency sub-carrier links, photonic phased array antennas,
optoelectronic microwave oscillator, photonic A/D conversion,
Terahertz signal generation and detection, and photonic wireless
beamsteering. 
","31418,34153,34120,31420","
Idelfonso Tafur Monroy"
,,,,,,,,,,,,
34150 , Optical Communication Systems,English , 7.5 ECTS , 2016/2017 ,F3A (Tues 8-12),MSc,Department of Photonics Engineering,"
To give the student a) Insight into advanced applications of
optical communication through looking at system examples taken from
real life. b) Insight into new optical communication techniques
that are still in the research and development stage. c) A
foundation for taking part in research and development of advanced
optical systems and of the electro-optical components and
waveguides that constitute them. 
","Explain pulse propagation i optical fibres under significant
influence from nonlinearities Define soliton systems Describe despersion compensation and design simple WDM
systems Design system functionalities based on the interaction of
nonlinearities and dispersion Design functionalities based on compact functional
elements Perform detailed system calculations on advanced modulation
formats Discuss merits of digital modulation formats used in optical
systems Describe the principles of coherent communication systems Explain the physical concepts enabling fiber-to-the-home
networks Explain basic optical network concepts","
Optical systems including state-of-the-art, nonlinear fiber optics
and applications: Optical signal processing and applications,
Soliton communication, Coherent communications systems, Coherent
receivers using digital signal processing, Optical functional
elements based on compact components, Fiber-to-the-home and
radio-over-fiber systems, optical transport network (OTN). 
","34153,34130,34140","
Leif Katsuo Oxenløwe"
,,,,,,,,,,,,
34153 , Physical Concepts in Optical Communication,English , 5 ECTS , 2016/2017 ,E2B (Thurs 8-12),MSc,Department of Photonics Engineering,"
To enable the student to 1) apply his fundamental knowledge in
optics and photonics to concrete issues in optical communications.
2) to understand how essential physical mechanisms can be applied
to the generation, transmission and detection of optical data in
high-speed optical communication systems. 3) to realise that future
improvements in state-of-the-art optical transmission technology
will rely on a thorough understanding of fundamental physical
issues. 
","relate Raman cross section and emission and absorption spectra
to gain and noise figure in Raman amplifiers and erbium doped fibre
amplifiers, respectively analyse gain and noise performance of erbium doped fibre
amplifiers and Raman amplifiers with respect to application in
optical communication systems compare performance of erbium doped fibre amplifiers against
Raman amplifiers and parametric amplifiers analyse how dispersion affects light propagation in optical
fibres analyse the impact of electrical and optical noise on the
detection of optical signals apply basic knowledge of electromagnetic theory to analyse the
propagation of electromagnetic waves in anisotropic media analyse how the linear electro-optic effect can be exploited to
modulate the properties of an electromagnetic field apply the linear electro-optic effect to the modulation of
lightwaves for use in optical communication systems","
The course covers the following topics:

• Optical Modulation:

Light modulation for optical communication - direct vs. external
modulation, propagation of electro-magnetic waves in anisotropic
media, the linear electro-optic effect, the Mach-Zehnder modulator,
generation and properties of advanced modulation formats.

• Optical Detection:

Optically induced transition rate, p-i-n photodiode, avalanche
photodiode, shot-noise, optical thermal noise, receivers,
signal-to-noise ratio, bit error rate.

• Optical amplification:

Rate equations, gain and noise figure, Erbium doped fibre
amplifiers, Raman amplifiers.

• Group velocity dispersion:

Standard single mode fibre, wave propagation, group velocity, group
velocity dispersion, dispersion compensating fibre.

• Systems examples:

Short links

Long distance links with amplifiers

Long distance links with distributed amplifiers 
","34020,34033,34032,10370","
Michael Galili"
,,,,,,,,,,,,
34190 , Digital Optical Communication Receivers,English , 5 ECTS , 2016/2017 ,Fall,Ph.D.,Department of Photonics Engineering,"
Understand and apply digital signal processing algorithms for
optical communication receivers with advanced modulation formats. 
","Analyze and implement algorithms for digital demodulation Analyze and implement algorithms for clock recovery Analyze and implement algorithms for synchronization Analyze and implement algorithms for phase and frequency
estimation Analyze and implement algorithms for channel equalization Understand the relation between the algorithms and the physical
realization of the optical links Knowledge of efficient implementations to be used in actual
systems Apply digital signal processing algorithms specifically related
to the participant's ph.d. project","
The main topics are:

- Digital demodulation

- Clock recovery

- Phase recovery

- Frequency estimation

- Synchronization algorithms

- Channel estimation and equalization

The course is conducted as a reading and discussion meeting with
the teachers. Assignments will be handed out to each student and
discussed every course meeting. The assignments will be based on
the book: Digital Communication Receivers: Synchronization, Channel
Estimation, and Signal Processing by H. Meyr et al. The assignments
will be chosen according to the students' needs and interests. 
",,"
Idelfonso Tafur Monroy,
Darko Zibar"
,,,,,,,,,,,,
34191 , Performance analysis of Optical Communication Systems,English , 10 ECTS , 2016/2017 ,Spring,Ph.D.,Department of Photonics Engineering,"
Understand and apply analytical and semi-analytical methods for the
performance evaluation of optical communication systems under
non-Gaussian distributed noise impairments such as linear and
non-linear phase noise, linear and non-linear crosstalk. 
","derive analytical expressions for the statistics of the
decision variable for an optical communication system under
Gaussian distributed noise impairments based on moment generating
functions Derive analytical expressions for the statistics of the
decision variable for an optical communication system under
non-Gaussian distributed noise impairments based on moment
generating functions Apply analytical expressions for the computations of bit-error
using saddle point approximations Apply analytical expressions for the computations of bit-error
rate using modified Chernov bounds apply semi-analytical methods to the performance analysis of a
communication system using conditional moment generating
functions analyze the results given by the saddle point approximation and
Chernov bounds with respect to realistic measurements understand the relation between the predictions of the
analytical and semi-analytical methods and the noise impairments in
practical communication physical layer implementations knowledge of implementations of analytical and numerical
methods to compute saddle point approximation based error
probabilities","
The main topics are:

- revision of the basis of optical communication systems with
emphasis on optical phase modulated systems

- semi-classical interpretation of optical detection

- optical phase detection schemes

- linear phase noise and Brownian motion

- moment generation function theory

- derivation of moment generation function for Poisson, Gaussian
variables and its relation to decision variable of optical
communication receivers

- Karhunen-Loeve expansion for optical systems under optical
Gaussian noise impairments

- the saddle point approximation

- use of the saddlet point approximation of computation of
bit-error rates

- Chernov bound approach for the computation of bit-error rates

- analytical and semi-analytical method for saddle point and
Chernov bound bit-error rate computations

- case studies based on specific 
",,"
Idelfonso Tafur Monroy"
,,,,,,,,,,,,
34210 , Introduction to digital communication,Danish , 5 ECTS , 2016/2017 ,F4B (Fri 8-12),BSc,Department of Photonics Engineering,"
To give an introduction to processing of signals in modern
communication systems, including concepts such as sampling,
quantization, filtering, noise and modulation 
","Describe signals in general in relation to communication
systems Explain the difference between analog signals and digital
signals, and between periodic and non-periodic signals Describe sampling and reconstruction of signals and explain the
sampling theorem for deterministic signals Explain quantization, including the difference between linear
and non-linear quantization Describe how signals can be represented in both time-domain and
frequency domain, and the purpose of Fourier transform in relation
to these different domains Describe what characterizes a linear system and the relation
between a linear system’s impulse response and transfer
function Explain how information can be transferred with pulses and how
pulses are detected in the presence of noise Describe amplitude modulation and phase modulation in both time
domain and frequency domain Use MATLAB for calculations on simple communication
systems","
Introduction to analysis and processing of deterministic signals.
Sampling and quantization. The sampling theorem. Introduction to
linear systems and electric circuits. Transmission with pulses.
Optimal detection of pulses. Intersymbol interference. Nyquist’s
theorem. Orthogonal signals. Modulation. Channel models for
metallic and optical transmission lines and radio channels 
",01005,"
Knud J. Larsen,
Darko Zibar"
,,,,,,,,,,,,
34220 , Coding in communication systems,Danish , 5 ECTS , 2016/2017 ,January,BSc,Department of Photonics Engineering,"
To provide an introduction to coding in communication systems:

- Error-correcting coding for transmission channels

- Coding of information sources for data compression

- Encryption of information to safeguard the content. 
","explain linear block codes and their most important
properties explain and use encoders and decoders for common block codes as
Hamming, BCH, and RS explain convolutional codes and their most important
properties understand and apply the Viterbi decoding algorithm for
convolutional codes simulate coding systems know the entropy concept perform Huffman coding of simple information sources understand the application of prediction in source coding understand the most important elements of coding of images and
video (JPEG, MPEG) and be able to apply and parameterize such
coders generate simple pseudorandom sequences (LFSR) know classical methods of cryptography know modern public key cryptography","
Modern communication systems use one or more instances of coding
and the goal of this course is to provide an introduction to such
coding systems. The present course has an application perspective
supported by practical exercises and projects which may be executed
in MATLAB programming. The theories for coding systems are quite
deep and these issues are treated in several other DTU courses. The
course contains the following subjects:

• Channel coding (error-correction)

- Linear block codes: Principles. Hamming, RS, and BCH from a user
perspective

- Convolutional codes: Encoding and decoding (Viterbi)

• Source coding (data compression)

- The entropy concept

- Huffman-coding

- Use of linear prediction of signals

- Video and image coding

- MPEG and JPEG

• Cryptography (safeguarding and protection of information)

- Pseudorandom sequences

- Classical kryptography

- Modern public key systems

The lectures use detailed slides which form the most important
course material. For each lecture one or more exercises are found
and reports are to be handed in for some of the exercises. The
exercises usually require programming in MATLAB and often use of
tools from the MATLAB toolboxes. At the end of the course, a small
project on a subject chosen by the student is to be carried out and
a report should be handed in. 
","34310,01005","
Knud J. Larsen,
Søren Forchhammer,
Jari Korhonen"
,,,,,,,,,,,,
34229 , Project Work – Bachelor in Networks Technology and IT,English , 10 ECTS , 2016/2017 ,F5B (Wed 13-17) and June,BSc,Department of Photonics Engineering,"
To train the participants in formulating a problem; to delimit and
to plan and carry out an enginering project. To train the
participants in rational group work on a scientific problem. To
give the participants a thorough understanding of one or more
subjects within communication technology. 
","carry through a structured development process for an
engineering project know the difference between different stages in the
process work out a specification work out system and implementation descriptions implement a design in hardware/software carry out a planned testing of a design evaluate and provide constructive criticism for others’
work organize the cooperation in a heterogeneous group organize contact to other groups or users in larger
projects present a design for others work in groups with English as the working language","
In the beginning of the course, the students are taught a little
about project work and development models for engineered products.
A project or subproject is then chosen and the students are divided
into groups of 2-6 students according to the project choice. The
groups must prepare a detailed project specification and then a
written description of the project. The process is divided into
stages each followed by a review allowing to proceed to the next
stage. The project specification and descriptions are handed in as
a report which must be approved before the start of the 3-week
period. During the 3-week period the implementation and testing are
carried out and the final report is written. The project must be
presented orally the last day of the 3-week period. The projects to
be done may be defined in one or more of the following fields:

- Programmable digital circuits (FPGA)

- Software

- Optical systems

During the process, it may be necessary to teach some relevant
theory. This could be relevant topics within e.g. optical systems
or practical design of digital systems (including small computer
based systems). 
","34310,34302","
Henrik Wessing"
,,,,,,,,,,,,
34230 , Digital Communication,English , 10 ECTS , 2016/2017 ,"E2 (Mon 13-17, Thurs 8-12)",MSc,Department of Photonics Engineering,"
To provide tools for the students to analyse and develop modern
systems with digital transmission. Much emphasis is put into
description of signals and noise as stochastic processes and in
conversion of various continuous analog signals to digital form.
Models are provided for different transmission channels and the
signal processing in some basic transmission systems is analysed.
It is the aim of the course to give both an theoretical analysis of
the systems and a demonstration of implementations of the signal
processing with the purpose of simulation of performance. 
","Explain the fundamental problems of transmission of
information Use MATLAB for modeling of the signal processing in digital
communication Calculate correlation functions and spectra for deterministic
and stochastic signals Create and analyze Markov models for sources and line
codes Calculate spectra for PAM signals and pulse shapes to avoid ISI
or control ISI Analyze and optimize quantization strategies Optimize linear estimation Design optimal receivers for PAM signals and calculate
corresponding error probabilities Optimize linear equalization techniques Analyze the transmission through metallic lines and radio
channels Analyze digital quadrature modulation and calculate error
probabilities for such Analyze frame synchronization algorithms","
Introduction to basic problems of digital communication.
Deterministic signals. Application of stochastic processes in the
description of signals and noise. Sampling and quantization of
continuous stochastic signals. Examples of user signals. Linear
estimation and prediction. Baseband transmission of digital
signals: optimal receivers, signal design, and line codes. Models
for physical transmission channels: metallic transmission lines,
radio channels, and storage media. Modulation techniques: amplitude
modulation, quadrature modulation, digital phase modulation, and
OFDM. Digital networks: component and multiplexing systems. Simple
protocols for information exchange. 
","31605,02405,02451,01035,31606","
Knud J. Larsen,
Søren Forchhammer"
,,,,,,,,,,,,
34240 , Data Compression and Image Communication,English , 5 ECTS , 2016/2017 ,F4B (Fri 8-12),MSc,Department of Photonics Engineering,"
To give the participants good knowledge of the basic principles of
data compression and methods for data compression e.g. for image
communication. To enable the students to implement and evaluate
data compression algorithms. 
","implement a datakompression encoder and decoder simulate data compression encoding and decoding calculate and evaluate the compression factor calculate and evaluate the quality of decoded data objectively
and subjectively analyse and explain the code length in relation to an entropy
estimate explain decorrelation of data for compression explain quantization of a data representation explain entropy coding","
Introduction to the basic principles and methods for data
compression. This includes entropy coding by Huffman and arithmetic
coding, decorrelation by prediction or transformation to the
frequency domain and quantisation of data for lossy coding.

Some examples of data compression are presented, eg. coding of:
Bi-level images, Data strings e.g. text, Images in the frequency
domain (DCT and wavelets - JPEG 2000), Speech and audio signals,
and Video as image sequences.

Midway, the students choose a project within the areas presented. 
","34230,34220,02502,02451,31610","
Søren Forchhammer"
,,,,,,,,,,,,
34241 , Digital Video Technology,English , 5 ECTS , 2016/2017 ,F4A (Tues 13-17),MSc,Department of Photonics Engineering,"
The aim is to enable the participants to develop equipment and
applications in the area of digital TV and video, including
evaluation of video coding methods. Applications encompass
equipment for digital TV, general communications systems for
distribution of digital media, and Internet applications. 
","describe the main components of a typical video coder and
decoder define the hybrid video coding paradigm explain the role of video coding in the internet and digital
television applications implement software components for a video coding and
transmission system evaluate video coding methods in terms of visual quality and
compression rate simulate visual communication systems select the optimal video coding techniques under different
technical constraints collaborate within a group for a project work related to video
processing","
The course focuses on the techniques of digital video compression
for TV and Internet applications. Technical aspects of the process
from coding to distribution (network/​telecommunication, mass
storage) are covered. The course treats the principles of video
coding, such as block transforms, motion estimation and rate
control, as well as the most important standards and formats, such
as MPEG1-4. The basic protocols and techniques of packetization and
error control for video transmission in digital television and
communication networks are also introduced. 
","34230,34220,34240,34310,02502","
Jari Korhonen,
Søren Forchhammer"
,,,,,,,,,,,,
34249 , Synthesis Project for Telecommunication,English , 10 ECTS , 2016/2017 ,F5B (Wed 13-17) and June,MSc,Department of Photonics Engineering,"
To train the participants in synthesis of system elements by
carrying out an engineering project in telecommunication. To train
the participants in rational group work on a development task. 
","carry through a structured development process for an
engineering project know the difference between different stages in the
process work out a specification work out system and implementation descriptions implement a design in hardware/software carry out a planned testing of a design evaluate and provide constructive criticism for others’
work organize the cooperation in a heterogeneous group organize contact to other groups or users in larger
projects present a design for others","
In the beginning of the course, the students are taught a little
about project work and development models for engineered products.
A project or subproject is then chosen and the students are divided
into groups of 2-6 students according to the project choice. The
groups must prepare a detailed project specification and then a
written description of the project. The process is divided into
stages each followed by a review allowing to proceed to the next
stage. The project specification and descriptions are handed in as
a report which must be approved before the start of the 3-week
period. During the 3-week period the implementation and testing are
carried out and the final report is written. The project must be
presented orally the last day of the 3-week period. The projects to
be done may be defined in one or more of the following fields:

- Optical or wireless communication systems

- Signal processing in communication systems - coding and
modulation

- Network architecture and network elements. 
","34330,34230,34310,34350,34130","
Henrik Wessing"
,,,,,,,,,,,,
34250 , Advanced Image and Video Coding,English , 5 ECTS , 2016/2017 ,E4A (Tues 13-17),MSc,Department of Photonics Engineering,"
The aim is to introduce new trends in the areas of image and video
coding and communication. 
","analyse image coding models explain multi-resolution coding of images explain advanced motion compensation and rate-control in video
coding explain interaction between communication networks and image
and video coding develop advanced image and video coding techniques simulate image or video coding apply new image and video coding methods optimize image and video coding methods","
The course treats new methods in the areas of image and video
coding. The topics covered are new methods for optimization of
entropy coding and estimation of entropy in image data, wavelet and
multi-resolution coding of multi-dimensional image data, interplay
between communication networks and image/video coding, advanced
video coding, video quality, distributed coding, 3D and multiview
coding as well as coding of graphics and maps. Drone image and
video communication is considered as example. The specific content
is dependent on the newest problems and current projects. 
","34240,34241","
Søren Forchhammer"
,,,,,,,,,,,,
34251 , Convolutional codes and iterative decoding methods,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Photonics Engineering,"
To introduce students to the theory and practice of convolutional
codes.

Modern iterative decoding methods for advanced coding systems (e.g.
turbo codes) are also treated. 
","explain convolutional codes and their properties explain the relation between convolutional codes and block
codes calculate weight distribution and bounds for error rates implement the Viterbi algorithm for hard and soft
decisions select and adapt convolutional codes to applications explain the turbo code system explain the relation between decoding of a turbo code and the
belief propagation algorithm implement an advanced iterative decoder simulate convolutional codes and iterative algorithms read modern literature on advanced coding systems with
iterative decoding","
Convolutional codes are error-correcting with widespread use in
modern communication systems such as mobile communication,
satellite communication and digital TV. The subjects treated are:

- Definition of rate 1/n convolutional codes using the state
machine formulation.

- Distance concepts and relation to block codes.

- The Viterbi algorithm (dynamic programming).

- Bounds for error probabilities.

- Simulation of decoding in Gaussian noise.

- Punctuation and rate k/n codes.

- Practical application examples.

- The turbo code system.

- Decoding of turbo codes.

- The belief propagation algorithm.

The course is composed of lectures with exercises and two mandatory
projects (Viterbi decoder and simulation of an advanced coding
system). 
","34230,02405,30300,01405","
Knud J. Larsen"
,,,,,,,,,,,,
34269 , Computational Imaging and spectroscopy,English , 5 ECTS , 2016/2017 ,July,MSc,Department of Photonics Engineering,"
The principal objective of this course is to expose the necessary
mathematical and computational methods to design novel digital
imaging systems, bridging the gap between optical and image
processing. The course will first cover the fundamental of optical
imaging, harmonic analysis, tradionnal display and acquisition
systems, and image processing. We will then focus on modern
approaches based on advanced numerical harmonic analysis and
optimization methods to design image sensing technologies with
applications in 3D geometry capture, inverse scattering,
spectroscopy, sparse image recovery, medical imaging, imaging,
computer vision and pattern recognition. The teaching will be based
on a split between theory and practice, allowing the students to
get hands on the taught methods. 
","Apply the concepts of Fourier analysis and its relations to
optical imaging Develop imaging systems based on wave properties of physical
signals Process and compute signals from/to cameras and display
systems Acquire, manipulate and display high dynamic range images Process, reconstruct and restore digital images Design advanced and efficient imaging systems for a wide range
of applications Apply recovery and inverse problems methods in imaging Relate the theory of advanced harmonic analysis methods and
Compressive Sensing to real world problems Use advanced computational and mathematical models to solved
imaging based problems Design novel sensor/sensing
technologies/​methodologies","
The course consists of five parts:

1. Review of Fourier methods and wave physics for optical imaging

2. Image processing, display and acquisition technologies

3. Spectroscopy

4. Harmonic analysis methods for imaging

5. Sparse recovery, image reconstruction, inverse problems and
compressive imaging

We will start from reviewing Fourier analysis and wave imaging for
optical imaging, and their underlying mathematical theories.
Thereafter imaging methods based on coherence of waves, diffraction
or polarization will be addressed.

We will then discuss image processing, with an emphasis on
denoising and edge preservation, and describe the functional
principles of display and sensing device like cameras and related
sensors technologies (CMOS, CCD). In this part of the course, we
will also tackle the problem of high dynamic range images, in both
acquisition and display applications.

After the review of fundamental of imaging and Fourier methods, we
will address spectroscopy in both its physical and imaging
concepts.

The last part of the course will be fully dedicated to advanced and
novel concepts, grounded in harmonic analysis and optimization,
leveraging limitation of traditional imaging methods that the first
part of the course addresses. In a first step, the theory of
harmonic analysis, applied to imaging, will be introduced. Then the
theoretical foundation of Compressive sensing, sparse and inverse
methods will be presented, allowing us to design advanced imaging
systems with applications in diverse fields from medical imaging to
spectroscopy.

In this part, we will learn to recover data or physical properties
from sparse measurements, reconstruct and restore images, design
novel spectral imagers. 
","34020,01716,34241","
Thierry Silvio Claude Soreze,
Søren Forchhammer,
Claire Mantel"
,,,,,,,,,,,,
