COURSE NUMBER,COURSE NAME,LANGUAGE OF INSTRUCTION,CREDIT LOAD,YEAR,SCHEDULE,COURSE TYPE,DEPARTMENT,GENERAL COURSE OBJECTIVES,LEARNING OBJECTIVES,CONTENT,RECOMMENDED PREREQUISITES,COURSE RESPONSIBLE
27107," Research Immersion, Life Science",English , 5 ECTS , 2016/2017 ,August,MSc,Department of Systems Biology,"
Through participation in a small research project, the student will
try to answer a question, which is connected to the work of the
supervising PhD student. The student will gain forefront knowledge
of an area within Life Science, while gaining insight into how the
scientific method is put into practice to solve pressing issues
facing society. The student will also gain general competencies,
e.g. the ability to participate in a constructive mentor-mentee
relationships and the ability to communicate science – in writing
as well as orally. 
","Work in a focused and strategic manner to retrieve scientific
literature Read scientific articles and extract information of relevance
to a scientific project Critically evaluate own and others experimental designs Plan, carry out and finalise a project under tight time
constraints Orally communicate the main features of a scientific issue Communicate the results of a scientific project in a report
shaped like a scientific article Constructively participate in a student-supervisor
relationship. .","
Participation in a short-term research project in close
collaboration with a supervising PhD student. The exact content of
the project will be further agreed upon with the supervising PhD
student. The main points of the scientific issue must be
communicated orally to the other participants of the course. The
project must be communicated via a final, written report. 
","27015,27010,27009","
Lars Rønn Olsen"
,,,,,,,,,,,,
27230, Prokaryotic Cell Biology,English , 5 ECTS , 2016/2017 ,E1A (Mon 8-12),MSc,Department of Systems Biology,"
The course will provide the student with competences in the natural
organization and regulation of prokaryotic cell structure and
metabolism. These competences will enable the student to describe
and explain the function of regulatory and organizational networks,
to predict the results of genetic changes affecting the networks,
and to suggest novel designs within synthetic biology. 
","Describe the mechanisms underlying the storage and controlled
flow of genetic information in the prokaryotic cell. Describe the key regulatory points in transcriptional,
post-transcriptional, translational and post translational control
and provide examples of their exploitation by bacterial regulatory
systems. Describe the mechanism behind selected bacterial regulatory
networks controlling: metabolic processes, stress response,
chemotactic behaviour, cell division, differentiation,
intercellular communication and pathogenicity. Describe the general effects of regulatory mutations and
changes in growth conditions on the transcriptome, proteome and
metabolome of a bacterial cell. Suggest simple mathematical models and perform calculations
based on data derived from biological systems. Read, understand and extract the important information from
research articles. Analyze and interpret experimental results within prokaryotic
cell biology and relate conclusions to known bacterial
networks. Propose an experimental design to analyze a specified
scientific goal within cell biology.","
Cell biology is the integration of molecular biology with
biochemistry and physiology explaining how the living cell grows,
divide and evolve. In agreement with this view, cell biology
focuses on design, organization and regulation at the whole
cell-level. Because the field is integrative, we will rely heavily
on biochemical knowledge of enzymes and pathways, as well as on
knowledge from molecular genetics, molecular biology and systems
descriptions of regulatory networks. Cell biology provides much of
the scientific basis behind systems biology.

Two recurrent motifs will be highlighted throughout the course:

• Understanding the interconnectedness of physiological,
organizational and regulatory processes within the cell

• Devising strategies to intervene in these complex processes to
manipulate an organism for scientific, biotechnological or medical
purposes. 
","27025,27026,27022","
Mogens Kilstrup,
Jan Martinussen"
,,,,,,,,,,,,
27250, Molecular Medical Microbiology,English , 5 ECTS , 2016/2017 ,E4A (Tues 13-17),MSc,Department of Systems Biology,"
To introduce the student to microbial disease mechanisms at the
molecular level in the realm of modern molecular, biomedical
microbiology. 
","Describe how and why bacteria cause disease at the molecular
level. Decode the molecular mechanisms of specific virulence
factors. Present molecular background of antibiotic activities and
resistance development. Describe the diversity of bacterial infection pathways. Define host responses and the impacts on disease
progression. Read and interpret individual and overall experimental
information from original papers in scientific journals. Suggest experimental solutions to a number of scientific
problems. To gain profit by attending scientific seminars and
lectures.","
Microbial infections constitute an increasing health problem for a
number of reasons:

-Increasing problems with antibiotic resistance

-Change of age profile

-Increased global traffic

-New emerging pathogens

Therefore, an improved understanding of microbial pathogenesis will
result in improved therapeutic strategies. The course aims at
providing a solid background for the current knowledge at a
molecular level of various infection pathways and mechanisms.

The themes to be presented are:

- Bacterial cell biology including secretion mechanisms and
biofilms

- Bacterial virulence factors including genetic tools and other
ways of analyzing these traits

- Cell-cell communication systems and their roles in pathogenicity

- Specific host factors involved in interactions with pathogenic
bacteria such as mucosal surfaces and parts of the immune system

- Bacterial adhesion mechanisms and tissue invasion mechanisms

- Toxins and their impacts on the host

- How bacteria evade the host defence systems 
","27256,23258,27230","
Lars Jelsbak"
,,,,,,,,,,,,
27254, Experimental Molecular Medical Microbiology,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Systems Biology,"
To introduce the students to a range of molecular techniques and
advanced technology pertaining to the study of bacteria and their
interactions in medical- and ecological scenarios. Active
presentation of results from the experiments is a part of the
curriculum. The composition of the course may vary from one year to
the next. 
","Set up and run biofilm experiments and analyse the
results. Identify microorganisms using a molecular biological
method. Follow a screening process from e.g. a plant to an active
compound. Use advanced microscopy methods, including confocal
microscopy. Use specialized computer programs for quantifying biofilm
images. Describe the effect of antimicrobial agents in bacterial
biofilms (e.g. antibiotics or antimicrobial peptides). Explain details in a medically relevant molecular biology
method using literature studies. Present a method used in the course and the derived
results. Investigate and present background literature for one or more
selected topics.","
The students will have the opportunity to use methods and equipment
that represents the “state of the art” in molecular biomedical
microbiology. For example a range of modern techniques to study
biofilm formation, gene expression, and expression of virulence
factors. 
","27430,27230,23258,27250","
Claus Sternberg"
,,,,,,,,,,,,
27270," Advanced trends, uncharted frontiers and novel technologies in molecular medical microbiology",English , 5 ECTS , 2016/2017 ,F2B (Thurs 8-12),MSc,Department of Systems Biology,"
To learn how to read scientific literature within the area of
microbial disease mechanisms and infections and how to provide a
careful judgment of the good and bad qualities of the data
presented. To learn how to use the knowledge obtained by critically
reading the literature to propose new research projects. 
","Read original papers in the area of molecular pathogenesis and
microbial infections and extract relevant scientific information
from this literature. The student will be able to think critically about the
scientific literature and use this knowledge to propose and design
new research projects. The student will be able to reduce important problems to
questions that can be addressed experimentally. Present the content of the papers to an audience and stimulate
a discussion. Extract the information from the papers and use it for
designing new projects. Present your project design to an audience and receive
feedback. Give feedback on other research projects. Write a grant application.","
The course is designed as a series of student presentations of
recently published papers in the area of molecular pathogenesis and
bacterial infections. The papers will be selected based on what is
published the last two years in high-impact journals. 
","27230,27250","
Lars Jelsbak"
,,,,,,,,,,,,
27303, Protein science and technology,English , 5 ECTS , 2016/2017 ,E2A (Mon 13-17),MSc,Department of Systems Biology,"
An in-depth understanding of protein folding, flexibility, and
molecular structure and how the interplay of these features impacts
protein function in various areas of biochemistry and
biotechnology. Insight into how protein folding and
post-translational modifications influence recombinant production
of proteins. Understanding how bioanalytical techniques are used
for protein identification and characterization. Understand the
fundamental principles in protein engineering. Understand the
relationship between function and structure for membrane
transporters and molecular motors. Experience in project work,
written and oral communication of scientific data. 
","Describe mechanisms and impact of protein folding and
flexibility Describe protein structure determination and prediction Describe mechanisms of protein interactions including the
relationship between structure and function Describe mechanisms and influence of post-translational
processing on protein function Describe applications of bioanalytical techniques for
identification and characterization of proteins. Describe strategies for production of recombinant proteins and
engineering and design of proteins. Outline how proteomics techniques are used for analysis of
complex mixtures of proteins Describe different membrane protein topologies and secondary
structural elements in membrane spanning regions. Define a focus area within protein science, which shall be
described in a written review and presented orally.","
The course covers a wide range of areas in protein science
including protein structure and folding, post-translational
modifications, protein-protein and protein-ligand interactions,
protein engineering, proteome analysis and recombinant protein
production. 
",None,"
Jan Martinussen,
Birte Svensson,
Maher Abou Hachem"
,,,,,,,,,,,,
27322, Immunology,English , 10 ECTS , 2016/2017 ,F3A (Tues 8-12),MSc,Department of Systems Biology,"
To make the student familiar with the basics of immunology
including the integration between innate and adaptive immunity. To
give the student the theoretical knowledge for reading and
understanding immunological literature. To give the theoretical
background for using immunochemical methods in biomedical research.

","Account for the basic structure of the immune system (cells and
organs). Describe the mode of operation of the innate immune
system. Describe the mode of action of the adaptive immune system –
specificity, diversity and memory. Describe the different specific receptors that are found in the
immune system. Use and validate knowledge about antibodies to design assays
that are based on the specificity of antibodies. Combine the knowledge about the cells of the immune system and
their communication to an overall understanding of the immune
systems reactions in health and disease. Explain the structure and influence of the mucosal immune
system. Describe the different hypersensitivity reactions. Explain what tolerance and autoimmunity are. Explain how vaccines work and understand the principles of how
to design new vaccines against different targets. Account for the immunology of infectious diseases and
cancer.","
The molecular and cellular background for immune reactions. The
innate immune system. Pattern recognition receptors. Synthesis,
structure and function of immunoglobulins. The T-cell receptor. The
major histo-compatibility complex (MHC). Antigen-antibody
reactions. Composition and function of the complement system.
Cell-mediated immunity. Cytokines and leucocyte activation and
migration. Cell-mediated cytotoxic reactions. Signaling through
immune system receptors. The mucosal immune system.
Hypersensitivity reactions. Tolerance and autoimmunity. Immune
response to infectious diseases and vaccines. Immune escape
mechanisms. Immune technology and immunochemical analysis. Cancer
immunology. 
","27734,27022,27311","
Susanne Brix Pedersen"
,,,,,,,,,,,,
27405," Cell factories: Design, engineering and analysis",English , 10 ECTS , 2016/2017 ,"E4 (Tues 13-17, Fri 8-12)",MSc,Department of Systems Biology,"
The aim of the course is to give the students a fundamental
understanding of the interplay between the many different
intracellular reactions in a cell factory, and especially how the
fluxes through the different pathways are regulated. A special
focus is given to pathways leading to industrially relevant
products like primary metabolites, antibiotics, industrial enzymes,
and pharmaceutical proteins. A central aspect of the course is to
identify the optimal strategy for introducing directed genetic
changes in the microorganisms with the aim of obtaining better
production strains. Analysis of the interaction between different
cellular reactions is a central element in the course, and tools
for systems level strain characterization and design will be
described. 
","Describe the elements cell factory engineering cycle and how
they interact. Describe the concepts behind metabolic flux analysis, and
discuss advantages and disadvantages with different methods. Describe the principles of transcriptome, proteome and
metabolome analysis and how data from these analyses can be applied
in cell factory engineering. Describe how one constructs metabolic models, including
black-box models, MFA models, MCA-models and genome-scale
models. Discuss the application of genome-scale models in design of
optimal cell factories. Design an experimental strategy for obtaining data to be used
in cell factory design. Design a cell factory optimization strategy based on metabolic
knowledge, quantitative physiology and omics data. Write a scientific report and give an oral presentation on an
real-life cell factory engineering example.","
The course gives an overview of the different elements of cell
factory design with a number of examples on how directed genetic
modification have been introduced with the aim of obtaining
improved strains for production of different compounds in the
bioindustry. There is especially focus on the different tools of
cell factory design, and the course covers the following topics:
Introduction to cell factory design. Overview of biochemical
pathways. Regulation of pathways. Examples of cell factory design.
Design of experiments for characterization of strains. Metabolic
flux analysis: Theory and applications. Application of 13C-isotopes
for quantification of metabolic fluxes. Genomics. Whole genome
transcription analysis. Proteome analysis. Metabolome analysis.
Methods for evaluation of omics data. Different case stories are
used to illustrate the topics. Students will work independently
with examples and with a group task, which will be presented both
orally and in a written report. In the group task, students are
introduced to a real-life cell factory design case and are supposed
to suggest innovative strain improvement strategies. 
","28020,27416,27611,27034","
Mikael Rørdam Andersen"
,,,,,,,,,,,,
27411, Biological data analysis and chemometrics,English , 5 ECTS , 2016/2017 ,F2A (Mon 13-17),MSc,Department of Systems Biology,"
After the course you will have experience in the common chemometric
methods that are used in all biological and chemical disciplines,
in which advanced spectrometric and analytical separation
techniques are used. Chemometrics is used more and more in basic
science and in the industries. 
","Give an overview of important chemometric methods. Identify situations where exploratory data-analysis is
required. Describe and use the different forms of scaling, transformation
and normalization. Understand and describe the difference between classification
and regression. Understand and describe the difference between clustering and
ordination. Apply and interpret principal component analysis (PCA) on
multivariate data. Apply and interpret the principles of validation and outlier
detection. Use and interpret cluster analysis on multivariate data. Describe, apply and interpret multiple linear regression (MLR)
and ridge regression (RR) and where to apply them in two data
matrix problems. Describe, apply and interpret principal component regression
(PCR) and partial least squares regression (PLSR) and where to
apply them in two data matrix problems. Apply and interpret correspondence analysis. Describe the method metric multidimensional scaling.","
Multivariate statistical treatment of quantitative and qualitative
datamatrices. Exploratory dataanalysis, regression and
classification methods. Scaling and standardization of raw data,
cluster analysis and ordination (eigen value analysis). Principal
component analysis, principal component regression, partial least
square and ridge regression, principal coordinate analysis and
correspondence analysis. Validation of data, especially
cross-validation and jack-knifing. Use of plots in the evaluation
of data. Special problems concerning chemical and biotechnogical
data. 
",02402,"
Jens Christian Frisvad,
Per B. Brockhoff"
,,,,,,,,,,,,
27412, Microbial Chemistry,English , 5 ECTS , 2016/2017 ,E3A (Tues 8-12),MSc,Department of Systems Biology,"
To give the students an overview of the different types of small
organic molecules that microorganisms and plants can biosynthesize
and the genomics behind. Another objective is to give the students
a basic knowledge of chromatographic based analytical methods with
special emphasis on detection of already known compounds by
interpretation of mass spectrometric data. The course aims both at
students interested in organic chemistry as well as biotech
students who want to strengthen their chemical knowledge. 
","Describe the general differences between primary and secondary
metabolism. Recognize a common polyketide type of compound and predict a
likely biosynthetic pathway and related gene cluster based on a
given structure. Recognize a common non-ribosomal type of compound and predict a
likely biosynthetic pathway and related gene cluster based on a
given structure. Recognize a common terpenoid type of compound and predict a
likely biosynthetic pathway based on given structure. Understand the general principles of sample preparation of
important natural products. Including solid phase extraction
(SPE). Explain the general principle of liquid chromatography (LC,
HPLC, UPLC) including the use of different relevant types of
columns. Explain the general principles of diode array detection (DAD)
and mass spectrometry (MS) coupled to LC (LC-DAD-MS). Show a general understanding of the principles of dereplication
and accurate mass spectrometry. Perform data analysis using standard instrumental software for
LC-DAD-MS analysis. Compare analytical results to information in commercial
databases.","
Industrial production of small organic biomolecules (metabolites or
natural products) using microbial cell factories is estimated to
increase dramatically in the coming years. This includes important
products such as antibiotics, anticancer agents, and food
ingredients like aroma compounds, pigments, antioxidants and
vitamins. Other metabolites are toxic to humans and are therefore
to be avoided in food and feed. Secondary metabolites are produced
by specialized enzyme systems using primary metabolites as building
blocks for often complicated molecules with many stereo centres and
functional groups. The genes for these enzymes can usually be found
in large gene clusters, allowing for genomics driven discovery of
novel compounds and cloning of whole pathways into specialised cell
factories.

The biosynthesis and methods for analysis of important types of
secondary metabolites like polyketides, alkaloids and terpenoids
will be presented in a mixture of lectures, exercises, group work
and presentations. 
","26400,27734,27022","
Thomas Ostenfeld Larsen,
Kristian Fog Nielsen"
,,,,,,,,,,,,
27417," Advanced mass spectrometry and chromatography for proteomics, metabolomics and biochemical analysis",English , 5 ECTS , 2016/2017 ,F2A (Mon 13-17),MSc,Department of Systems Biology,"
The students should obtain theoretical and practical skills within
mass spectrometric and chromatographic analysis of organic and
biochemical molecules. Based on various target analytes, the
students should setup the instruments for the analysis, conduct the
data-analysis, and plan, execute and validate the sample
preparation. 
","Understand and select the appropriate MS type of different
analytical problems (ion-trap, Quadrupole, Orbitrap etc, as well as
hyphenated versions for these) for an analysis Make basic peptide sequencing from protein digests and
interpret the results Analyse high resolution MS data including adducts for elemental
composition determination Being able to select between appropriate ionization techniques
based on compounds class and analytical challenge (MALDI, ESI, APCI
etc) Being able to set up basic quantitative LC-MS and LC-MS/MS
including matrix correction with and without labelled internal
standards Make appropriate method selection including buffers and
solvents LC-MS methods for the analysis of proteins, small
molecule, negative/positive ionization, HILIC, ion-pair) as well as
matrix selection for MALDI Select the method of sample preparation including SPE (RP, NP,
ion exchange, mixed mode, ion-pair) that is required for making
samples ready for LC-MS and MALDI Use LogD and pKa of the analytes to optimise procedures of
liquid chromatography","
Scientists working in drug-discovery and development, biochemistry,
cell-factory design, synthetic biology will need to identify and in
some cases quantify bioanalytes in their work.

The course focuses on MS techniques often combined with liquid
chromatographic separation for investigating both small molecules
(antibiotics, drugs, secondary metabolites and a bit on primary
metabolites) and proteins (and peptides after digest of these).

The course will use some cases of enzyme reactions to integrate the
analyses of both intact proteins and small molecules.

Exercises on the different instruments (LC-QqQ, LC-Q-Orbitrap,
LC-QTOF, and MALDI) will an integral part of the course, where the
students are expected to read up on specific cases and plan
experiments in collaboration with the teachers and PhD students. 
","26316,26317,27412,26400,26411,27301,27022","
Kristian Fog Nielsen"
,,,,,,,,,,,,
27419, Filamentous Fungi: Biology and applications,English , 5 ECTS , 2016/2017 ,F1A (Mon 8-12),MSc,Department of Systems Biology,"
To give the student broad knowledge of filamentous fungi of
significance for the biotech and food industry, both as production
organisms and as contaminants. The course will give the student a
comprehensive insight in how fungi grow and interact within a given
system. The student will gain experience in interpretation of
experimental data from mycological experiments. Through group work
on specific cases the student will become familiar with retrieval
and interpretation of the scientific literature outside the
textbook. 
","Describe and sketch the key morphological structures and life
cycles in industrial important fungi and fungal model systems. Describe and analyse the interactions between fungi and the
environment in different ecological systems (e.g. plants, mammals,
indoor environments). Identify and characterise industrially important moulds to
species level by multidisciplinary methods. Predict the possibilities for fungal growth (qualitatively and
quantitatively). Predict the possibilities for production of mycotoxins and
evaluate the toxicological aspects of unwanted mould growth in food
and biotechnological products. Assess a mycological subject within industry and pathology and
present the subject to people with mycological experience at an
advanced level. Understand the underlying processes in fungal genetics. Retrieve and interpret data from on-line databases on fungal
bioinformatics. Outline strategies for construction of a fungal cell factory
with specific properties. Analyse and interpret experiments in fungal genetics and strain
development.","
Fungal physiology and life cycles. Fungal cell biology and
genetics. Experience with fungal micro- and macro-morphology.
Microbial ecology. Secondary metabolism and toxicological aspects.
The role of fungi in plant and mammalian systems. Filamentous fungi
used in fermentations. Fungi that cause quality loss of foods, feed
and may contaminate biotechnological productions. Technological
characteristics of common filamentous fungi. Fungal genomics,
genome mining and construction of cell factories. 
","27451,27412,27461,27051,27025,27026,27027,27430","
Jakob Blæsbjerg Hoof"
,,,,,,,,,,,,
27420, Mammalian cell cultivations for production of heterologous proteins,English , 5 ECTS , 2016/2017 ,June,MSc,Department of Systems Biology,"
To give the students practical experience with the cultivation of
mammalian cells, specifically for the expression of heterologous
proteins. Furthermore, the pros and cons of mammalian cell cultures
are elucidated through a broad theoretical introduction. The main
objective is to give the students the necessary competences to
understand and perform cultivations of mammalian cell cultures in
the context of industrial production. Guest lecturers from relevant
companies will contribute with practical examples of production
processes and optimization procedures. 
","Set up and conduct cultivations of mammalian single cell
cultures. Describe the four phases of a cultivation of mammalian
cells. Give a broad theoretical background for the physiology and
metabolism of mammalian cells in a suspension medium. Describe methods for medium optimization and process design for
mammalian cell cultures. Describe the main practical differences between microbial
fermentation and mammalian cell cultures with specific attention to
cultivation conditions and instrumentation. Describe in details the protein glycosylation machinery in
mammalian cells relative to other eukaryotes. Give a description of the use of mammalian cells in a number of
industrial reference processes. Describe processes for the genetic manipulation of mammalian
cells with the purpose of producing heterologous proteins. Apply the theoretical learning stated above in the analysis of
cultivation data from bioreactors of mammalian cell cultures
producing recombinant protein. Analyze production processes for pharmaceutical proteins and
suggest ways of process optimization based on key process
parameters. Discuss strategies for genetic engineering of mammalian cells
for enhanced protein production and quality. Discuss the application of genome-scale technologies (e.g.
transcriptomics and proteomics) for engineering of mammalian cell
cultures.","
Biotechnology applied in the context of mammalian cell cultures. A
technical understanding of bioreactors for mammalian cell cultures.
Practical experience with the cultivation of mammalian cells.
Protein analysis for quality assessment of pharmaceutical proteins.
Cultivation physiology and optimization. The protein glycosylation
system in eukaryotes, specifically mammals. 
","27032,27416,27231,27230,27022,27430","
Mikael Rørdam Andersen"
,,,,,,,,,,,,
27421, Comparative microbial genomics in biotechnology,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Systems Biology,"
The aim of this course is to introduce the participants to data and
methods for comparison of microbial genome sequences with special
focus on industrially relevant microbial fungi. As more microbes
are being whole genome sequenced, techniques are needed to
incorporate different types of genomic data into biotechnological
discoveries. Different data types (genomics, proteomics,
transcriptomics) can aid in the identification of target genes for
the construction of efficient production strains or overproduction
of interesting bioactive compounds.

This course will consist of three different components that will
each equip the participant for doing advanced data analysis of
microbial -omics data.

1) Knowledge of different data resources and types and how to
obtain data from these

- databases of sequences, annotations and experimental data

- data types including domain catalogs, manually curated annotation
such as enzyme class numbers (EC) and sequence data such as DNA,
proteins, transcriptome and proteome data

- Web download R-modules

2) Methods to compare genomic sequences of genomes and relation to
biotechnological challenges

- basic sequence patterns: size, amino acid and codon use, gene
density and GC content

- annotation comparisons including secondary metabolism, domain
comparisons and pathway connections

- quantitative comparison, descriptive statistics, distance
matrices and hierarchical clustering

3) Design and dissemination of a data-driven project in writing and
oral presentation

- scientific question or challenge

- data needed to answer the question

- presentation of large data sets using descriptive measures and
figures

Datasets and suggestions for hypothesis and focus areas will be
provided at the course and will consist of different bacterial and
fungal genomes. Methods learned in this course will be applicable
analysis of pro- and eukaryotic genomes in general. 
","Describe the use of and differences between exploratory and
experimental methods for comparison of microbial genomes List public databases from which -omics data can be obtained
and describe each data type and in what biological context it may
be relevant Identify the biological relation between different data types
and how they can be connected Select and calculate relevant measures and compare these across
several mikrobial species Design a workflow to enable import and visualisation of genome
sequence data in R/RStudio Describe genome data in numbers and figures Explain data findings and formulate data analysis
hypothesis Determine a visualisation method for a specific data type in
R/RStudio","
Data resources and types

R/RStudio, comparative methods and visualization

Descriptive data analysis

Project work in groups, data collection, analysis and presentation

Report writing in groups, hypothesis and project construction,
design of data analysis approach, presentation 
","02402,27685,02323,02593,27619,27611,27610","
Tammi Camilla Vesth,
Mikael Rørdam Andersen"
,,,,,,,,,,,,
27422, Biosynthesis of natural products,Danish , 5 ECTS , 2016/2017 ,F1B (Thurs 13-17),MSc,Department of Systems Biology,"
The overall aim of the course is to give the students a
comprehensive overview of: i) the different types of complex small
organic molecules (secondary metabolites = natural products) that
microorganisms, algae and plants can biosynthesize; ii) the
different types of unique enzymes that catalyzes their
biosynthesis; iii) the nature of the underlying gene clusters, and
iv) how bioinformatics tools can be used to link genes to chemical
structures and vice versa. 
","Comprehensive understanding of biosynthesis of
polyketides. Comprehensive understanding of biosynthesis of ribosomal and
non-ribosomal peptides. Comprehensive understanding of terpenoids and compounds of
mixed biosynthetic origin. The ability to predict the composition of the related gene
cluster, based on structural analysis of a given natural
product. Advanced user knowledge of bioinformatic tools, such as
antiSMASH, for analysis of secondary metabolite gene clusters. Advanced knowledge of bioinformatics tools such as BLAST,
HMMer, Interproscan for prediction of enzyme activities. Basic knowledge on analysis and handling of microbial whole
genome sequence data. Advanced skills in prediction of types of natural product based
on genome analysis.","
Advanced understanding in biosynthesis of complex natural products,
such as polyketides, bioactive ribosomal and non-ribosomal
peptides, terpenoids and compounds of mixed biosynthetic origin.
Use of bioinformatic tools such as antiSMASH, BLAST, and other
tools for annotation of genes, gene clusters, and prediction of the
nature of enzymes involved in the biosynthesis of natural products.

Importantly, this course is directed towards both biotech students,
as well as students interested in organic chemistry, who want to
strengthen their biochemical knowledge. 
","27412,26411","
Thomas Ostenfeld Larsen,
Tilmann Weber"
,,,,,,,,,,,,
27430, Eukaryotic Cell Biology and Disease,English , 5 ECTS , 2016/2017 ,E2B (Thurs 8-12),MSc,Department of Systems Biology,"
The students will obtain advanced knowledge on how eukaryotic cells
work at the molecular level providing them with a global view of
the different layers of complexity displayed by living cells, which
is necessary to understand human disease, to design disease models
and to develop improved industrial cell factories. 
","Name the fundamental cellular structures and explain their
organization. Use key features of protein transport in eukaryotic cells to
propose a strategy for protein export. Explain DNA synthesis and maintenance as well as chromosome
segregation in mitotic and meiotic cells. Use Mendelian and non-Mendelian genetics to predict patterns of
inheritance. Predict how defects in the eukaryotic cell cycle affect the
cell. Explain how defects in cellular processes may underlie human
disease. Perform simple calculations based on data derived from
biological systems. Analyze and interpret experimental results in the context of
the course curriculum. Evaluate and choose among different molecular
biology/biochemistry techniques/approaches for attaining a
specified experimental goal.","
The course focuses on molecular genetics, molecular biology and
cell biology. A wide range of molecular processes like DNA
replication, repair and recombination, transcription, translation,
post-translational modifications, protein sorting and cell cycle
control will be covered. For simplicity, these topics will
initially be described individually and for single cell organisms
like yeasts. However, during the course, complexity will gradually
increase as we will see how these processes occur in complex
multicellular eukaryotes, and how their actions are coordinated via
global regulatory networks, for example by signal transduction
pathways. In the end, this knowledge will allow us to discuss
topics like developmental biology and the molecular biology of
cancer. Two recurrent motifs will be highlighted throughout the
course: understanding the interconnectedness of physiological
processes within the cell, and devising strategies to intervene in
these complex processes, either to manipulate a
production/​model-organism or to develop a cure for a human
disease. 
","27025,27021","
Uffe Hasbro Mortensen,
Jakob Blæsbjerg Hoof"
,,,,,,,,,,,,
27432, Experimental Molecular Biology of Eukaryotes,English , 5 ECTS , 2016/2017 ,January,MSc,Department of Systems Biology,"
To provide the student with extensive practical experience in
molecular biological, genetic and physiological handling of
eukaryotes. 
","Perform classic molecular biology/genetics experiments. Describe DNA maintenance as well as chromosome segregation in
eukaryotic cells. This includes using fundamental molecular genetic
terms. Handle yeasts and filamentous fungi. Construct new strains by gene targeting. Make point mutations, deletions and GFP tagging. Plan and coordinate several experiments simultaneously. Perform calculations based on the results derived from the
various experiments performed. Analyze and interpret experimental results obtained from the
various experiments performed in the course. Present and explain experimental results obtained during the
course for an audience. Discuss and evaluate results described in scientific articles
in plenum.","
The laboratory course will focus on molecular biology, genetics and
physiology of yeasts and filamentous fungi. During the course we
will understand the dynamics of DNA. How often does it mutate, how
often does homologous recombination take place, how often do cells
loose a plasmid or a chromosome? Moreover, we will explore how
defects in DNA damage repair systems influence cellular fitness and
behavior to provide specific clues to the actions DNA repair
mechanisms.

We will also look into how one can analyze a physiological relevant
process by making specific alterations of the genome of an
organism. Hence, we will introduce point mutations, deletions and
GFP extensions in defined genes in the genomes of baker's yeast
Saccharomyces cerevisiae and the mold Aspergillus nidulans.

In the first part of the course we will transform microbial cells
for strain construction; and in the second part, we will
characterize the resulting mutant strains and the introduced DNA
molecules. Classical genetic methods, DNA isolation, chromosome
separation, restriction analysis, tetrad dissection and analysis,
replica plating, Southern blotting and hybridization and PCR
techniques are used to analyze the transformed strains and to
understand the mechanisms of genetic recombination operating in
living organisms. 
","27025,27430,27231,27021,27230","
Uffe Hasbro Mortensen,
Jakob Blæsbjerg Hoof"
,,,,,,,,,,,,
27461, Mycotechnology,Danish , 5 ECTS , 2016/2017 ,E1B (Thurs 13-17) and E3B (Fri 13-17),BSc,Department of Systems Biology,"To give students a grounding in general and applied mycology and practical mycological methods for isolating, culturing, characterization, identification and screening of molds. To introduce chemical and molecular methods for screening and determination of species with and without prior cultivation of molds. The course is fundamental and is aimed at students with some, but not extensive experience in growing and handling of microorganisms.","A student who has met the objectives of the course will be able to:
Keep a laboratory journal.
Understand, assess and apply knowledge from fungi literature.
Develop strategies for sampling.
Isolate and cultivate ordinary molds.
Apply different morphological identification keys.
Search in specific nomenklaturelle, chemical and molecular databases.
Could identify strengths and weaknesses of identification methods used
Identify pure molds of the genus and species level.
Assess fungi occurrence in relation to hygiene, health and production.
Screen molds for various biotechnological characteristics.
Plan, structure and write a scientific report
Present the results in poster format.","The course includes exercises in handling and identification of molds that are important in biotechnology, food and climate, such as Aspergillus, Penicillium and Cladosporium. Sampling and preparation of samples for mold analysis. Plating and cultivation of fungi from own indoor climate in selektive- and indicative media. Characterization and identification of the fungi using physiological, chemical, morphological and molecular methods (polyphasic identification). Sequencing and blast search in GenBank (phylogeny). Screening of fungi on different media for biotechnologically relevant properties, such as mycotoxin production. Production of secondary metabolites examined using. HPLC-UV and -MS analysis (chemotaxonomy).","23902,23901,27002,27051,27026,27022","
Birgitte Andersen,
Jens Christian Frisvad"
,,,,,,,,,,,,
